,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.9674627216975794,0.9447204722581359,0.9565544769767746,0.9589475229284584,1.0,0.9733180898526943,0.9594669603257421,0.926187874592564,0.9602499759816613,0.9491879426395756,0.9611473533690812,0.9864732516460429,0.9591353944333745,0.9828027507143452,0.9337428742131396,0.9319336312438625,0.9246561636757452,0.9580604772862519,0.9470163760536747,0.9707191215308939,0.9685018933813772
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
