Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
16.0,0.0,274,82.02892377057113,2.601004355849717,26010.043558497167,0.49686615935379314,100,2100
16.0,1.0,78,26.961980684472586,0.680987905444774,6809.879054447741,0.36856149857358117,50,1500
