Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
11.0,0.0,163,51.46983677080464,1.8030226295396699,18030.2262953967,0.4216088696732086,100,2100
11.0,1.0,101,33.842601313442984,1.0580902120193154,10580.902120193155,0.34861737508505514,50,1500
11.0,2.0,37,14.304295885466793,0.3216202980940351,3216.2029809403507,0.14162029809403512,50,1500
