Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
20.0,0.0,73,25.426737521390187,1.5653191855951636,15653.191855951636,0.4814021787760849,50,1500
20.0,1.0,80,27.530683400619054,1.2083167776250903,12083.167776250903,0.5161389920779109,50,1500
20.0,2.0,133,42.910797164077486,1.7855430706661481,17855.430706661482,0.46593674625769266,50,1500
20.0,3.0,124,40.45687600804889,1.2085756198649855,12085.756198649855,0.44679713284286615,50,1500
20.0,4.0,150,47.7808155107278,1.7112255495844435,17112.255495844434,0.42153040872194397,100,2100
