Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
19.0,0.0,97,32.49499803409727,1.5695939464112671,15695.939464112671,0.46001198743002686,50,1500
19.0,1.0,45,16.845282300833766,0.8898098177639541,8898.09817763954,0.3214511432220802,50,1500
