Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
71.0,0.0,57,20.68882218820476,1.0499899321447534,10499.899321447534,0.5476179664382935,50,1500
