ID1,ID2,Length
24707.0,28689.0,0.6728609269533091
24707.0,28701.0,0.118054384650431
25704.0,25705.0,0.033951499292719
25705.0,24695.0,0.5134086344768529
24695.0,24701.0,0.259725589773502
25704.0,20335.0,0.38752858764210096
28745.0,24695.0,0.011422924824323999
25705.0,25719.0,0.41777788448023706
31208.0,23653.0,0.49171416136538
23653.0,23692.0,0.6536602138798261
23652.0,23653.0,0.13936505865629598
31266.0,31290.0,0.704606062897084
31266.0,23664.0,0.290001584618158
23664.0,31256.0,0.35782097210610797
31256.0,31283.0,0.415136468032096
23664.0,23698.0,0.749566029777218
31304.0,31317.0,0.6627715276790731
31317.0,27677.0,0.6125740599142661
21131.0,31389.0,0.3938530453890219
31384.0,31379.0,0.5758252031244949
31384.0,21131.0,0.238424352971801
21131.0,31354.0,0.5815511559258271
22555.0,22548.0,0.7275061810477019
22472.0,22486.0,0.491987915714472
22486.0,22387.0,0.7041191319645451
31525.0,22510.0,0.45661477261319505
31610.0,23611.0,0.24504241328345103
23611.0,31559.0,1.7733603227237518
31668.0,28439.0,0.45565257126273795
23232.0,26857.0,0.418121571735442
26857.0,23237.0,0.181564806236073
23232.0,24912.0,0.04065319287861
24912.0,28886.0,0.5596559210625701
23232.0,26385.0,0.5519442326233489
26857.0,28921.0,0.7508433941717201
19910.0,19916.0,0.322154480677775
19916.0,26805.0,0.26388581875483
31732.0,19910.0,0.6645885941183071
19916.0,31695.0,0.5293794664565249
31760.0,31787.0,0.7154863480606508
23046.0,23030.0,0.6816942462842449
23030.0,23074.0,0.23345942138516898
23074.0,31858.0,0.024934194349664
22929.0,22841.0,0.20255701057657202
22841.0,22848.0,0.29392264990642897
23074.0,23061.0,0.5561754237861419
23061.0,22865.0,0.549047565604573
22865.0,31959.0,0.5061814152158121
23108.0,23092.0,0.4747641267565501
23092.0,23030.0,0.585198485713987
22879.0,31950.0,0.16319410195070802
22879.0,28178.0,0.23022331607854898
28178.0,22929.0,0.8983891819169101
22879.0,22874.0,0.22859344093531303
22874.0,22859.0,0.7233450398373722
22859.0,22975.0,0.4944023370243261
22859.0,22862.0,0.11137051662718499
22862.0,22865.0,0.207310389385643
22841.0,31822.0,0.320561929206215
28178.0,31870.0,0.055778051602924
22822.0,22815.0,0.35628875185807796
22815.0,22808.0,0.30696540464220395
22808.0,22800.0,0.335161712536099
22800.0,32113.0,0.163766855198238
32136.0,22815.0,0.150906894935661
22800.0,22797.0,0.130884706249788
22797.0,27284.0,0.663715961420801
22794.0,22797.0,0.11427937872739
22833.0,27502.0,0.626591136234418
22833.0,32167.0,0.263503773074355
22833.0,27523.0,1.072698806495117
32209.0,32238.0,0.9993309810749228
32322.0,27449.0,0.7085414168167751
27449.0,22061.0,0.388951866516802
22061.0,32310.0,0.28210516983565703
32292.0,22061.0,0.49042291794938103
21824.0,32351.0,0.7078071300266101
22493.0,32429.0,0.698809480845815
32486.0,32495.0,0.678497997281935
32531.0,32516.0,0.6877373760815332
20130.0,20132.0,0.104092086508063
20132.0,20149.0,0.8650426255111892
20149.0,20153.0,0.588242257597397
20153.0,32620.0,0.129721953235421
20130.0,32625.0,0.029477352813332
20130.0,32682.0,0.579679262799361
32682.0,32702.0,0.487279220613579
20132.0,26925.0,0.23276917682785
32677.0,32663.0,0.7915432893255079
32663.0,20153.0,0.494797145302316
20149.0,32615.0,0.34705928549048404
20486.0,20188.0,0.06463386164573501
20188.0,20646.0,0.232409107682344
20646.0,29269.0,0.11423769261801699
20486.0,20490.0,0.220109741264996
20490.0,20492.0,0.111525311982369
20492.0,20500.0,0.637148627818196
20500.0,20507.0,0.456831725017015
20507.0,20514.0,0.41393016189259796
20514.0,20515.0,0.059506999645442
20515.0,27980.0,0.4898839046421329
27980.0,20427.0,0.83759317078346
20427.0,27951.0,0.7656590288369631
20486.0,27083.0,0.080738222639227
27083.0,29208.0,0.4607636556051631
26888.0,25531.0,0.43747143975333896
25531.0,20295.0,0.35332700703171704
20295.0,29090.0,0.6374201174368531
20490.0,27728.0,0.114551558812711
20515.0,25032.0,0.31490934093910994
25531.0,25528.0,0.15268155979866802
25528.0,25513.0,0.7989732175347608
25513.0,25172.0,0.345114318207003
25172.0,20627.0,0.26253315459423104
20627.0,20275.0,0.062430722877377
20275.0,20283.0,0.515646887241455
20646.0,27700.0,0.34771152087643403
27700.0,20275.0,0.6704139112222349
29257.0,27695.0,0.5196917834781901
27695.0,27700.0,0.220549387929876
20188.0,20181.0,0.341314392817108
20492.0,29342.0,0.195091013553772
23138.0,32753.0,1.0111810140067659
32753.0,32764.0,0.284361259938573
32733.0,32725.0,0.6197056274847721
32725.0,32753.0,0.16816653826392003
21954.0,21672.0,0.803630058305673
21954.0,32856.0,0.042869848020556996
21954.0,21943.0,0.575256862029305
21943.0,21942.0,0.04568764563718599
21942.0,27418.0,0.6301969999825171
21930.0,21942.0,0.460209915889393
32888.0,22013.0,0.9429989340181076
25945.0,23402.0,0.34543684934315305
23402.0,23412.0,0.5228450361686391
23412.0,32963.0,0.578544534625634
24516.0,24550.0,0.927590861610474
24550.0,24559.0,0.47475772924748494
24516.0,23383.0,0.24943956067751505
23383.0,23389.0,0.43166958090268304
23389.0,23391.0,0.07424113035825099
23391.0,23398.0,0.573570160344194
33052.0,23389.0,0.560886330721137
33153.0,23452.0,0.456586484494986
23452.0,33139.0,0.378532191271328
25906.0,23452.0,0.28526736473633
33168.0,22610.0,0.538498782013753
22353.0,33193.0,0.6928865333869481
22353.0,22449.0,0.573831003143402
22449.0,33225.0,0.7103327626416011
26246.0,26249.0,0.20190498921308095
26246.0,33297.0,0.4521352083213061
26230.0,26238.0,0.424307523756803
26238.0,33311.0,0.19757272195791
26246.0,26238.0,0.39090022698915705
26991.0,24984.0,0.36472093067504296
24984.0,24987.0,0.098920974291074
24987.0,24991.0,0.275208682808727
24984.0,24981.0,0.18814450044614103
24987.0,29622.0,0.589469506396552
33473.0,22263.0,0.08906977753714
22263.0,22677.0,0.5903808859837869
22677.0,22691.0,0.337017249471056
22691.0,22667.0,0.507492569014249
22691.0,25780.0,0.382518938771317
22749.0,22677.0,0.125472490424181
25804.0,22263.0,0.547907629150186
33600.0,22589.0,0.35083773313405997
22589.0,22595.0,0.2524138433806929
22595.0,22237.0,0.37004828181030996
22237.0,33614.0,0.7690100359364118
33576.0,22589.0,0.116788359512572
33546.0,22595.0,0.056273470974556004
21001.0,21017.0,0.7905716429399888
21017.0,26061.0,0.537048173674203
26061.0,33725.0,0.612966670323915
21017.0,33674.0,0.156510386830914
26059.0,26061.0,0.076714736849919
33762.0,33751.0,0.9541350282187858
26197.0,21038.0,0.7847519595922071
26087.0,33839.0,0.646928907503002
28313.0,33870.0,0.8128041829289548
29729.0,27106.0,0.34610341357311
27106.0,20319.0,0.108411825955089
20319.0,20666.0,0.43763446490307895
29731.0,20319.0,0.5022914376298471
26736.0,26751.0,0.6575331576545721
26751.0,33910.0,0.046432337907878
26772.0,26751.0,0.438817198737745
26648.0,23251.0,0.483356393991401
20237.0,26904.0,0.304572247992812
20257.0,20237.0,0.8527062626053699
23290.0,26904.0,0.768426557144955
20463.0,29777.0,0.28256628945050205
24626.0,20463.0,0.272687514261843
20455.0,20463.0,0.380621965360348
27707.0,27066.0,0.5501052109587321
29821.0,27707.0,0.5534818430878111
27618.0,27616.0,0.087861519817451
29909.0,27618.0,0.5016983763662529
29967.0,27618.0,0.503025283413749
25557.0,20715.0,0.10547633427294699
30030.0,25557.0,0.5407317118278471
25555.0,25557.0,0.11765879801594
25133.0,25555.0,0.16690937448060802
20724.0,25555.0,0.42891138273851503
26603.0,30137.0,0.072345842744201
25019.0,26603.0,0.296132242914242
30117.0,26603.0,0.5903850729230121
27557.0,30178.0,0.7881585921348759
25393.0,25409.0,0.8212792774545539
25377.0,25393.0,0.843674548428683
25367.0,25377.0,0.22387698297863695
24639.0,25367.0,0.6801495715169761
24645.0,24639.0,0.6843218027397929
25367.0,25355.0,0.579767470987067
24639.0,25427.0,0.364364391494425
30271.0,24639.0,0.19888278593493
30442.0,30432.0,0.21
30478.0,30442.0,0.307279220613579
27585.0,30478.0,0.05880387042654
27594.0,27585.0,0.3844124891804
30410.0,27594.0,0.5228232659943031
30475.0,27585.0,0.696704907512428
30419.0,30442.0,0.29659048552118106
25102.0,28134.0,0.9503534242253662
25195.0,25188.0,0.24110222393757802
25244.0,25195.0,0.034621029084168
25254.0,25289.0,1.2633075510478438
25268.0,25254.0,0.5359353087855789
25195.0,25268.0,0.8015645631573131
25339.0,25346.0,0.38922337212570896
26571.0,25339.0,0.157188781619455
25333.0,26589.0,0.369259692113456
25339.0,25333.0,0.23467308120327302
26515.0,30755.0,0.855091140932818
25304.0,26515.0,0.246169570482007
30744.0,25304.0,0.46117662673675003
25304.0,26520.0,0.337953261388334
25235.0,30787.0,0.36901786591113594
30830.0,30828.0,0.7987215991188839
20085.0,20090.0,0.517003865129108
31142.0,31140.0,0.29659048552118106
28199.0,31142.0,0.487693729674098
31142.0,21476.0,0.18298425482020003
28295.0,21476.0,0.6427675851227379
24426.0,28295.0,0.609568675498891
21494.0,24426.0,0.312245358004077
28211.0,21494.0,1.5797422026265702
25972.0,28211.0,0.3914723244098759
25975.0,25972.0,0.11209889366597399
23485.0,21476.0,0.7494035873408441
31153.0,23485.0,0.5845505254893721
28307.0,24426.0,0.8268058900669261
31094.0,24426.0,0.04638452594600401
25972.0,31082.0,0.670420004852224
21494.0,23513.0,0.645723169668641
23502.0,23513.0,0.6220224582374481
23549.0,23502.0,0.601870381750254
24701.0,24707.0,0.25179623579758903
28773.0,24701.0,0.44165042179902
28689.0,24707.0,0.6728609269533091
28701.0,24707.0,0.118054384650431
25705.0,25704.0,0.033951499292719
24695.0,25705.0,0.5134086344768529
24701.0,24695.0,0.259725589773502
20335.0,25704.0,0.38752858764210096
24695.0,28745.0,0.011422924824323999
25719.0,25705.0,0.41777788448023706
23653.0,31208.0,0.49171416136538
23692.0,23653.0,0.6536602138798261
23653.0,23652.0,0.13936505865629598
31290.0,31266.0,0.704606062897084
23664.0,31266.0,0.290001584618158
31256.0,23664.0,0.35782097210610797
31283.0,31256.0,0.415136468032096
23698.0,23664.0,0.749566029777218
31317.0,31304.0,0.6627715276790731
27677.0,31317.0,0.6125740599142661
31389.0,21131.0,0.3938530453890219
31379.0,31384.0,0.5758252031244949
21131.0,31384.0,0.238424352971801
31354.0,21131.0,0.5815511559258271
22548.0,22555.0,0.7275061810477019
22486.0,22472.0,0.491987915714472
22387.0,22486.0,0.7041191319645451
22510.0,31525.0,0.45661477261319505
23611.0,31610.0,0.24504241328345103
31559.0,23611.0,1.7733603227237518
28439.0,31668.0,0.45565257126273795
26857.0,23232.0,0.418121571735442
23237.0,26857.0,0.181564806236073
24912.0,23232.0,0.04065319287861
28886.0,24912.0,0.5596559210625701
26385.0,23232.0,0.5519442326233489
28921.0,26857.0,0.7508433941717201
19916.0,19910.0,0.322154480677775
26805.0,19916.0,0.26388581875483
19910.0,31732.0,0.6645885941183071
31695.0,19916.0,0.5293794664565249
31787.0,31760.0,0.7154863480606508
23030.0,23046.0,0.6816942462842449
23074.0,23030.0,0.23345942138516898
31858.0,23074.0,0.024934194349664
22841.0,22929.0,0.20255701057657202
22848.0,22841.0,0.29392264990642897
23061.0,23074.0,0.5561754237861419
22865.0,23061.0,0.549047565604573
31959.0,22865.0,0.5061814152158121
23092.0,23108.0,0.4747641267565501
23030.0,23092.0,0.585198485713987
31950.0,22879.0,0.16319410195070802
28178.0,22879.0,0.23022331607854898
22929.0,28178.0,0.8983891819169101
22874.0,22879.0,0.22859344093531303
22859.0,22874.0,0.7233450398373722
22975.0,22859.0,0.4944023370243261
22862.0,22859.0,0.11137051662718499
22865.0,22862.0,0.207310389385643
31822.0,22841.0,0.320561929206215
31870.0,28178.0,0.055778051602924
22815.0,22822.0,0.35628875185807796
22808.0,22815.0,0.30696540464220395
22800.0,22808.0,0.335161712536099
32113.0,22800.0,0.163766855198238
22815.0,32136.0,0.150906894935661
22797.0,22800.0,0.130884706249788
27284.0,22797.0,0.663715961420801
22797.0,22794.0,0.11427937872739
27502.0,22833.0,0.626591136234418
32167.0,22833.0,0.263503773074355
27523.0,22833.0,1.072698806495117
32238.0,32209.0,0.9993309810749228
27449.0,32322.0,0.7085414168167751
22061.0,27449.0,0.388951866516802
32310.0,22061.0,0.28210516983565703
22061.0,32292.0,0.49042291794938103
32351.0,21824.0,0.7078071300266101
32429.0,22493.0,0.698809480845815
32495.0,32486.0,0.678497997281935
32516.0,32531.0,0.6877373760815332
20132.0,20130.0,0.104092086508063
20149.0,20132.0,0.8650426255111892
20153.0,20149.0,0.588242257597397
32620.0,20153.0,0.129721953235421
32625.0,20130.0,0.029477352813332
32682.0,20130.0,0.579679262799361
32702.0,32682.0,0.487279220613579
26925.0,20132.0,0.23276917682785
32663.0,32677.0,0.7915432893255079
20153.0,32663.0,0.494797145302316
32615.0,20149.0,0.34705928549048404
20188.0,20486.0,0.06463386164573501
20646.0,20188.0,0.232409107682344
29269.0,20646.0,0.11423769261801699
20490.0,20486.0,0.220109741264996
20492.0,20490.0,0.111525311982369
20500.0,20492.0,0.637148627818196
20507.0,20500.0,0.456831725017015
20514.0,20507.0,0.41393016189259796
20515.0,20514.0,0.059506999645442
27980.0,20515.0,0.4898839046421329
20427.0,27980.0,0.83759317078346
27951.0,20427.0,0.7656590288369631
27083.0,20486.0,0.080738222639227
29208.0,27083.0,0.4607636556051631
25531.0,26888.0,0.43747143975333896
20295.0,25531.0,0.35332700703171704
29090.0,20295.0,0.6374201174368531
27728.0,20490.0,0.114551558812711
25032.0,20515.0,0.31490934093910994
25528.0,25531.0,0.15268155979866802
25513.0,25528.0,0.7989732175347608
25172.0,25513.0,0.345114318207003
20627.0,25172.0,0.26253315459423104
20275.0,20627.0,0.062430722877377
20283.0,20275.0,0.515646887241455
27700.0,20646.0,0.34771152087643403
20275.0,27700.0,0.6704139112222349
27695.0,29257.0,0.5196917834781901
27700.0,27695.0,0.220549387929876
20181.0,20188.0,0.341314392817108
29342.0,20492.0,0.195091013553772
32753.0,23138.0,1.0111810140067659
32764.0,32753.0,0.284361259938573
32725.0,32733.0,0.6197056274847721
32753.0,32725.0,0.16816653826392003
21672.0,21954.0,0.803630058305673
32856.0,21954.0,0.042869848020556996
21943.0,21954.0,0.575256862029305
21942.0,21943.0,0.04568764563718599
27418.0,21942.0,0.6301969999825171
21942.0,21930.0,0.460209915889393
22013.0,32888.0,0.9429989340181076
23402.0,25945.0,0.34543684934315305
23412.0,23402.0,0.5228450361686391
32963.0,23412.0,0.578544534625634
24550.0,24516.0,0.927590861610474
24559.0,24550.0,0.47475772924748494
23383.0,24516.0,0.24943956067751505
23389.0,23383.0,0.43166958090268304
23391.0,23389.0,0.07424113035825099
23398.0,23391.0,0.573570160344194
23389.0,33052.0,0.560886330721137
23452.0,33153.0,0.456586484494986
33139.0,23452.0,0.378532191271328
23452.0,25906.0,0.28526736473633
22610.0,33168.0,0.538498782013753
33193.0,22353.0,0.6928865333869481
22449.0,22353.0,0.573831003143402
33225.0,22449.0,0.7103327626416011
26249.0,26246.0,0.20190498921308095
33297.0,26246.0,0.4521352083213061
26238.0,26230.0,0.424307523756803
33311.0,26238.0,0.19757272195791
26238.0,26246.0,0.39090022698915705
24984.0,26991.0,0.36472093067504296
24987.0,24984.0,0.098920974291074
24991.0,24987.0,0.275208682808727
24981.0,24984.0,0.18814450044614103
29622.0,24987.0,0.589469506396552
22263.0,33473.0,0.08906977753714
22677.0,22263.0,0.5903808859837869
22691.0,22677.0,0.337017249471056
22667.0,22691.0,0.507492569014249
25780.0,22691.0,0.382518938771317
22677.0,22749.0,0.125472490424181
22263.0,25804.0,0.547907629150186
22589.0,33600.0,0.35083773313405997
22595.0,22589.0,0.2524138433806929
22237.0,22595.0,0.37004828181030996
33614.0,22237.0,0.7690100359364118
22589.0,33576.0,0.116788359512572
22595.0,33546.0,0.056273470974556004
21017.0,21001.0,0.7905716429399888
26061.0,21017.0,0.537048173674203
33725.0,26061.0,0.612966670323915
33674.0,21017.0,0.156510386830914
26061.0,26059.0,0.076714736849919
33751.0,33762.0,0.9541350282187858
21038.0,26197.0,0.7847519595922071
33839.0,26087.0,0.646928907503002
33870.0,28313.0,0.8128041829289548
27106.0,29729.0,0.34610341357311
20319.0,27106.0,0.108411825955089
20666.0,20319.0,0.43763446490307895
20319.0,29731.0,0.5022914376298471
26751.0,26736.0,0.6575331576545721
33910.0,26751.0,0.046432337907878
26751.0,26772.0,0.438817198737745
23251.0,26648.0,0.483356393991401
23290.0,20335.0,880.1562628258362
20257.0,28921.0,1031.713880236872
20257.0,20410.0,624.110669306932
20257.0,20295.0,3701.045436851513
20257.0,24981.0,1122.4215100720673
20257.0,20666.0,1936.0103867478354
20257.0,23251.0,3939.484462162077
20257.0,20455.0,6560.871101811289
20257.0,29821.0,4185.752114505057
20257.0,29909.0,4893.574066519117
20257.0,20715.0,5912.6337731449785
28678.0,29891.0,4654.243005914405
28678.0,20090.0,5620.904232704468
28678.0,30894.0,4642.845699428754
28678.0,31193.0,4198.708451803548
28678.0,23652.0,6862.976296699349
20335.0,26385.0,2409.112483599826
20335.0,20410.0,2819.1370738592877
20335.0,20295.0,5896.071841403866
20335.0,24981.0,3904.697135420022
20335.0,20666.0,4131.036791300191
20335.0,23251.0,6721.760087510031
20335.0,29821.0,6380.77851905741
20335.0,29909.0,7088.600471071471
28921.0,20410.0,1285.0938983454878
28921.0,20295.0,3354.7637176814037
28921.0,24981.0,891.5775597071988
28921.0,20666.0,1623.2952621667966
28921.0,23251.0,3068.932842832254
23237.0,20455.0,5241.9679020662
28921.0,29821.0,3839.470395334948
28921.0,29909.0,4441.3192258840445
28921.0,20715.0,5460.378932509907
28921.0,24645.0,7126.758059154994
28921.0,30410.0,7082.667394878401
28921.0,25102.0,7880.239779197927
20410.0,20295.0,3076.93476754458
20410.0,24981.0,1629.3215366612421
20410.0,20666.0,1311.899717440903
20410.0,23251.0,4132.864480270692
20410.0,29777.0,6301.712457672133
20410.0,29821.0,3561.641445198127
20410.0,29909.0,4269.463397212184
20410.0,20715.0,5288.523103838045
20410.0,24645.0,7808.438417066068
20410.0,30410.0,6910.811566206538
20410.0,25102.0,7602.4108290610975
20295.0,26991.0,2579.596635976693
20295.0,20319.0,1328.7534988456646
29208.0,23251.0,6472.592428033012
29208.0,20455.0,7625.132779863077
29208.0,29821.0,872.129314612122
27728.0,29909.0,2684.323120021488
20507.0,20724.0,4344.386812497193
25032.0,27557.0,6938.146764613666
27980.0,24645.0,4524.609021912946
25032.0,30410.0,3792.8584097647454
27980.0,25102.0,2654.638429188822
27980.0,25339.0,5631.12226043097
26991.0,20666.0,646.4999197508728
29622.0,23251.0,2126.2554879960458
29622.0,29777.0,3956.0142312204243
26991.0,29821.0,2498.8894540341284
26991.0,29909.0,3533.3118200274725
29622.0,20715.0,3501.7872830942797
26991.0,27557.0,8947.561528831935
26991.0,24645.0,6056.342805595566
29622.0,30410.0,5495.52979648094
26991.0,25102.0,5580.149529849205
20666.0,23251.0,4363.495013285025
29729.0,29777.0,5767.945592992243
29731.0,29821.0,1330.436198176315
29729.0,29909.0,2730.7913882660887
29729.0,20715.0,3749.851094891949
29729.0,27557.0,8145.041097070552
29729.0,24645.0,4842.030258171805
29729.0,30410.0,5372.139557260443
29729.0,25102.0,4636.002670166839
26648.0,20455.0,2222.5981746782873
23251.0,27707.0,3768.2086482055183
26648.0,29891.0,7250.954894977126
26648.0,29909.0,2723.4675167479395
26648.0,30030.0,2171.325214065807
26648.0,30117.0,5327.855783488967
26648.0,30178.0,4683.386659721764
26648.0,24645.0,4401.601498489807
26648.0,30410.0,3989.135361428772
26648.0,25102.0,6014.914355732281
26648.0,25188.0,6393.18763093915
20455.0,27707.0,6194.135549312758
24626.0,29891.0,4401.8215240954105
20455.0,27616.0,4507.575541253211
20455.0,30030.0,2880.40435099145
24626.0,30117.0,3341.9070736863287
20455.0,30178.0,3159.064324166369
20455.0,24645.0,4923.141431657875
20455.0,30419.0,3469.340918724941
20455.0,25102.0,6277.677113817189
20455.0,25188.0,4429.814070148435
24626.0,26520.0,6158.799379451833
27707.0,29909.0,1628.9847399483724
27066.0,20724.0,2734.4760435073804
27066.0,27557.0,6451.932845726201
27066.0,24645.0,2602.699931183817
27066.0,30410.0,3306.644490877279
27066.0,25102.0,2396.672343178847
27066.0,25244.0,6740.728013580535
27066.0,25339.0,5000.499297696662
29891.0,26603.0,5455.2384724643925
29891.0,27284.0,7305.995545782542
27616.0,20724.0,797.0060925964723
27616.0,26603.0,7648.482351336732
27616.0,27557.0,4889.274351412262
27618.0,24645.0,2085.9171479940214
27616.0,30410.0,2116.372811602156
27618.0,25102.0,2649.9101176017543
27616.0,25244.0,5507.232980121084
27618.0,25339.0,4483.716514506866
27616.0,26520.0,8257.752539485758
30030.0,26603.0,4921.947596052685
25133.0,27557.0,4209.752603735396
20724.0,24645.0,1581.9157075147398
20724.0,30410.0,1319.366719005684
20724.0,25102.0,2294.0224085757995
25133.0,25244.0,4827.7112324442205
20724.0,25339.0,4266.309777844469
25133.0,26520.0,7578.230791808892
26603.0,30178.0,2812.593916985224
26603.0,25409.0,5249.236530512886
26603.0,30475.0,3984.3315918656062
26603.0,25268.0,2177.887035406731
26603.0,26520.0,2952.397877834747
26603.0,25235.0,5118.440842809504
26603.0,22794.0,4384.613587715
26603.0,22833.0,6700.518074931561
27557.0,25409.0,2907.6917342488814
27557.0,30475.0,1225.1235919411395
27557.0,25102.0,5126.569011172387
27557.0,25188.0,880.9145918832868
27557.0,25339.0,5806.636803671924
27557.0,26520.0,3647.9899268246318
27557.0,25235.0,5829.172878328574
30178.0,22794.0,7222.634642127233
24645.0,30410.0,1187.9873262787107
24645.0,25102.0,800.2814635782515
25409.0,25244.0,2841.6509784746613
25355.0,25339.0,684.6394243231517
25409.0,30744.0,5782.968362124339
25409.0,25235.0,7710.366370092411
30410.0,25102.0,2013.7423562729925
30475.0,25244.0,2236.3825168763683
27594.0,25339.0,3138.7942872404114
30475.0,26520.0,4986.902076241042
30475.0,25235.0,7168.085027744983
25102.0,25244.0,5415.364179026723
28134.0,25339.0,2897.3048614912677
25244.0,25339.0,6095.431971526257
25289.0,30744.0,1181.5400648899902
25289.0,25235.0,3171.9251921089235
25289.0,22794.0,6246.831106592686
25289.0,22833.0,8210.631894313969
25339.0,25304.0,7430.621630948066
26515.0,25235.0,1788.1747050517272
25304.0,22800.0,6488.46769339706
30755.0,22833.0,8145.6472332028625
25235.0,22800.0,7844.577916173323
30787.0,32167.0,3668.321725431856
30830.0,30894.0,10460.583588456231
30830.0,31208.0,4880.956149748488
30830.0,31256.0,4528.0090207043295
30828.0,31644.0,8066.491713951297
30830.0,32677.0,3383.2164318446808
30830.0,23138.0,1129.495514610179
20090.0,30894.0,2597.652475658702
20090.0,31193.0,1602.0671850235085
20090.0,23652.0,4515.658744690646
20090.0,23698.0,5169.626184694334
20085.0,27677.0,7140.547055597671
20085.0,22486.0,4963.745807744337
20085.0,22510.0,5091.834076882281
20085.0,32429.0,4703.933189434488
20085.0,32466.0,6356.9479512751905
20090.0,32682.0,3073.644447790094
20090.0,32733.0,6744.36011924438
20085.0,33225.0,7591.29008280745
20085.0,26230.0,6228.0602592488185
28184.0,32543.0,6251.987497711212
28184.0,32575.0,6998.584860918089
28184.0,32888.0,4142.310605638144
30894.0,31193.0,1610.791359848456
30894.0,23652.0,2215.7334444941625
30894.0,23698.0,2869.7008844978504
30894.0,31354.0,6095.695314301117
30894.0,32429.0,7422.8591993652835
30894.0,32682.0,5192.88915349991
30894.0,32733.0,8863.604824954196
31153.0,31304.0,1528.8967240559116
31082.0,22472.0,5313.767922411718
31082.0,22510.0,6876.79215872151
31082.0,22493.0,6149.603812534821
31153.0,32466.0,2053.0400600127828
28199.0,23412.0,593.0988167350671
28199.0,23398.0,1617.4544698264222
28199.0,33139.0,3976.567803271376
25975.0,33193.0,2453.6876934093852
25975.0,26249.0,4248.434723596052
25975.0,26059.0,6893.179971934737
31193.0,23652.0,3503.451239086668
31193.0,23698.0,4157.418679090355
31193.0,22486.0,6920.441675274624
31193.0,22510.0,7048.5299444125685
31193.0,32429.0,6660.629056964775
31193.0,32466.0,7000.287659203571
31193.0,32682.0,4430.659011099402
31193.0,32733.0,8101.374682553686
31208.0,23698.0,200.05279375788518
23692.0,31354.0,4798.516056677019
23692.0,28439.0,7196.6780803599095
23692.0,31695.0,7831.475836147942
23652.0,32682.0,7110.895422531853
23652.0,32733.0,10612.739999056304
31290.0,31354.0,4804.0622249234475
31290.0,31559.0,7105.339804181663
31290.0,31668.0,7277.667114478391
31290.0,31695.0,6243.340124261579
23698.0,32682.0,5926.826407091636
23698.0,32733.0,9597.542078545925
27677.0,22387.0,2595.7288459602287
27677.0,22510.0,4558.662266863549
27677.0,22493.0,3831.473920676861
27677.0,32466.0,1255.8473022596547
31317.0,26925.0,7339.412486812007
31304.0,23412.0,3681.5133083326455
31304.0,23398.0,4705.8689614239975
31304.0,33139.0,7064.982294868952
31317.0,22449.0,2709.160304486186
