Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
7.0,0.0,193,59.76154947660442,2.435178385948431,24351.783859484312,0.49215913404613293,100,2100
7.0,1.0,159,50.39904716488275,1.9758584761886515,19758.584761886515,0.6021321922091464,100,2100
7.0,2.0,62,22.21282708199591,0.509721143547437,5097.211435474371,0.21486832980505136,50,1500
7.0,3.0,41,15.582013462782196,0.36328050808244017,3632.8050808244016,0.10988307333897233,50,1500
