,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.7271249244324932,0.757022661696931,0.7084093341371296,0.6790548908946982,0.6977342051592134,0.7199659102046108,0.6954826728445553,0.7050477552785102,0.6732435916728855,0.6831415671499259,0.6727589439007507,0.7259327126786602,0.835002705889601,0.897272024342184,0.9653657618477366,0.8954997588550849,1.0,0.9564748694470995,0.9582807507227848,0.9743964378872428,0.9741212237332062
nights_per_years,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,
specific_nights_per_years,3.3064537540795344e-05,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013225815016318138,,
