X Y Z
28.3291665683537488 -28.7541663505806824 -1
28.3299999016838875 -28.7541663505806824 -1
28.3308332350140297 -28.7541663505806824 -1
28.3316665683441684 -28.7541663505806824 -1
28.3324999016743106 -28.7541663505806824 -1
28.3333332350044493 -28.7541663505806824 -1
28.334166568334588 -28.7541663505806824 -1
28.3349999016647303 -28.7541663505806824 -1
28.3358332349948689 -28.7541663505806824 -1
28.3366665683250112 -28.7541663505806824 -1
28.3374999016551499 -28.7541663505806824 -1
28.3383332349852921 -28.7541663505806824 -1
28.3391665683154308 -28.7541663505806824 -1
28.339999901645573 -28.7541663505806824 -1
28.3408332349757117 -28.7541663505806824 -1
28.3416665683058504 -28.7541663505806824 -1
28.3424999016359926 -28.7541663505806824 -1
28.3433332349661313 -28.7541663505806824 -1
28.3441665682962736 -28.7541663505806824 -1
28.3449999016264123 -28.7541663505806824 -1
28.3458332349565545 -28.7541663505806824 -1
28.3466665682866932 -28.7541663505806824 -1
28.3291665683537488 -28.7549996839105724 -1
28.3299999016838875 -28.7549996839105724 -1
28.3308332350140297 -28.7549996839105724 -1
28.3316665683441684 -28.7549996839105724 -1
28.3324999016743106 -28.7549996839105724 -1
28.3333332350044493 -28.7549996839105724 -1
28.334166568334588 -28.7549996839105724 -1
28.3349999016647303 -28.7549996839105724 -1
28.3358332349948689 -28.7549996839105724 -1
28.3366665683250112 -28.7549996839105724 -1
28.3374999016551499 -28.7549996839105724 -1
28.3383332349852921 -28.7549996839105724 -1
28.3391665683154308 -28.7549996839105724 -1
28.339999901645573 -28.7549996839105724 -1
28.3408332349757117 -28.7549996839105724 -1
28.3416665683058504 -28.7549996839105724 -1
28.3424999016359926 -28.7549996839105724 -1
28.3433332349661313 -28.7549996839105724 -1
28.3441665682962736 -28.7549996839105724 -1
28.3449999016264123 -28.7549996839105724 -1
28.3458332349565545 -28.7549996839105724 -1
28.3466665682866932 -28.7549996839105724 -1
28.3291665683537488 -28.7558330172404624 -1
28.3299999016838875 -28.7558330172404624 -1
28.3308332350140297 -28.7558330172404624 -1
28.3316665683441684 -28.7558330172404624 -1
28.3324999016743106 -28.7558330172404624 -1
28.3333332350044493 -28.7558330172404624 -1
28.334166568334588 -28.7558330172404624 -1
28.3349999016647303 -28.7558330172404624 -1
28.3358332349948689 -28.7558330172404624 -1
28.3366665683250112 -28.7558330172404624 -1
28.3374999016551499 -28.7558330172404624 -1
28.3383332349852921 -28.7558330172404624 -1
28.3391665683154308 -28.7558330172404624 -1
28.339999901645573 -28.7558330172404624 -1
28.3408332349757117 -28.7558330172404624 7.01470422744750977
28.3416665683058504 -28.7558330172404624 -1
28.3424999016359926 -28.7558330172404624 6.4140324592590332
28.3433332349661313 -28.7558330172404624 -1
28.3441665682962736 -28.7558330172404624 -1
28.3449999016264123 -28.7558330172404624 -1
28.3458332349565545 -28.7558330172404624 -1
28.3466665682866932 -28.7558330172404624 -1
28.3291665683537488 -28.7566663505703488 -1
28.3299999016838875 -28.7566663505703488 -1
