Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
34.0,0.0,109,36.11698753824268,1.6376448535728054,16376.448535728054,0.4998167723667498,50,1500
34.0,1.0,79,27.223613050851522,1.0984067449623638,10984.067449623637,0.48688794527496326,50,1500
