X Y Z
28.4408332345925459 -28.7191663507253558 -1
28.4416665679226845 -28.7191663507253558 -1
28.4424999012528268 -28.7191663507253558 -1
28.4433332345829655 -28.7191663507253558 -1
28.4441665679131077 -28.7191663507253558 -1
28.4449999012432464 -28.7191663507253558 -1
28.4458332345733851 -28.7191663507253558 -1
28.4466665679035273 -28.7191663507253558 -1
28.4408332345925459 -28.7199996840552458 -1
28.4416665679226845 -28.7199996840552458 -1
28.4424999012528268 -28.7199996840552458 5.98399019241333008
28.4433332345829655 -28.7199996840552458 -1
28.4441665679131077 -28.7199996840552458 -1
28.4449999012432464 -28.7199996840552458 -1
28.4458332345733851 -28.7199996840552458 -1
28.4466665679035273 -28.7199996840552458 -1
28.4408332345925459 -28.7208330173851358 -1
28.4416665679226845 -28.7208330173851358 -1
28.4424999012528268 -28.7208330173851358 -1
28.4433332345829655 -28.7208330173851358 5.96111822128295898
28.4441665679131077 -28.7208330173851358 -1
28.4449999012432464 -28.7208330173851358 -1
28.4458332345733851 -28.7208330173851358 -1
28.4466665679035273 -28.7208330173851358 -1
28.4408332345925459 -28.7216663507150223 -1
28.4416665679226845 -28.7216663507150223 -1
28.4424999012528268 -28.7216663507150223 -1
28.4433332345829655 -28.7216663507150223 5.81693029403686523
28.4441665679131077 -28.7216663507150223 7.60191774368286133
28.4449999012432464 -28.7216663507150223 -1
28.4458332345733851 -28.7216663507150223 -1
28.4466665679035273 -28.7216663507150223 -1
28.4408332345925459 -28.7224996840449123 5.81716728210449219
28.4416665679226845 -28.7224996840449123 -1
28.4424999012528268 -28.7224996840449123 -1
28.4433332345829655 -28.7224996840449123 -1
28.4441665679131077 -28.7224996840449123 5.9550480842590332
28.4449999012432464 -28.7224996840449123 -1
28.4458332345733851 -28.7224996840449123 -1
28.4466665679035273 -28.7224996840449123 -1
28.4408332345925459 -28.7233330173748023 7.54281473159790039
28.4416665679226845 -28.7233330173748023 12.0647974014282227
28.4424999012528268 -28.7233330173748023 7.50775384902954102
28.4433332345829655 -28.7233330173748023 -1
28.4441665679131077 -28.7233330173748023 -1
28.4449999012432464 -28.7233330173748023 -1
28.4458332345733851 -28.7233330173748023 -1
28.4466665679035273 -28.7233330173748023 -1
28.4408332345925459 -28.7241663507046887 -1
28.4416665679226845 -28.7241663507046887 6.77239418029785156
28.4424999012528268 -28.7241663507046887 -1
28.4433332345829655 -28.7241663507046887 -1
28.4441665679131077 -28.7241663507046887 -1
28.4449999012432464 -28.7241663507046887 -1
28.4458332345733851 -28.7241663507046887 -1
28.4466665679035273 -28.7241663507046887 -1
28.4408332345925459 -28.7249996840345787 -1
28.4416665679226845 -28.7249996840345787 -1
28.4424999012528268 -28.7249996840345787 -1
28.4433332345829655 -28.7249996840345787 -1
28.4441665679131077 -28.7249996840345787 -1
28.4449999012432464 -28.7249996840345787 -1
28.4458332345733851 -28.7249996840345787 -1
28.4466665679035273 -28.7249996840345787 -1
