Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
80.0,0.0,157,49.7315156100204,2.130772223673125,21307.722236731246,0.5175686164954775,100,2100
80.0,1.0,122,39.86566603629021,1.5693192196189787,15693.192196189788,0.34725820313522326,50,1500
80.0,2.0,70,24.632836321174693,1.2392797149065955,12392.797149065955,0.5167848002283494,50,1500
