Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
45.0,0.0,150,47.7808155107278,1.538074144874423,15380.741448744231,0.6042861139036423,100,2100
45.0,1.0,93,31.517444248674074,1.3703753555574505,13703.753555574507,0.5194832400699623,50,1500
