,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.7699979016645702,0.7738097137630039,0.726783339216687,0.6968043007133248,0.7019532005626162,0.7407907118056504,0.7459681359021914,0.7246066440731314,0.7420529917126679,0.7511745760433481,0.6936895294154933,0.7112305207259804,0.7038526859239943,0.7140297766912092,0.9535287553920117,1.0,0.8467667601810251,0.8856756366863349,0.8508779129431231,0.8853857494609354,0.8824796095347488
nights_per_years,,,,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
specific_nights_per_years,,,,5.420025764788987e-05,6.968604554728697e-05,,,,,,,,,,,,,,,,,,,,,,,,
