Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
59.0,0.0,100,33.599210110879476,1.4915753852146978,14915.753852146978,0.4897617106757338,50,1500
59.0,1.0,70,24.632836321174693,0.7911489267483375,7911.4892674833745,0.38678766680976506,50,1500
59.0,2.0,87,29.789446934190934,1.5356903113633396,15356.903113633396,0.5573318453463557,50,1500
59.0,3.0,148,47.28037752024878,1.4961328872555286,14961.328872555287,0.3515513126346799,100,2100
59.0,4.0,70,24.632836321174693,1.0111531268529925,10111.531268529925,0.33941125496954283,50,1500
59.0,5.0,61,22.0122658874735,0.7453130053983247,7453.130053983247,0.38318097104236043,50,1500
59.0,6.0,22,9.56878133032115,0.4008574570787102,4008.574570787102,0.2560046433363245,50,1500
59.0,7.0,9,4.813783974197722,0.09,900.0,0.09,50,1500
