Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
67.0,0.0,48,18.010220222537935,0.7817151217464999,7817.151217465,0.36035826564897283,50,1500
67.0,1.0,92,31.064189839283756,0.8926096462551842,8926.09646255184,0.2938871263780396,50,1500
