Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
32.0,0.0,87,29.789446934190934,1.05011097533296,10501.109753329602,0.4522077774589376,50,1500
32.0,1.0,122,39.86566603629021,1.6583616023039904,16583.616023039904,0.4205037456519186,50,1500
32.0,2.0,48,18.010220222537935,0.6614588153262316,6614.588153262316,0.37903240845503877,50,1500
