,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,1.0,0.8875215511785467,0.9383757203090599,0.8999287578397548,0.9357845724733593,0.9511357371910526,0.9127102172706413,0.9136414095481498,0.867160764707416,0.8875894683268049,0.886444889626605,0.8407306033725446,0.828792393430532,0.7965335427587096,0.9605343747673909,0.9272936064931439,0.8731973617541252,0.8523042899833636,0.8613676870045307,0.8976539584456626,0.8899254781688404
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
