cluster_ID,0
1,82.0
2,82.0
3,0.0
4,2532.0029999999997
5,328.0
6,926.001
7,0.0
8,0.0
9,164.0
10,164.0
11,82.0
12,0.0
13,0.0
14,82.0
15,0.0
16,926.001
17,82.0
18,0.0
19,0.0
20,0.0
21,0.0
22,328.0
23,164.0
24,1008.001
25,82.0
26,0.0
27,844.001
28,0.0
29,0.0
30,82.0
31,0.0
32,82.0
33,0.0
34,0.0
35,164.0
36,0.0
37,0.0
38,82.0
39,82.0
40,0.0
41,19624.003
42,82.0
43,164.0
44,0.0
45,1090.001
46,0.0
47,246.0
48,844.001
49,125106.04000000001
50,0.0
51,0.0
52,0.0
53,82.0
54,0.0
55,82.0
56,0.0
57,82.0
58,82.0
59,1008.001
60,844.001
61,0.0
62,0.0
63,82.0
64,0.0
65,0.0
66,82.0
67,82.0
68,246.0
69,0.0
70,164.0
71,82.0
72,844.001
73,0.0
74,82.0
75,926.001
76,0.0
77,0.0
78,82.0
79,82.0
80,0.0
81,0.0
82,844.001
83,1688.002
84,82.0
85,1852.002
86,0.0
87,82.0
88,82.0
89,0.0
90,82.0
91,0.0
92,82.0
93,0.0
94,0.0
95,0.0
96,0.0
97,82.0
98,0.0
99,82.0
100,0.0
101,0.0
102,0.0
103,82.0
104,0.0
105,82.0
106,82.0
107,0.0
108,82.0
109,0.0
110,0.0
111,0.0
112,3376.004
113,82.0
114,1688.002
115,82.0
116,0.0
117,0.0
118,1828.001
119,82.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,82.0
127,0.0
128,82.0
129,164.0
130,0.0
131,0.0
132,82.0
133,82.0
134,0.0
135,164.0
136,82.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,1688.002
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,82.0
150,82.0
151,164.0
152,246.0
153,82.0
154,164.0
155,82.0
156,0.0
157,82.0
158,926.001
159,82.0
160,0.0
161,82.0
162,0.0
163,82.0
164,0.0
165,0.0
166,164.0
167,82.0
168,164.0
169,246.0
170,82.0
171,926.001
172,0.0
173,0.0
174,0.0
175,82.0
176,82.0
177,0.0
178,82.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,82.0
186,0.0
187,164.0
188,82.0
189,0.0
190,0.0
191,0.0
192,246.0
193,0.0
194,0.0
195,246.0
196,0.0
197,0.0
198,82.0
199,0.0
200,0.0
201,82.0
202,0.0
203,82.0
204,82.0
205,0.0
206,844.001
207,164.0
208,0.0
209,82.0
210,82.0
211,0.0
212,0.0
213,0.0
214,1008.001
215,0.0
216,0.0
217,0.0
218,82.0
219,844.001
220,82.0
221,0.0
222,0.0
223,82.0
224,82.0
225,0.0
226,926.001
227,1172.001
228,0.0
229,0.0
230,82.0
231,82.0
232,164.0
233,0.0
234,82.0
235,0.0
236,0.0
237,926.001
238,0.0
239,926.001
240,0.0
241,0.0
242,574.0
243,0.0
244,0.0
245,0.0
246,82.0
247,0.0
248,0.0
249,3024.0029999999997
250,82.0
251,82.0
252,0.0
253,164.0
254,0.0
255,82.0
256,82.0
257,82.0
258,0.0
259,0.0
260,1770.002
261,82.0
262,0.0
263,0.0
264,164.0
265,0.0
266,0.0
267,164.0
268,82.0
269,0.0
270,0.0
271,164.0
272,0.0
273,82.0
274,82.0
275,82.0
276,0.0
277,0.0
278,0.0
279,0.0
280,164.0
281,0.0
282,0.0
283,0.0
284,82.0
285,82.0
286,164.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,82.0
296,926.001
297,82.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,844.001
305,82.0
306,0.0
307,82.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,82.0
317,164.0
318,0.0
319,164.0
320,82.0
321,82.0
322,0.0
323,82.0
324,82.0
325,844.001
326,0.0
327,82.0
328,0.0
329,82.0
330,82.0
331,82.0
332,0.0
333,0.0
334,0.0
335,82.0
336,0.0
337,82.0
338,0.0
339,0.0
340,82.0
341,0.0
342,82.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,82.0
350,82.0
351,0.0
352,246.0
353,164.0
354,0.0
355,82.0
356,164.0
357,164.0
358,0.0
359,4630.005
360,82.0
361,0.0
362,82.0
363,0.0
364,0.0
365,82.0
366,0.0
367,0.0
368,82.0
369,0.0
370,164.0
371,0.0
372,0.0
373,82.0
374,0.0
375,0.0
376,1008.001
377,82.0
378,0.0
379,0.0
380,0.0
381,0.0
382,82.0
383,0.0
384,82.0
385,0.0
386,164.0
387,0.0
388,0.0
389,926.001
390,164.0
391,0.0
392,0.0
393,82.0
394,82.0
395,0.0
396,164.0
397,82.0
398,82.0
399,0.0
400,82.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,82.0
408,0.0
409,164.0
410,0.0
411,82.0
412,0.0
413,0.0
414,0.0
415,1008.001
416,0.0
417,0.0
418,164.0
419,82.0
420,0.0
421,164.0
422,164.0
423,0.0
424,5314.0
425,0.0
426,844.001
427,0.0
428,82.0
429,0.0
430,0.0
431,82.0
432,0.0
433,0.0
434,82.0
435,82.0
436,164.0
437,0.0
438,0.0
439,0.0
440,82.0
441,0.0
442,0.0
443,0.0
444,0.0
445,82.0
446,82.0
447,0.0
448,0.0
449,164.0
450,0.0
451,0.0
452,0.0
453,0.0
454,82.0
455,164.0
456,0.0
457,0.0
458,164.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,82.0
466,82.0
467,82.0
468,0.0
469,82.0
470,0.0
471,164.0
472,164.0
473,82.0
474,0.0
475,0.0
476,0.0
477,164.0
478,0.0
479,0.0
480,0.0
481,82.0
482,0.0
483,82.0
484,0.0
485,0.0
486,82.0
487,0.0
488,0.0
489,82.0
490,0.0
491,0.0
492,0.0
493,82.0
494,164.0
495,0.0
496,0.0
497,0.0
498,0.0
499,82.0
500,0.0
501,164.0
502,164.0
503,82.0
504,82.0
505,82.0
506,164.0
507,1688.002
508,0.0
509,0.0
510,82.0
511,0.0
512,0.0
513,82.0
514,0.0
515,0.0
516,0.0
517,82.0
518,0.0
519,82.0
520,82.0
521,82.0
522,0.0
523,164.0
524,82.0
525,0.0
526,82.0
527,0.0
528,82.0
529,82.0
530,0.0
531,0.0
532,82.0
533,82.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,164.0
545,82.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,82.0
552,0.0
553,844.001
554,164.0
555,82.0
556,0.0
557,0.0
558,0.0
559,0.0
560,82.0
561,164.0
562,82.0
563,82.0
564,82.0
565,82.0
566,0.0
567,82.0
568,15012.005000000001
569,82.0
570,82.0
571,0.0
572,82.0
573,0.0
574,82.0
575,164.0
576,0.0
577,0.0
578,82.0
579,0.0
580,0.0
581,0.0
582,82.0
583,0.0
584,0.0
585,82.0
586,0.0
587,0.0
588,0.0
589,0.0
590,164.0
591,0.0
592,82.0
593,1770.002
594,0.0
595,0.0
596,82.0
597,0.0
598,0.0
599,0.0
600,82.0
601,82.0
602,82.0
603,844.001
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,82.0
612,82.0
613,0.0
614,844.001
615,0.0
616,164.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,164.0
626,82.0
