cluster_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
49,843.5559271889999,1029.527137691,1231.204992891,1328.2049461089998,9263.055122740001,11086.955447571,28862.576682189,47547.250471228996,36503.386599788995,21413.358592200002,49602.95651344,72989.70147511,58903.322510109996,45807.66750070999,22854.92561531,19296.844098749,15111.208965999998,9912.874563988998,5419.993278811,3547.6024742,1351.4890408200001,1214.08523024,1071.0258269849999,1030.027398204
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
58,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
59,13.246946666,19.300096663999998,25.328039333999996,18.964092666000003,22.50689233,24.589744004000003,52.252824665999995,54.422769496,344.562729366,127.96551230000001,109.24721933000001,121.92235334,186.97138334,144.43470663999997,212.00428333999997,97.733801336,79.24651,48.714144665999996,41.138703334,23.883227,17.83418633,20.633466670000004,14.980096333000002,11.286843333
60,8.93335,14.06668333,20.0,13.43335,17.28178133,19.46808267,41.46798,40.18714283,329.0002167,107.2720383,83.36812533,94.625958,140.16895,114.3521433,99.20185,81.65148667,58.33141,37.378478,28.31097,15.604761,12.22337333,13.36666667,8.613379667,7.000033333
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
67,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
68,6.470394999,7.850120001,7.992059000999999,8.296113999,7.8376665,7.682492001,16.177266999,21.353439999,23.343768998999998,31.040211,38.818641,40.94459301,70.20365001,45.12384501,169.20365001,24.123471998999996,31.37265,17.003499999,19.241600001,12.417698999999999,8.4162195,10.9002,9.550074999,6.4302150000000005
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,4.313596666,5.233413334,5.328039334,5.530742666,5.225111,5.121661334,10.784844666,14.235626666,15.562512666,20.693474,25.879094,27.29639534,46.80243334,30.08256334,112.80243334,16.082314666,20.9151,11.335666666,12.827733334,8.278466,5.610813,7.2668,6.366716666,4.28681
71,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
72,8.93335,14.06668333,20.0,13.43335,17.28178133,19.46808267,41.46798,40.18714283,329.0002167,107.2720383,83.36812533,94.625958,140.16895,114.3521433,99.20185,81.65148667,58.33141,37.378478,28.31097,15.604761,12.22337333,13.36666667,8.613379667,7.000033333
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
75,11.090148333,16.683389997,22.664019666999998,16.198721333,19.89433683,22.028913337000002,46.860402332999996,47.304956163,336.781473033,117.61877530000001,96.30767233,108.27415567,163.57016667,129.39342496999998,155.60306666999998,89.692644003,68.78896,43.046311333,34.724836667,19.743994,15.02877983,17.000066670000002,11.796738000000001,9.143438333
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
79,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.93335,14.06668333,20.0,13.43335,17.28178133,19.46808267,41.46798,40.18714283,329.0002167,107.2720383,83.36812533,94.625958,140.16895,114.3521433,99.20185,81.65148667,58.33141,37.378478,28.31097,15.604761,12.22337333,13.36666667,8.613379667,7.000033333
83,17.8667,28.13336666,40.0,26.8667,34.56356266,38.93616534,82.93596,80.37428566,658.0004334,214.5440766,166.73625066,189.251916,280.3379,228.7042866,198.4037,163.30297334,116.66282,74.756956,56.62194,31.209522,24.44674666,26.73333334,17.226759334,14.000066666
84,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
85,22.180296666,33.366779994,45.328039333999996,32.397442666,39.78867366,44.057826674,93.72080466599999,94.609912326,673.562946066,235.23755060000002,192.61534466,216.54831134,327.14033334,258.78684994,311.20613333999995,179.385288006,137.57792,86.09262266600001,69.449673334,39.487988,30.057559660000003,34.000133340000005,23.593476000000003,18.286876666
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
88,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
106,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,35.7334,56.26673332,80.0,53.7334,69.12712532,77.87233068,165.87192,160.74857132,1316.0008668,429.0881532,333.47250132,378.503832,560.6758,457.4085732,396.8074,326.60594668,233.32564,149.513912,113.24388,62.419044,48.89349332,53.46666668,34.453518668,28.000133332
113,2.156798333,2.616706667,2.664019667,2.765371333,2.6125555,2.560830667,5.392422333,7.117813333,7.781256333,10.346737,12.939547,13.64819767,23.40121667,15.04128167,56.40121667,8.041157333,10.45755,5.667833333,6.413866667,4.139233,2.8054065,3.6334,3.183358333,2.143405
