Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
1.0,0.0,122,39.801813044155594,1.4580631625479668,14580.631625479667,0.4243518226861548,50,1500
1.0,1.0,25,10.355128666418103,0.75740532757392,7574.053275739199,0.3309411660700869,50,1500
1.0,2.0,193,59.78951290479233,1.9899516126405539,19899.51612640554,0.4141298765678281,100,2100
1.0,3.0,117,38.40209756842302,1.267401319780913,12674.013197809132,0.3412014318087298,50,1500
