Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
18.0,0.0,88,30.006570629002464,1.0091297246752933,10091.297246752933,0.6037504244846147,50,1500
18.0,1.0,68,23.88161469355813,0.7826035413054654,7826.035413054654,0.3481665382639197,50,1500
18.0,2.0,160,50.68584882807868,1.4120948697572504,14120.948697572503,0.3760112745687969,100,2100
18.0,3.0,83,28.48831733241992,0.7240325008878549,7240.325008878549,0.29501560849548175,50,1500
18.0,4.0,52,19.17400029193067,0.7900157484085915,7900.157484085915,0.36751439986275797,50,1500
18.0,5.0,88,30.006570629002464,0.6397366596101028,6397.366596101028,0.21486832980505136,50,1500
