Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
23.0,0.0,227,69.31763009806548,1.8205615829872377,18205.61582987238,0.4771834306562927,100,2100
23.0,1.0,57,20.75682383636217,1.0413374839213305,10413.374839213304,0.6421886098369656,50,1500
