,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.8268907625950997,0.7948325083867489,0.729406412867669,0.7484186859761577,0.7770659857425268,0.7384848813874079,0.7346089584706165,0.7346225775774277,0.7398076663871084,0.782677900167735,0.8040852640328281,0.7775869750793746,0.8033378511951117,0.8357494533636853,0.8810782401305937,0.8992293738393339,0.9278411984065177,0.9767243380458875,0.9530574192775415,0.9598061313125262,1.0
nights_per_years,,,,10.0,12.0,7.0,,,,,,,,,,,,,,,,,7.0,,,7.0,7.0,,
specific_nights_per_years,,,,7.7368801497707e-06,9.28425617972484e-06,5.41581610483949e-06,,,,,,,,,,,,,,,,,5.41581610483949e-06,,,5.41581610483949e-06,5.41581610483949e-06,,
