Conn_param,Cost,ID1,ID2,Length,geometry
187.0,3477.1152087643404,20646.0,27700.0,0.34771152087643403,"LINESTRING (-130884.8354996862 3184750.90852371, -130589.4840994063 3184874.136667917)"
188.0,6704.139112222352,27700.0,20275.0,0.670413911222235,"LINESTRING (-130589.4840994063 3184874.136667917, -130296.8098147757 3184288.502207468)"
189.0,5196.917834781902,29257.0,27695.0,0.5196917834781901,"LINESTRING (-130194.4933484389 3184589.10219475, -130375.5886477878 3184845.073171159)"
190.0,2205.49387929876,27695.0,27700.0,0.220549387929876,"LINESTRING (-130375.5886477878 3184845.073171159, -130589.4840994063 3184874.136667917)"
191.0,3413.14392817108,20188.0,20181.0,0.341314392817108,"LINESTRING (-131115.5633095911 3184729.59550403, -130961.4100793306 3184459.91326923)"
192.0,1950.910135537717,20492.0,29342.0,0.195091013553772,"LINESTRING (-131029.8037004037 3185008.557549038, -130854.4933484389 3184949.10219475)"
193.0,10111.81014006766,23138.0,32753.0,1.011181014006766,"LINESTRING (-149333.9512380426 3173295.2758378, -148526.0582988206 3172882.156990816)"
194.0,2843.612599385722,32753.0,32764.0,0.284361259938573,"LINESTRING (-148526.0582988206 3172882.156990816, -148586.0582988205 3173122.156990816)"
195.0,6197.056274847713,32733.0,32725.0,0.6197056274847721,"LINESTRING (-148016.0582988205 3172792.156990816, -148436.0582988205 3172762.156990816)"
196.0,1681.6653826391967,32725.0,32753.0,0.16816653826392,"LINESTRING (-148436.0582988205 3172762.156990816, -148526.0582988206 3172882.156990816)"
197.0,8036.300583056731,21954.0,21672.0,0.803630058305673,"LINESTRING (-149471.7245443428 3211648.297708084, -150185.7399112445 3211533.034172303)"
198.0,428.69848020556753,21954.0,32856.0,0.042869848020557,"LINESTRING (-149471.7245443428 3211648.297708084, -149434.9252635795 3211659.224865499)"
199.0,5752.568620293049,21954.0,21943.0,0.575256862029305,"LINESTRING (-149471.7245443428 3211648.297708084, -148937.7357346799 3211522.305266425)"
200.0,456.87645637186,21943.0,21942.0,0.045687645637186,"LINESTRING (-148937.7357346799 3211522.305266425, -148929.6629461936 3211485.633902782)"
201.0,6301.96999982517,21942.0,27418.0,0.630196999982517,"LINESTRING (-148929.6629461936 3211485.633902782, -149037.9125778648 3211822.069330729)"
202.0,4602.0991588939305,21930.0,21942.0,0.46020991588939303,"LINESTRING (-148577.3209311413 3211219.224851322, -148929.6629461936 3211485.633902782)"
203.0,9429.989340181077,32888.0,22013.0,0.9429989340181077,"LINESTRING (-147315.2686309296 3216611.842434921, -146629.315113219 3216324.504651938)"
204.0,3454.36849343153,25945.0,23402.0,0.34543684934315305,"LINESTRING (-136605.8972406265 3171092.631464044, -136382.4980263291 3170939.214224783)"
205.0,5228.45036168639,23402.0,23412.0,0.5228450361686391,"LINESTRING (-136382.4980263291 3170939.214224783, -136894.3533013513 3170979.700528952)"
206.0,5785.445346256342,23412.0,32963.0,0.578544534625634,"LINESTRING (-136894.3533013513 3170979.700528952, -137244.8348970474 3171201.250588407)"
207.0,9275.908616104742,24516.0,24550.0,0.9275908616104741,"LINESTRING (-135383.2354160865 3172111.699002239, -134702.4353917385 3172468.133541309)"
208.0,4747.57729247485,24550.0,24559.0,0.474757729247485,"LINESTRING (-134702.4353917385 3172468.133541309, -135064.6362225985 3172746.392544889)"
209.0,2494.39560677515,24516.0,23383.0,0.24943956067751502,"LINESTRING (-135383.2354160865 3172111.699002239, -135593.3508037963 3172237.593679499)"
210.0,4316.69580902683,23383.0,23389.0,0.43166958090268304,"LINESTRING (-135593.3508037963 3172237.593679499, -135748.2015781578 3171865.694723914)"
211.0,742.41130358251,23389.0,23391.0,0.074241130358251,"LINESTRING (-135748.2015781578 3171865.694723914, -135753.0227498461 3171791.627615644)"
212.0,5735.70160344194,23391.0,23398.0,0.573570160344194,"LINESTRING (-135753.0227498461 3171791.627615644, -136097.8087090157 3171339.525803096)"
213.0,5608.8633072113635,33052.0,23389.0,0.560886330721137,"LINESTRING (-135871.6358273259 3172191.807524499, -135748.2015781578 3171865.694723914)"
214.0,4565.8648449498605,33153.0,23452.0,0.456586484494986,"LINESTRING (-134132.4233892447 3173239.843044653, -134438.3147022557 3172964.415634198)"
215.0,3785.3219127132797,23452.0,33139.0,0.378532191271328,"LINESTRING (-134438.3147022557 3172964.415634198, -134732.4233892447 3172819.843044653)"
216.0,2852.6736473632996,25906.0,23452.0,0.28526736473633,"LINESTRING (-134274.7080521605 3172940.282836678, -134438.3147022557 3172964.415634198)"
217.0,5384.987820137532,33168.0,22610.0,0.538498782013753,"LINESTRING (-161504.2468309549 3168674.628106744, -161094.9237415565 3168603.607511056)"
218.0,6928.865333869481,22353.0,33193.0,0.6928865333869481,"LINESTRING (-140885.4970290762 3168508.70180107, -140564.0634883768 3168087.046821524)"
219.0,5738.31003143402,22353.0,22449.0,0.573831003143402,"LINESTRING (-140885.4970290762 3168508.70180107, -141206.6636151787 3168920.947770232)"
220.0,7103.327626416013,22449.0,33225.0,0.7103327626416011,"LINESTRING (-141206.6636151787 3168920.947770232, -141674.0634883768 3168867.046821524)"
221.0,2019.04989213081,26246.0,26249.0,0.20190498921308098,"LINESTRING (-141922.7677951613 3169129.463811668, -142005.2697561702 3168945.308448774)"
222.0,4521.352083213054,26246.0,33297.0,0.45213520832130605,"LINESTRING (-141922.7677951613 3169129.463811668, -142090.5501055286 3169271.109785542)"
223.0,4243.07523756803,26230.0,26238.0,0.424307523756803,"LINESTRING (-141958.5412290493 3169880.748425217, -141826.1601230547 3169497.762961226)"
224.0,1975.7272195791024,26238.0,33311.0,0.19757272195790998,"LINESTRING (-141826.1601230547 3169497.762961226, -141970.5501055286 3169451.109785542)"
225.0,3909.00226989157,26246.0,26238.0,0.390900226989157,"LINESTRING (-141922.7677951613 3169129.463811668, -141826.1601230547 3169497.762961226)"
226.0,3647.2093067504297,26991.0,24984.0,0.364720930675043,"LINESTRING (-132898.7219548798 3182883.199529564, -133089.3707695989 3182672.243870484)"
227.0,989.20974291074,24984.0,24987.0,0.098920974291074,"LINESTRING (-133089.3707695989 3182672.243870484, -133136.3467038471 3182756.394725477)"
228.0,2752.08682808727,24987.0,24991.0,0.275208682808727,"LINESTRING (-133136.3467038471 3182756.394725477, -133276.3358394162 3182980.412470453)"
229.0,1881.44500446141,24984.0,24981.0,0.188144500446141,"LINESTRING (-133089.3707695989 3182672.243870484, -132979.9958145478 3182520.573474514)"
230.0,5894.69506396552,24987.0,29622.0,0.589469506396552,"LINESTRING (-133136.3467038471 3182756.394725477, -133562.1337474609 3182949.829879946)"
231.0,890.6977753713963,33473.0,22263.0,0.08906977753714,"LINESTRING (-159228.3002725254 3165199.992199134, -159155.7346464587 3165159.036050684)"
232.0,5903.80885983787,22263.0,22677.0,0.590380885983787,"LINESTRING (-159155.7346464587 3165159.036050684, -159480.0370760621 3164840.958574639)"
233.0,3370.1724947105604,22677.0,22691.0,0.337017249471056,"LINESTRING (-159480.0370760621 3164840.958574639, -159388.5526521784 3164545.108732816)"
234.0,5074.92569014249,22691.0,22667.0,0.507492569014249,"LINESTRING (-159388.5526521784 3164545.108732816, -159688.7664246745 3164391.234901843)"
235.0,3825.18938771317,22691.0,25780.0,0.382518938771317,"LINESTRING (-159388.5526521784 3164545.108732816, -159181.8711140711 3164278.517081232)"
236.0,1254.72490424181,22749.0,22677.0,0.125472490424181,"LINESTRING (-159584.7342750102 3164891.40237837, -159480.0370760621 3164840.958574639)"
237.0,5479.0762915018595,25804.0,22263.0,0.547907629150186,"LINESTRING (-158670.0020955775 3165025.715356211, -159155.7346464587 3165159.036050684)"
238.0,3508.377331340597,33600.0,22589.0,0.35083773313406,"LINESTRING (-158573.9102062819 3166169.869212876, -158327.2492580223 3166062.593105832)"
239.0,2524.1384338069297,22589.0,22595.0,0.25241384338069295,"LINESTRING (-158327.2492580223 3166062.593105832, -158191.3286297219 3165853.299316267)"
240.0,3700.4828181030994,22595.0,22237.0,0.37004828181031,"LINESTRING (-158191.3286297219 3165853.299316267, -157951.0744066661 3165651.203245305)"
241.0,7690.100359364123,22237.0,33614.0,0.7690100359364118,"LINESTRING (-157951.0744066661 3165651.203245305, -157673.9102062819 3166199.869212876)"
242.0,1167.8835951257197,33576.0,22589.0,0.11678835951257201,"LINESTRING (-158393.9102062819 3165989.869212876, -158327.2492580223 3166062.593105832)"
243.0,562.7347097455615,33546.0,22595.0,0.056273470974556,"LINESTRING (-158243.9102062819 3165839.869212876, -158191.3286297219 3165853.299316267)"
244.0,7905.71642939989,21001.0,21017.0,0.7905716429399888,"LINESTRING (-145533.2338286689 3167273.353827123, -145106.8366332993 3167242.015413578)"
245.0,5370.481736742029,21017.0,26061.0,0.537048173674203,"LINESTRING (-145106.8366332993 3167242.015413578, -144700.7536461164 3167060.685917241)"
246.0,6129.666703239145,26061.0,33725.0,0.612966670323915,"LINESTRING (-144700.7536461164 3167060.685917241, -144767.7482204761 3167483.050082747)"
247.0,1565.1038683091385,21017.0,33674.0,0.156510386830914,"LINESTRING (-145106.8366332993 3167242.015413578, -145037.7482204761 3167123.050082747)"
248.0,767.14736849919,26059.0,26061.0,0.076714736849919,"LINESTRING (-144679.5087146278 3166987.550420188, -144700.7536461164 3167060.685917241)"
249.0,9541.350282187865,33762.0,33751.0,0.954135028218786,"LINESTRING (-161195.4540560616 3166717.466394277, -161405.4540560616 3165967.466394277)"
250.0,7847.519595922069,26197.0,21038.0,0.784751959592207,"LINESTRING (-146069.8821724341 3167517.275550196, -146386.7068224211 3168158.6814027)"
251.0,6469.289075030018,26087.0,33839.0,0.646928907503002,"LINESTRING (-145894.9776791472 3166729.175462892, -146295.8696860594 3166588.771337754)"
252.0,8128.041829289543,28313.0,33870.0,0.8128041829289548,"LINESTRING (-147081.7146066192 3168510.459954607, -147626.1325887829 3168301.407479639)"
253.0,3461.034135731103,29729.0,27106.0,0.34610341357311,"LINESTRING (-132264.2838514585 3183652.410384298, -132194.9905253901 3183465.938029198)"
254.0,1084.11825955089,27106.0,20319.0,0.108411825955089,"LINESTRING (-132194.9905253901 3183465.938029198, -132127.7612074575 3183388.589711182)"
255.0,4376.344649030791,20319.0,20666.0,0.437634464903079,"LINESTRING (-132127.7612074575 3183388.589711182, -132377.3020787587 3183092.883358866)"
256.0,5022.914376298474,29731.0,20319.0,0.5022914376298471,"LINESTRING (-131964.2838514585 3183652.410384298, -132127.7612074575 3183388.589711182)"
257.0,6575.331576545721,26736.0,26751.0,0.657533157654572,"LINESTRING (-153903.9656115696 3168581.517432877, -153643.3693700068 3168138.539663504)"
258.0,464.32337907877684,26751.0,33910.0,0.046432337907878,"LINESTRING (-153643.3693700068 3168138.539663504, -153650.0635487635 3168093.532675135)"
259.0,4388.17198737745,26772.0,26751.0,0.438817198737745,"LINESTRING (-153552.9186295918 3168530.403413124, -153643.3693700068 3168138.539663504)"
260.0,4833.56393991401,26648.0,23251.0,0.48335639399140096,"LINESTRING (-134882.3949695381 3184184.388819073, -134660.1867262125 3183781.04890357)"
