ID1,ID2,Length,Cost,Cluster,geometry,Conn_param
21474,21475,0.047297415751096,472.97415751096,28,"LINESTRING (-137645.8470903967 3170298.345680304, -137687.9332928862 3170277.389248364)",54
21476,21475,0.020618976820686,206.18976820685998,28,"LINESTRING (-137708.0179499496 3170272.725692234, -137687.9332928862 3170277.389248364)",54
21476,21477,0.056393895218566,563.93895218566,28,"LINESTRING (-137708.0179499496 3170272.725692234, -137764.0775031165 3170266.93406201)",55
21477,21478,0.036953129792718,369.53129792718,28,"LINESTRING (-137764.0775031165 3170266.93406201, -137799.9082734236 3170258.121493204)",55
21480,21479,0.031755700983553,317.55700983553,28,"LINESTRING (-137862.1662356318 3170218.534463269, -137836.8827985844 3170237.748321706)",55
21480,21481,0.044252863785423,442.52863785423,28,"LINESTRING (-137862.1662356318 3170218.534463269, -137894.0498451342 3170187.84649497)",55
21481,21482,0.043415174665183,434.15174665183,28,"LINESTRING (-137894.0498451342 3170187.84649497, -137917.9198332693 3170151.676053803)",55
21478,21479,0.042265491208428,422.65491208428,28,"LINESTRING (-137799.9082734236 3170258.121493204, -137836.8827985844 3170237.748321706)",55
21483,21482,0.046777121711211,467.77121711211,28,"LINESTRING (-137932.4974342249 3170107.325094282, -137917.9198332693 3170151.676053803)",55
21483,21484,0.033117245160805,331.17245160805,28,"LINESTRING (-137932.4974342249 3170107.325094282, -137936.200744321 3170074.464363632)",55
21484,21485,0.073636752662575,736.36752662575,28,"LINESTRING (-137936.200744321 3170074.464363632, -137931.7177276417 3170001.008416274)",55
21487,21488,0.043650044696615,436.50044696615,28,"LINESTRING (-138068.8855616224 3169438.064004336, -138091.7033078625 3169400.883646825)",57
21488,21489,0.037769215389936,377.69215389936,28,"LINESTRING (-138091.7033078625 3169400.883646825, -138113.2062537718 3169369.862919491)",57
21490,21489,0.033835601686331,338.35601686331,28,"LINESTRING (-138139.1185070856 3169348.118206023, -138113.2062537718 3169369.862919491)",57
21490,21491,0.03626510152287,362.6510152287,28,"LINESTRING (-138139.1185070856 3169348.118206023, -138168.7379298773 3169327.193402991)",57
21491,21492,0.037174956063905,371.74956063905,28,"LINESTRING (-138168.7379298773 3169327.193402991, -138197.7009268707 3169303.888421474)",57
21492,21493,0.032048710035623,320.48710035623,28,"LINESTRING (-138197.7009268707 3169303.888421474, -138221.20782874 3169282.104358963)",57
21494,21493,0.017683023878711,176.83023878710998,28,"LINESTRING (-138233.0586427817 3169269.184683645, -138221.20782874 3169282.104358963)",57
21494,21495,0.061882435102471,618.82435102471,28,"LINESTRING (-138233.0586427817 3169269.184683645, -138266.4386206765 3169217.295904714)",58
21498,21499,0.053052911533132,530.52911533132,28,"LINESTRING (-138364.0973611833 3169052.410080134, -138388.4819764418 3169005.293183369)",58
21499,21500,0.044127160683368,441.27160683368,28,"LINESTRING (-138388.4819764418 3169005.293183369, -138405.2119130038 3168964.460408143)",58
21500,21501,0.071022523954613,710.2252395461301,28,"LINESTRING (-138405.2119130038 3168964.460408143, -138438.7885621267 3168901.876004794)",58
21501,21502,0.038857925931767,388.57925931767,28,"LINESTRING (-138438.7885621267 3168901.876004794, -138458.3768728088 3168868.316557654)",58
21502,21503,0.061868019770871,618.68019770871,28,"LINESTRING (-138458.3768728088 3168868.316557654, -138488.4298335119 3168814.238175436)",58
24702,24701,0.031557457683289,315.57457683289,3,"LINESTRING (-131077.5762181029 3179525.067011888, -131106.256613175 3179538.138967126)",69
24702,24703,0.04214212187295,421.4212187295,3,"LINESTRING (-131077.5762181029 3179525.067011888, -131045.606049776 3179497.789932121)",69
28689,24718,0.030682370144243,306.82370144242884,3,"LINESTRING (-130500.1653552561 3178990.240315493, -130478.2542007282 3178968.762206988)",71
28701,28704,0.03,300.0,3,"LINESTRING (-130980.1653552561 3179260.240315493, -130980.1653552561 3179290.240315493)",72
24864,28454,0.033496033165735,334.96033165734997,3,"LINESTRING (-131015.7444781315 3179627.062943078, -131000.0086922827 3179597.78462455)",70
24864,28764,0.025356014803316,253.56014803316154,3,"LINESTRING (-131015.7444781315 3179627.062943078, -131040.1653552561 3179620.240315493)",70
28704,28708,0.03,300.0,3,"LINESTRING (-130980.1653552561 3179290.240315493, -130980.1653552561 3179320.240315493)",72
28708,28712,0.03,300.0,3,"LINESTRING (-130980.1653552561 3179320.240315493, -130980.1653552561 3179350.240315493)",72
28454,28455,0.030084565516107,300.84565516107,3,"LINESTRING (-131000.0086922827 3179597.78462455, -130975.4616308526 3179580.391440368)",70
28455,28456,0.039754332565814,397.54332565814,3,"LINESTRING (-130975.4616308526 3179580.391440368, -130953.0225959897 3179547.590005038)",70
28456,28457,0.054801726360596,548.01726360596,3,"LINESTRING (-130953.0225959897 3179547.590005038, -130956.0546263684 3179494.332673076)",70
28457,28458,0.036691772171704,366.91772171704,3,"LINESTRING (-130956.0546263684 3179494.332673076, -130969.9888644866 3179468.325888257)",70
28458,28459,0.049921249442788,499.21249442788,3,"LINESTRING (-130969.9888644866 3179468.325888257, -131014.5495339193 3179489.181324189)",70
28459,28460,0.039335648898311,393.35648898311,3,"LINESTRING (-131014.5495339193 3179489.181324189, -131044.4580677047 3179514.705668228)",70
28460,28461,0.040025872951897,400.25872951897003,3,"LINESTRING (-131044.4580677047 3179514.705668228, -131077.8200159375 3179536.39987047)",70
28712,24707,0.028054384650431,280.5438465043137,3,"LINESTRING (-130980.1653552561 3179350.240315493, -130952.264524489 3179347.309080153)",72
28461,24701,0.032183205922752,321.83205922752,3,"LINESTRING (-131077.8200159375 3179536.39987047, -131106.256613175 3179538.138967126)",70
24699,24700,0.039239696824389,392.39696824389,3,"LINESTRING (-131192.5957109525 3179543.933667287, -131153.4313435635 3179546.363921161)",75
24699,24698,0.041632421672746,416.32421672746,3,"LINESTRING (-131192.5957109525 3179543.933667287, -131234.2162514575 3179542.939169462)",75
28745,24695,0.011422924824324,114.22924824324078,3,"LINESTRING (-131370.1653552561 3179530.240315493, -131363.0702943653 3179521.288035197)",77
24700,24701,0.048186862800164,481.86862800164,3,"LINESTRING (-131153.4313435635 3179546.363921161, -131106.256613175 3179538.138967126)",75
24693,24694,0.177960753306905,1779.60753306905,3,"LINESTRING (-131567.0477060063 3179594.376019614, -131411.4899514889 3179513.574990192)",74
24693,24692,0.040132486635709,401.32486635709,3,"LINESTRING (-131567.0477060063 3179594.376019614, -131603.5012878596 3179579.32255631)",74
24694,24695,0.049241459996637,492.41459996637,3,"LINESTRING (-131411.4899514889 3179513.574990192, -131363.0702943653 3179521.288035197)",74
24695,24696,0.036114018475726,361.14018475726,3,"LINESTRING (-131363.0702943653 3179521.288035197, -131327.5532868015 3179527.82749268)",75
28763,28764,0.03,300.0,3,"LINESTRING (-131070.1653552561 3179620.240315493, -131040.1653552561 3179620.240315493)",70
28763,28773,0.03,300.0,3,"LINESTRING (-131070.1653552561 3179620.240315493, -131070.1653552561 3179650.240315493)",70
24696,24697,0.046021243240501,460.21243240500996,3,"LINESTRING (-131327.5532868015 3179527.82749268, -131282.1368969936 3179535.264317689)",75
24697,24698,0.048531346759976,485.31346759976003,3,"LINESTRING (-131282.1368969936 3179535.264317689, -131234.2162514575 3179542.939169462)",75
25704,25705,0.033951499292719,339.51499292718995,3,"LINESTRING (-131824.4069743648 3179417.079028045, -131793.3902330219 3179430.885174967)",73
25704,25739,0.051991949344743,519.91949344743,3,"LINESTRING (-131824.4069743648 3179417.079028045, -131815.7994614369 3179366.83850471)",76
25705,25706,0.009214446020092,92.14446020092001,3,"LINESTRING (-131793.3902330219 3179430.885174967, -131784.9349627878 3179434.547745202)",74
25705,25729,0.034874535708064,348.74535708064,3,"LINESTRING (-131793.3902330219 3179430.885174967, -131781.1673943395 3179463.517833515)",78
25706,25707,0.059828174789743,598.28174789743,3,"LINESTRING (-131784.9349627878 3179434.547745202, -131732.9068678817 3179464.025103053)",74
20331,20332,0.033736732201781,337.36732201781,3,"LINESTRING (-131811.6981498612 3179217.17208164, -131830.2312006096 3179245.252639054)",76
20331,25742,0.033223403595827,332.23403595827,3,"LINESTRING (-131811.6981498612 3179217.17208164, -131805.3294428023 3179249.737929442)",76
25707,25708,0.035701024910867,357.01024910867,3,"LINESTRING (-131732.9068678817 3179464.025103053, -131705.5986013017 3179486.930879973)",74
20332,20333,0.068043856862556,680.43856862556,3,"LINESTRING (-131830.2312006096 3179245.252639054, -131881.4688832444 3179290.011340267)",76
25710,25711,0.037492310177181,374.92310177181,3,"LINESTRING (-131661.1073135811 3179541.293697007, -131628.419046381 3179559.515862231)",74
25710,25709,0.030029381247076,300.29381247076,3,"LINESTRING (-131661.1073135811 3179541.293697007, -131681.22502269 3179520.812019415)",74
25711,24692,0.032000596843148,320.00596843148,3,"LINESTRING (-131628.419046381 3179559.515862231, -131603.5012878596 3179579.32255631)",74
20333,20334,0.048601313727332,486.01313727332,3,"LINESTRING (-131881.4688832444 3179290.011340267, -131917.7882910027 3179322.306669901)",76
20334,20335,0.033238751071641,332.38751071641,3,"LINESTRING (-131917.7882910027 3179322.306669901, -131941.4660876239 3179345.634261289)",76
28784,25720,0.018756525822997,187.56525822996971,3,"LINESTRING (-131670.1653552561 3179740.240315493, -131685.645591497 3179729.649302941)",78
28784,25719,0.018028581087329,180.28581087328988,3,"LINESTRING (-131670.1653552561 3179740.240315493, -131653.7036197921 3179747.591573993)",78
25708,25709,0.041808000549495,418.08000549495006,3,"LINESTRING (-131705.5986013017 3179486.930879973, -131681.22502269 3179520.812019415)",74
25720,25721,0.034906588101671,349.06588101671,3,"LINESTRING (-131685.645591497 3179729.649302941, -131715.78584884 3179712.041498416)",78
25721,25722,0.048771289712681,487.71289712681005,3,"LINESTRING (-131715.78584884 3179712.041498416, -131757.4276498653 3179686.670467891)",78
25722,25723,0.044381133861573,443.81133861573,3,"LINESTRING (-131757.4276498653 3179686.670467891, -131786.9662029726 3179654.034157813)",78
25723,25724,0.040769800943436,407.69800943435996,3,"LINESTRING (-131786.9662029726 3179654.034157813, -131805.4051512854 3179617.83555972)",78
25724,25725,0.041283820133358,412.83820133357995,3,"LINESTRING (-131805.4051512854 3179617.83555972, -131772.4102641243 3179593.19440453)",78
25725,25726,0.038374573701164,383.74573701163996,3,"LINESTRING (-131772.4102641243 3179593.19440453, -131758.223772921 3179557.55790748)",78
25726,25727,0.031606145223802,316.06145223802,3,"LINESTRING (-131758.223772921 3179557.55790748, -131766.2595104465 3179527.050763892)",78
24703,24704,0.042230037257828,422.30037257828,3,"LINESTRING (-131045.606049776 3179497.789932121, -131019.4767657947 3179464.669697145)",69
25728,25729,0.034121747515517,341.21747515517,3,"LINESTRING (-131771.1158809385 3179495.986601547, -131781.1673943395 3179463.517833515)",78
25728,25727,0.031903142668645,319.03142668645,3,"LINESTRING (-131771.1158809385 3179495.986601547, -131766.2595104465 3179527.050763892)",78
24704,24705,0.050516610819246,505.16610819246006,3,"LINESTRING (-131019.4767657947 3179464.669697145, -130995.4482074477 3179420.265218208)",69
24707,24706,0.047325459116133,473.25459116133,3,"LINESTRING (-130952.264524489 3179347.309080153, -130972.1667446443 3179390.225844136)",69
24707,24708,0.034855818376532,348.55818376532,3,"LINESTRING (-130952.264524489 3179347.309080153, -130940.6326398476 3179314.540516877)",71
24706,24705,0.038024549048143,380.24549048143,3,"LINESTRING (-130972.1667446443 3179390.225844136, -130995.4482074477 3179420.265218208)",69
24708,24709,0.05439893763284,543.9893763284,3,"LINESTRING (-130940.6326398476 3179314.540516877, -130917.0854453371 3179265.507615146)",71
24709,24710,0.04116904277108,411.6904277108,3,"LINESTRING (-130917.0854453371 3179265.507615146, -130897.7237496657 3179229.237683701)",71
24710,24711,0.039821553232561,398.21553232561,3,"LINESTRING (-130897.7237496657 3179229.237683701, -130871.7847721768 3179199.091082965)",71
24713,24712,0.0705472473138,705.4724731379999,3,"LINESTRING (-130764.9747885841 3179161.539928492, -130833.6041361364 3179174.74925295)",71
24713,24714,0.049336658382812,493.36658382812004,3,"LINESTRING (-130764.9747885841 3179161.539928492, -130717.2429367445 3179151.425735446)",71
24714,24715,0.04174978099585,417.4978099585,3,"LINESTRING (-130717.2429367445 3179151.425735446, -130679.5070895542 3179133.563763269)",71
25739,25740,0.046494868658859,464.94868658858996,3,"LINESTRING (-131815.7994614369 3179366.83850471, -131807.4339404075 3179321.112836426)",76
25740,25741,0.036742406864875,367.42406864875005,3,"LINESTRING (-131807.4339404075 3179321.112836426, -131801.2180895777 3179284.901331819)",76
24717,24716,0.047152735368964,471.52735368964,3,"LINESTRING (-130581.7184465175 3179079.220204443, -130624.3043125444 3179099.464326245)",71
24717,24718,0.152981279006651,1529.8127900665102,3,"LINESTRING (-130581.7184465175 3179079.220204443, -130478.2542007282 3178968.762206988)",71
25741,25742,0.035455305314487,354.55305314487,3,"LINESTRING (-131801.2180895777 3179284.901331819, -131805.3294428023 3179249.737929442)",76
24715,24716,0.064885423594068,648.85423594068,3,"LINESTRING (-130679.5070895542 3179133.563763269, -130624.3043125444 3179099.464326245)",71
24711,24712,0.045280080133908,452.80080133908,3,"LINESTRING (-130871.7847721768 3179199.091082965, -130833.6041361364 3179174.74925295)",71
28353,28354,0.114700197820284,1147.00197820284,30,"LINESTRING (-147109.0107855565 3177295.090928935, -147103.63379969 3177180.516833246)",79
28353,31208,0.028284989501078,282.8498950107801,30,"LINESTRING (-147109.0107855565 3177295.090928935, -147080.9803245683 3177291.304916803)",79
28354,28355,0.03754016172953,375.4016172953,30,"LINESTRING (-147103.63379969 3177180.516833246, -147088.0329268311 3177149.542552887)",79
28355,23656,0.04475272737213,447.5272737213,30,"LINESTRING (-147088.0329268311 3177149.542552887, -147089.0662606574 3177104.830758078)",79
23691,23692,0.026553763695669,265.53763695669,30,"LINESTRING (-146654.189565197 3177629.286007541, -146675.2036853574 3177613.053043539)",80
23691,28329,0.023174087827269,231.74087827269,30,"LINESTRING (-146654.189565197 3177629.286007541, -146665.6445949544 3177609.141017099)",80
23652,23653,0.139365058656296,1393.6505865629601,30,"LINESTRING (-146852.908055027 3177103.73829129, -146948.1088045074 3177170.982944562)",81
23653,23654,0.041120759854232,411.20759854232,30,"LINESTRING (-146948.1088045074 3177170.982944562, -146980.9578977548 3177171.319457035)",79
23653,28340,0.050207204572725,502.07204572725,30,"LINESTRING (-146948.1088045074 3177170.982944562, -146902.2132758367 3177154.893848201)",80
23654,23655,0.039269699362709,392.69699362709,30,"LINESTRING (-146980.9578977548 3177171.319457035, -146994.1219639132 3177134.321934818)",79
23655,23656,0.186045625725417,1860.45625725417,30,"LINESTRING (-146994.1219639132 3177134.321934818, -147089.0662606574 3177104.830758078)",79
28329,28330,0.062148056164913,621.48056164913,30,"LINESTRING (-146665.6445949544 3177609.141017099, -146709.1871636238 3177565.873351907)",80
28330,28331,0.088597073733839,885.97073733839,30,"LINESTRING (-146709.1871636238 3177565.873351907, -146727.7021972933 3177479.517281855)",80
28331,28332,0.05063645693087,506.3645693087,30,"LINESTRING (-146727.7021972933 3177479.517281855, -146740.253994029 3177430.504640218)",80
28332,28333,0.0461024651755,461.024651755,30,"LINESTRING (-146740.253994029 3177430.504640218, -146742.1413219529 3177384.628404777)",80
28333,28334,0.045318824613912,453.18824613912,30,"LINESTRING (-146742.1413219529 3177384.628404777, -146764.7764209525 3177346.053593403)",80
28334,28335,0.054809176320947,548.09176320947,30,"LINESTRING (-146764.7764209525 3177346.053593403, -146797.3026885386 3177303.678593267)",80
28335,28336,0.030534988358794,305.34988358794,30,"LINESTRING (-146797.3026885386 3177303.678593267, -146822.2929027607 3177286.132234465)",80
28336,28337,0.047383691747515,473.83691747515,30,"LINESTRING (-146822.2929027607 3177286.132234465, -146836.2195097602 3177242.092861889)",80
28337,28338,0.054492115202923,544.92115202923,30,"LINESTRING (-146836.2195097602 3177242.092861889, -146841.2125982774 3177189.470534744)",80
28338,28339,0.042862590637223,428.62590637223,30,"LINESTRING (-146841.2125982774 3177189.470534744, -146871.995106182 3177159.868098247)",80
28339,28340,0.030839718897727,308.39718897727,30,"LINESTRING (-146871.995106182 3177159.868098247, -146902.2132758367 3177154.893848201)",80
23698,23699,0.051518202004643,515.18202004643,31,"LINESTRING (-147053.1318709162 3177437.385633672, -147087.659461344 3177399.149909054)",86
23699,23700,0.033707207983177,337.07207983177,31,"LINESTRING (-147087.659461344 3177399.149909054, -147116.2700724786 3177381.328326618)",86
23700,28341,0.05075564556459,507.55645564590003,31,"LINESTRING (-147116.2700724786 3177381.328326618, -147153.8929071602 3177415.396755804)",86
31254,23664,0.065640324679585,656.4032467958452,31,"LINESTRING (-147712.6738823896 3177583.07577988, -147700.2608638727 3177518.619832169)",83
31254,31257,0.042426406871193,424.26406871192853,31,"LINESTRING (-147712.6738823896 3177583.07577988, -147682.6738823896 3177613.07577988)",83
31255,31263,0.127279220613579,1272.7922061357854,31,"LINESTRING (-148042.6738823896 3177613.07577988, -148132.6738823896 3177703.07577988)",85
31255,31256,0.03,300.0,31,"LINESTRING (-148042.6738823896 3177613.07577988, -148012.6738823896 3177613.07577988)",85
31256,23671,0.060328408018174,603.2840801817363,31,"LINESTRING (-148012.6738823896 3177613.07577988, -147953.8925573143 3177599.501074123)",84
31257,31259,0.042426406871193,424.26406871192853,31,"LINESTRING (-147682.6738823896 3177613.07577988, -147652.6738823896 3177643.07577988)",83
31259,31260,0.042426406871193,424.26406871192853,31,"LINESTRING (-147652.6738823896 3177643.07577988, -147622.6738823896 3177673.07577988)",83
31260,31264,0.03,300.0,31,"LINESTRING (-147622.6738823896 3177673.07577988, -147622.6738823896 3177703.07577988)",83
31263,31273,0.12369316876853,1236.9316876852981,31,"LINESTRING (-148132.6738823896 3177703.07577988, -148102.6738823896 3177823.07577988)",85
31264,31266,0.067082039324994,670.8203932499368,31,"LINESTRING (-147622.6738823896 3177703.07577988, -147562.6738823896 3177733.07577988)",83
31266,31267,0.09,900.0,31,"LINESTRING (-147562.6738823896 3177733.07577988, -147472.6738823896 3177733.07577988)",82
31267,31271,0.10816653826392,1081.6653826391967,31,"LINESTRING (-147472.6738823896 3177733.07577988, -147382.6738823896 3177793.07577988)",82
31271,31272,0.03,300.0,31,"LINESTRING (-147382.6738823896 3177793.07577988, -147352.6738823896 3177793.07577988)",82
31272,31284,0.2343074902772,2343.074902771996,31,"LINESTRING (-147352.6738823896 3177793.07577988, -147202.6738823896 3177973.07577988)",82
31273,31283,0.134164078649987,1341.6407864998737,31,"LINESTRING (-148102.6738823896 3177823.07577988, -148162.6738823896 3177943.07577988)",85
31284,31289,0.212132034355964,2121.3203435596424,31,"LINESTRING (-147202.6738823896 3177973.07577988, -147172.6738823896 3178183.07577988)",82
28341,23660,0.437195126040941,4371.951260409412,31,"LINESTRING (-147153.8929071602 3177415.396755804, -147553.796679644 3177592.078817676)",86
31289,31290,0.03,300.0,31,"LINESTRING (-147172.6738823896 3178183.07577988, -147172.6738823896 3178213.07577988)",82
23660,23661,0.041883216224017,418.83216224017,31,"LINESTRING (-147553.796679644 3177592.078817676, -147589.2840489354 3177570.01041616)",86
23661,23662,0.067720141058615,677.20141058615,31,"LINESTRING (-147589.2840489354 3177570.01041616, -147637.5041272938 3177522.769581247)",86
23662,23663,0.034100389007269,341.00389007269,31,"LINESTRING (-147637.5041272938 3177522.769581247, -147669.2509314495 3177511.286465061)",86
23663,23664,0.032686101893966,326.8610189396599,31,"LINESTRING (-147669.2509314495 3177511.286465061, -147700.2608638727 3177518.619832169)",86
23664,23665,0.040307311767666,403.07311767666,31,"LINESTRING (-147700.2608638727 3177518.619832169, -147732.5996340743 3177495.913246137)",84
23665,23666,0.036401845665437,364.01845665436997,31,"LINESTRING (-147732.5996340743 3177495.913246137, -147767.5602335327 3177505.425570202)",84
23666,23667,0.037425056014053,374.25056014053,31,"LINESTRING (-147767.5602335327 3177505.425570202, -147803.1189873792 3177517.096467448)",84
23667,23668,0.066301835035133,663.01835035133,31,"LINESTRING (-147803.1189873792 3177517.096467448, -147866.2252198625 3177537.033035993)",84
23668,23669,0.032548848833221,325.48848833220995,31,"LINESTRING (-147866.2252198625 3177537.033035993, -147891.6272674986 3177557.23433226)",84
23669,23670,0.051393425332466,513.93425332466,31,"LINESTRING (-147891.6272674986 3177557.23433226, -147926.5721501812 3177594.91906845)",84
23670,23671,0.033114241439958,331.14241439958005,31,"LINESTRING (-147926.5721501812 3177594.91906845, -147953.8925573143 3177599.501074123)",84
31302,31305,0.094868329805051,948.6832980505137,32,"LINESTRING (-139518.0515961029 3170316.857518089, -139428.0515961029 3170346.857518089)",87
31302,31309,0.094868329805051,948.6832980505137,32,"LINESTRING (-139518.0515961029 3170316.857518089, -139548.0515961029 3170406.857518089)",87
31303,31307,0.10816653826392,1081.6653826391967,32,"LINESTRING (-139308.0515961029 3170316.857518089, -139398.0515961029 3170376.857518089)",87
31303,31304,0.03,300.0,32,"LINESTRING (-139308.0515961029 3170316.857518089, -139278.0515961029 3170316.857518089)",87
31305,31306,0.03,300.0,32,"LINESTRING (-139428.0515961029 3170346.857518089, -139428.0515961029 3170376.857518089)",87
31306,31307,0.03,300.0,32,"LINESTRING (-139428.0515961029 3170376.857518089, -139398.0515961029 3170376.857518089)",87
31308,31312,0.03,300.0,32,"LINESTRING (-139578.0515961029 3170406.857518089, -139578.0515961029 3170436.857518089)",87
31308,31309,0.03,300.0,32,"LINESTRING (-139578.0515961029 3170406.857518089, -139548.0515961029 3170406.857518089)",87
31312,31315,0.094868329805051,948.6832980505137,32,"LINESTRING (-139578.0515961029 3170436.857518089, -139668.0515961029 3170466.857518089)",87
31314,31315,0.03,300.0,32,"LINESTRING (-139698.0515961029 3170466.857518089, -139668.0515961029 3170466.857518089)",87
31314,31319,0.03,300.0,32,"LINESTRING (-139698.0515961029 3170466.857518089, -139698.0515961029 3170496.857518089)",87
31316,31320,0.094868329805051,948.6832980505137,32,"LINESTRING (-139908.0515961029 3170496.857518089, -139938.0515961029 3170586.857518089)",88
31316,31317,0.15,1500.0,32,"LINESTRING (-139908.0515961029 3170496.857518089, -139758.0515961029 3170496.857518089)",88
31317,31318,0.03,300.0,32,"LINESTRING (-139758.0515961029 3170496.857518089, -139728.0515961029 3170496.857518089)",87
31318,31319,0.03,300.0,32,"LINESTRING (-139728.0515961029 3170496.857518089, -139698.0515961029 3170496.857518089)",87
31320,31323,0.134164078649987,1341.6407864998737,32,"LINESTRING (-139938.0515961029 3170586.857518089, -139878.0515961029 3170706.857518089)",88
31323,27678,0.157078766809089,1570.7876680908942,32,"LINESTRING (-139878.0515961029 3170706.857518089, -139945.5482082424 3170848.695264588)",88
27677,27678,0.076462884650139,764.6288465013901,32,"LINESTRING (-140020.0139927823 3170840.319010152, -139945.5482082424 3170848.695264588)",88
21122,21123,0.042323100016475,423.23100016474996,33,"LINESTRING (-147177.5459817865 3181835.355389836, -147188.0675874776 3181795.320091974)",89
21122,31389,0.013129409865028,131.2940986502786,33,"LINESTRING (-147177.5459817865 3181835.355389836, -147169.6590617808 3181824.85882391)",89
21123,21124,0.033862862806109,338.62862806109,33,"LINESTRING (-147188.0675874776 3181795.320091974, -147213.1252189392 3181772.542721999)",89
31364,21131,0.021342313646807,213.4231364680726,33,"LINESTRING (-147139.6590617808 3181614.85882391, -147160.9613403367 3181616.165453209)",91
31364,31367,0.03,300.0,33,"LINESTRING (-147139.6590617808 3181614.85882391, -147139.6590617808 3181644.85882391)",91
21124,21125,0.04646340307525,464.6340307525,33,"LINESTRING (-147213.1252189392 3181772.542721999, -147217.2152010538 3181727.292785753)",89
21126,21125,0.041267881432824,412.67881432824,33,"LINESTRING (-147238.9077501396 3181692.476709718, -147217.2152010538 3181727.292785753)",89
21126,21127,0.032328742722209,323.28742722209,33,"LINESTRING (-147238.9077501396 3181692.476709718, -147260.5227029647 3181668.436297484)",89
21127,21128,0.03174605661159,317.4605661159,33,"LINESTRING (-147260.5227029647 3181668.436297484, -147284.1537212006 3181647.237545457)",89
31367,31368,0.06,600.0,33,"LINESTRING (-147139.6590617808 3181644.85882391, -147079.6590617808 3181644.85882391)",91
31369,31370,0.03,300.0,33,"LINESTRING (-146899.6590617808 3181644.85882391, -146869.6590617808 3181644.85882391)",90
31369,31381,0.127279220613579,1272.7922061357854,33,"LINESTRING (-146899.6590617808 3181644.85882391, -146989.6590617808 3181734.85882391)",90
31368,31372,0.03,300.0,33,"LINESTRING (-147079.6590617808 3181644.85882391, -147079.6590617808 3181674.85882391)",91
21131,21130,0.038949424090203,389.49424090203,33,"LINESTRING (-147160.9613403367 3181616.165453209, -147198.5206134699 3181617.793487709)",89
21131,21132,0.035221169950813,352.21169950813004,33,"LINESTRING (-147160.9613403367 3181616.165453209, -147137.7038037704 3181590.060763956)",92
31372,31377,0.03,300.0,33,"LINESTRING (-147079.6590617808 3181674.85882391, -147079.6590617808 3181704.85882391)",91
21132,21133,0.037567790725852,375.67790725852,33,"LINESTRING (-147137.7038037704 3181590.060763956, -147127.5593495885 3181553.888551563)",92
21133,21134,0.063326547687529,633.26547687529,33,"LINESTRING (-147127.5593495885 3181553.888551563, -147113.3993599692 3181492.165408934)",92
21135,21134,0.051155840065718,511.55840065718,33,"LINESTRING (-147108.2776455311 3181441.266607239, -147113.3993599692 3181492.165408934)",92
21135,21136,0.031180437105424,311.80437105424,33,"LINESTRING (-147108.2776455311 3181441.266607239, -147085.5055666169 3181427.74088777)",92
21136,21137,0.053124006284284,531.24006284284,33,"LINESTRING (-147085.5055666169 3181427.74088777, -147034.9806085557 3181443.788487246)",92
31375,31378,0.042426406871193,424.26406871192853,33,"LINESTRING (-146659.6590617808 3181674.85882391, -146629.6590617808 3181704.85882391)",90
31375,31374,0.06,600.0,33,"LINESTRING (-146659.6590617808 3181674.85882391, -146719.6590617808 3181674.85882391)",90
31378,31379,0.09,900.0,33,"LINESTRING (-146629.6590617808 3181704.85882391, -146539.6590617808 3181704.85882391)",90
21139,21138,0.051094517269437,510.94517269437,33,"LINESTRING (-146945.5899999959 3181331.789290627, -146979.5669399281 3181369.559402379)",92
21139,21140,0.033665769100612,336.65769100612005,33,"LINESTRING (-146945.5899999959 3181331.789290627, -146916.8389310693 3181314.274723983)",92
21140,31354,0.119005089735606,1190.0508973560643,33,"LINESTRING (-146916.8389310693 3181314.274723983, -146839.6590617808 3181404.85882391)",92
31381,31380,0.03,300.0,33,"LINESTRING (-146989.6590617808 3181734.85882391, -147019.6590617808 3181734.85882391)",90
31380,31384,0.042426406871193,424.26406871192853,33,"LINESTRING (-147019.6590617808 3181734.85882391, -147049.6590617808 3181764.85882391)",90
31377,31384,0.067082039324994,670.8203932499368,33,"LINESTRING (-147079.6590617808 3181704.85882391, -147049.6590617808 3181764.85882391)",91
21137,21138,0.106209988000552,1062.09988000552,33,"LINESTRING (-147034.9806085557 3181443.788487246, -146979.5669399281 3181369.559402379)",92
31374,31373,0.03,300.0,33,"LINESTRING (-146719.6590617808 3181674.85882391, -146749.6590617808 3181674.85882391)",90
31373,31370,0.12369316876853,1236.9316876852981,33,"LINESTRING (-146749.6590617808 3181674.85882391, -146869.6590617808 3181644.85882391)",90
21128,21129,0.038062574883361,380.62574883361,33,"LINESTRING (-147284.1537212006 3181647.237545457, -147272.0681837742 3181614.699337961)",89
21129,21130,0.075719589885973,757.1958988597299,33,"LINESTRING (-147272.0681837742 3181614.699337961, -147198.5206134699 3181617.793487709)",89
22548,22549,0.035880521651736,358.80521651735995,34,"LINESTRING (-159152.7621128724 3170868.249872197, -159131.8960262539 3170839.060520316)",93
22549,22550,0.064770390298236,647.70390298236,34,"LINESTRING (-159131.8960262539 3170839.060520316, -159091.4760091181 3170788.449991035)",93
22550,22552,0.292791746580586,2927.917465805863,34,"LINESTRING (-159091.4760091181 3170788.449991035, -159053.6042669111 3170498.1178743)",93
