ID,dist_from_city,HDI,Trees_cover_areas,Shrubs_cover_areas,Grassland,Cropland,Vegetation_aquatic_or_regularly_flooded,Lichen_Mosses_/_Sparse_vegetation,Bare_areas,Built_up_areas,Snow_and/or_Ice,Open_water,elevation_average,average_wealth_index,roads_extension,rivers_extension,close_to_roads_buildings_perc,proximity_to_water,GHI,DNI,TEMP,PVOUT,wind_50
4624,119,0.418559250822609,0.83,9.65,11.98,77.54,0.0,0.0,0.0,0.0,0.0,0.0,448.8560606060606,-0.433,1.0675627994064416,0.0,0,27426,5.564500331878662,4.885166645050049,23.77499771118164,4.551499843597412,4.944085597991943
4625,262,0.418559250822609,4.6,4.24,44.89,46.27,0.0,0.0,0.0,0.0,0.0,0.0,399.73925925925926,-0.42800000000000005,1.4298903021342906,0.0,0,28638,5.571825981140137,4.911304473876953,23.625,4.559750080108643,4.937450885772705
4628,709,0.418559250822609,0.0,17.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,396.83838383838383,-0.6062,0.0,0.0,0,41385,5.461750030517578,4.758874893188477,21.375,4.515250205993652,5.079736232757568
463,142,0.418559250822609,1.31,2.26,95.03,1.39,0.0,0.0,0.0,0.0,0.0,0.0,43.44166666666667,-0.31575,3.3861813442830577,0.0,0,421,5.3207855224609375,4.48457145690918,24.799999237060547,4.348999977111816,3.5424933433532715
4633,212,0.418559250822609,2.86,8.86,8.14,80.14,0.0,0.0,0.0,0.0,0.0,0.0,388.1123188405797,-0.376,2.6811576318246266,0.0,0,36332,5.433454990386963,4.681563854217529,22.887500762939453,4.445499897003174,4.813483715057373
4634,360,0.418559250822609,0.34,10.14,0.91,88.61,0.0,0.0,0.0,0.0,0.0,0.0,468.8222222222222,-0.47125000000000006,0.0,0.0,0,31887,5.541300296783447,4.841099739074707,23.399999618530273,4.538000106811523,4.992745399475098
464,165,0.418559250822609,26.36,3.56,8.91,61.16,0.0,0.0,0.0,0.0,0.0,0.0,2.314583333333333,-0.5685,2.9525075255434925,0.0,0,5333,5.399783134460449,4.737651348114014,24.975000381469727,4.420750141143799,4.146551132202148
4640,54,0.418559250822609,0.77,23.25,6.58,69.4,0.0,0.0,0.0,0.0,0.0,0.0,411.31874298540964,-0.5708333333333334,0.937321101899554,0.0,0,37337,5.4852142333984375,4.8164286613464355,23.05000114440918,4.501999855041504,4.3378801345825195
4641,615,0.418559250822609,10.45,10.19,32.41,46.96,0.0,0.0,0.0,0.0,0.0,0.0,428.9237037037037,-0.8594999999999999,0.0,0.0,0,39823,5.448157787322998,4.7645263671875,21.33333396911621,4.510666370391846,5.808049201965332
4643,83,0.418559250822609,2.28,9.08,20.04,68.6,0.0,0.0,0.0,0.0,0.0,0.0,432.1873638344227,-0.5738000000000001,1.4853723386355822,0.0,0,36487,5.533111095428467,4.938499927520752,22.64000129699707,4.543399810791016,4.098682403564453
