ID,spam2017V2r1_SSA_P_ACOF_A.tif,spam2017V2r1_SSA_P_BANA_A.tif,spam2017V2r1_SSA_P_BARL_A.tif,spam2017V2r1_SSA_P_BEAN_A.tif,spam2017V2r1_SSA_P_CASS_A.tif,spam2017V2r1_SSA_P_CHIC_A.tif,spam2017V2r1_SSA_P_CNUT_A.tif,spam2017V2r1_SSA_P_COCO_A.tif,spam2017V2r1_SSA_P_COTT_A.tif,spam2017V2r1_SSA_P_COWP_A.tif,spam2017V2r1_SSA_P_GROU_A.tif,spam2017V2r1_SSA_P_LENT_A.tif,spam2017V2r1_SSA_P_MAIZ_A.tif,spam2017V2r1_SSA_P_OCER_A.tif,spam2017V2r1_SSA_P_OFIB_A.tif,spam2017V2r1_SSA_P_OILP_A.tif,spam2017V2r1_SSA_P_OOIL_A.tif,spam2017V2r1_SSA_P_OPUL_A.tif,spam2017V2r1_SSA_P_ORTS_A.tif,spam2017V2r1_SSA_P_PIGE_A.tif,spam2017V2r1_SSA_P_PLNT_A.tif,spam2017V2r1_SSA_P_PMIL_A.tif,spam2017V2r1_SSA_P_POTA_A.tif,spam2017V2r1_SSA_P_RAPE_A.tif,spam2017V2r1_SSA_P_RCOF_A.tif,spam2017V2r1_SSA_P_REST_A.tif,spam2017V2r1_SSA_P_RICE_A.tif,spam2017V2r1_SSA_P_SESA_A.tif,spam2017V2r1_SSA_P_SMIL_A.tif,spam2017V2r1_SSA_P_SORG_A.tif,spam2017V2r1_SSA_P_SOYB_A.tif,spam2017V2r1_SSA_P_SUGB_A.tif,spam2017V2r1_SSA_P_SUGC_A.tif,spam2017V2r1_SSA_P_SUNF_A.tif,spam2017V2r1_SSA_P_SWPO_A.tif,spam2017V2r1_SSA_P_TEAS_A.tif,spam2017V2r1_SSA_P_TEMF_A.tif,spam2017V2r1_SSA_P_TOBA_A.tif,spam2017V2r1_SSA_P_TROF_A.tif,spam2017V2r1_SSA_P_VEGE_A.tif,spam2017V2r1_SSA_P_WHEA_A.tif,spam2017V2r1_SSA_P_YAMS_A.tif
351,0.0,39.5,0,0.0,98.19999694824219,0.0,0.0,0,0.0,0.0,1.399999976158142,0.0,1.0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.10000000149011612,0.0,0,0,2.4000000953674316,17.700000762939453,0.0,0.0,0.800000011920929,0.0,0,0.0,0.0,105.5999984741211,0.0,2.799999952316284,0.0,15.0,0.0,0.0,0
3516,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3521,0.30000001192092896,148.8000030517578,0,5.199999809265137,3587.699951171875,0.0,0.0,0,0.30000001192092896,3.6999998092651367,8.949999809265137,0.0,293.0,0,0.0,0,0.0,120.89999389648438,2.299999952316284,0.0,0.0,1.100000023841858,4.199999809265137,0,0,19.5,67.5,4.150000095367432,0.0,10.050000190734863,0.0,0,0.0,2.700000047683716,209.35000610351562,9.0,21.69999885559082,3.200000047683716,53.55000305175781,0.0,0.0,0
3525,0.0,62.79999923706055,0,0.0,0.800000011920929,0.0,0.0,0,0.0,0.0,0.30000001192092896,0.0,0.0,0,0.0,0,0.0,23.299999237060547,2.5,0.0,0.0,0.10000000149011612,0.0,0,0,4.099999904632568,15.399999618530273,0.0,0.0,1.7999999523162842,0.0,0,0.0,0.0,138.60000610351562,0.0,5.5,0.0,25.899999618530273,0.0,0.0,0
3529,0.699999988079071,158.5500030517578,0,25.899999618530273,3500.949951171875,0.0,286.29998779296875,0,1.100000023841858,17.299999237060547,9.449999809265137,0.0,571.2999877929688,0,0.0,0,0.0,149.79998779296875,3.700000047683716,0.0,0.0,2.0999999046325684,10.199999809265137,0,0,36.75,64.0,13.100000381469727,0.0,13.899999618530273,0.0,0,0.0,7.599999904632568,284.70001220703125,14.0,41.54999923706055,13.800000190734863,58.95000076293945,0.0,0.0,0
3530,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3531,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3532,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3534,0.5,411.1000061035156,0,19.899999618530273,5058.39990234375,0.0,0.0,0,1.2999999523162842,13.699999809265137,16.700000762939453,0.0,343.1000061035156,0,0.0,0,0.0,206.89999389648438,3.0999999046325684,0.0,0.0,3.200000047683716,10.5,0,0,50.099998474121094,79.0,13.800000190734863,0.0,15.800000190734863,0.0,0,0.0,11.100000381469727,295.5,1.899999976158142,56.29999923706055,12.300000190734863,150.1999969482422,0.0,0.0,0
354,0.0,39.5,0,0.0,98.19999694824219,0.0,0.0,0,0.0,0.0,1.399999976158142,0.0,1.0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.10000000149011612,0.0,0,0,2.4000000953674316,17.700000762939453,0.0,0.0,0.800000011920929,0.0,0,0.0,0.0,105.5999984741211,0.0,2.799999952316284,0.0,15.0,0.0,0.0,0
