;ID;residential_area;n_residential_area;admin_0;admin_1;admin_2;admin_3;OSM;urban_percentage;n_buildings;area;extension;population_facebook;population_worldpop;population_density;building_density;night_lights;schools;hospitals;distance_road;distance_grid;distance_official_substations;distance_substations;grid_buildings;lights_build;centroid;polygons;Existing_220.0:;Planned_220.0:;Existing_110.0:;Planned_400.0:;Planned_110.0:;dist_from_city;HDI;Trees_cover_areas;Shrubs_cover_areas;Grassland;Cropland;Vegetation_aquatic_or_regularly_flooded;Lichen_Mosses_/_Sparse_vegetation;Bare_areas;Built_up_areas;Snow_and/or_Ice;Open_water;elevation_average;average_wealth_index;roads_extension;rivers_extension;close_to_roads_buildings_perc;proximity_to_water;GHI;DNI;TEMP;PVOUT;wind_50;geometry
638;3274;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;183.0;0.4267447048974873;1.0587884526910447;410.8968446077938;282.5026550292969;661.9945175351613;428.82781649033063;0.0;0;0;20.212544030850683;54.23982215977439;0;0;0;0.0;POINT (246641.8304080171 8243325.744892923);"0    POLYGON ((246378.791 8243490.193, 246378.709 8...
Name: geometry, dtype: geometry";;;;;;552;0.418559250822609;1.17;5.42;0.72;92.69;0.0;0.0;0.0;0.0;0.0;0.0;449.0375;-0.5263333333333333;0.8811273710642521;0.0;0;17069;5.415333271026611;4.642000675201416;21.875;4.4629998207092285;3.650868177413941;POINT (246641.8304080171 8243325.744892923)
639;3281;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;243.0;0.7162097828102609;1.8499258098271292;285.36526626330397;250.3313751220703;349.5224180544156;339.2860665020765;0.0;1;0;5.592649602980394;6.576537689273458;0;0;0;0.0;POINT (385488.2278177863 8243508.47120681);"0    POLYGON ((384904.774 8242972.743, 384904.541 8...
Name: geometry, dtype: geometry";;;;;;404;0.418559250822609;18.33;6.57;46.35;28.71;0.0;0.05;0.0;0.0;0.0;0.0;189.7863247863248;-0.5592857142857143;1.6617877306576003;0.0;0;38729;5.420958042144775;4.58341646194458;23.0;4.432199954986572;3.662217140197754;POINT (385488.2278177863 8243508.47120681)
640;3283;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;140.0;0.4316589894817077;1.3215293074521306;31.979279347393888;65.25637817382811;151.17576550920754;324.3300925299802;100.0;0;0;6.0972899015153175;81.87338719123248;0;0;0;100.0;POINT (159904.5383662039 8252661.892412187);"0    POLYGON ((159511.366 8252400.844, 159510.934 8...
Name: geometry, dtype: geometry";;;;;;290;0.418559250822609;0.0;3.89;0.0;96.11;0.0;0.0;0.0;0.0;0.0;0.0;265.84444444444443;-0.71;0.3792533459189096;0.0;0;12622;5.540687561035156;4.846875190734863;22.299999237060547;4.575250148773193;0.0;POINT (159904.5383662039 8252661.892412187)
641;3290;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;262.0;0.6776542331085977;1.4842405548771778;452.7481770164746;493.7429504394531;728.6060151568892;386.6278511950402;0.0;0;0;0.2605428667586285;21.66498218769162;0;0;0;0.0;POINT (297332.8927226352 8252214.881193749);"0    POLYGON ((296740.191 8252304.857, 296739.601 8...
Name: geometry, dtype: geometry";;;;;;64;0.418559250822609;0.06;13.21;2.43;84.3;0.0;0.0;0.0;0.0;0.0;0.0;338.70205761316873;-0.29600000000000004;0.7325912536883614;0.05000984667752156;0;11683;5.399000644683838;4.590799331665039;22.75;4.4175004959106445;3.630127906799317;POINT (297332.8927226352 8252214.881193749)
642;3292;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;215.0;0.4558773322271705;1.2046729141297865;162.56133668258568;164.66685485839844;361.2086919389589;471.61809724038284;0.0;0;0;0.0729106968754557;95.6545006641834;0;0;0;0.0;POINT (178992.4325090662 8252525.211309463);"0    POLYGON ((178460.921 8252402.340, 178460.566 8...
Name: geometry, dtype: geometry";;;;;;166;0.418559250822609;0.0;1.17;0.0;98.83;0.0;0.0;0.0;0.0;0.0;0.0;441.43402777777777;-0.3048333333333334;1.0107366927200685;0.0;0;21449;5.46612548828125;4.673874855041504;21.799999237060547;4.50724983215332;4.837423324584961;POINT (178992.4325090662 8252525.211309463)
643;3298;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;239.0;0.589886140349576;1.4425935539194985;165.22627662820184;181.81390380859372;308.21863978843083;405.16293510195845;0.0;0;0;0.014872470133973675;92.72098602800068;0;0;0;0.0;POINT (181107.3798540869 8254641.835545887);"0    POLYGON ((180576.774 8254463.100, 180576.430 8...
Name: geometry, dtype: geometry";;;;;;138;0.418559250822609;0.13;0.71;0.77;98.39;0.0;0.0;0.0;0.0;0.0;0.0;394.5;-0.2078333333333333;1.2443880813700243;0.0;0;21398;5.4492225646972665;4.640832901000977;21.649999618530273;4.494750022888184;5.12407112121582;POINT (181107.3798540869 8254641.835545887)
644;33;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;107.0;0.33384588705465873;1.1768856533277725;480.7562378065386;349.34124755859375;1046.4147114126288;320.50716857410765;0.0;1;0;5.392815582383614;50.40282379536644;0;0;0;0.0;POINT (264880.7252177249 7988051.920758729);"0    POLYGON ((264555.657 7987859.590, 264555.499 7...
Name: geometry, dtype: geometry";;;;;;374;0.418559250822609;0.22;5.38;87.14;7.25;0.0;0.0;0.0;0.0;0.0;0.0;2.7355555555555555;-0.209;0.0;0.0;0;1979;5.522499561309815;4.989143371582031;25.299997329711914;4.548999786376953;4.800041198730469;POINT (264880.7252177249 7988051.920758729)
645;330;14.432724146357774;1;['Mozambique'];0;0;0;No OSM location found;0.0;236.0;0.19055848271295867;0.7693319218565551;194.99568997451388;305.8756408691406;1605.1536332281048;1238.4649407368058;0.0;1;0;0.986975942451332;7.079092686541344;0;0;0;0.0;POINT (281456.959146834 8043554.996409191);"0    POLYGON ((281297.484 8043315.647, 281313.010 8...
Name: geometry, dtype: geometry";;;;;;322;0.418559250822609;2.25;2.81;17.45;77.49;0.0;0.0;0.0;0.0;0.0;0.0;2.560606060606061;-0.333;0.5255008875202679;0.0;0;1045;5.352000236511231;4.644499778747559;25.0;4.378499984741212;4.21104097366333;POINT (281456.959146834 8043554.996409191)
646;3302;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;156.0;0.4187024508019472;1.1315547495959744;130.58205733519173;81.29886627197266;194.16859422785728;372.5796199692904;0.0;1;0;3.1560286197591036;89.27088501418913;0;0;0;0.0;POINT (185387.812678791 8254486.935106021);"0    POLYGON ((184956.894 8254432.409, 184956.567 8...
Name: geometry, dtype: geometry";;;;;;147;0.418559250822609;0.46;2.37;0.36;96.44;0.0;0.36;0.0;0.0;0.0;0.0;498.6641414141414;-0.42475;1.0246962064263456;0.0;0;24838;5.412768840789795;4.5787692070007315;21.200000762939453;4.470749855041504;5.095437049865723;POINT (185387.812678791 8254486.935106021)
647;3303;0.0;0;['Mozambique'];0;0;0;No OSM location found;0.0;166.0;0.30020170293941384;1.0039875975941146;58.62867880355545;80.34022521972656;267.6208177138178;552.9615534309671;25.0;0;0;16.604721119627342;78.10261838897995;0;0;0;75.49328747924599;POINT (199685.3455514095 8254337.064946671);"0    POLYGON ((199256.573 8254443.052, 199256.305 8...
Name: geometry, dtype: geometry";;;;;;267;0.418559250822609;7.57;3.28;4.16;84.99;0.0;0.0;0.0;0.0;0.0;0.0;430.70952380952383;-0.68875;0.0;0.0;0;35927;5.356999397277832;4.462599754333496;21.600000381469727;4.418000221252441;4.667640686035156;POINT (199685.3455514095 8254337.064946671)
