ID,residential_area,n_residential_area,admin_0,admin_1,admin_2,admin_3,OSM,urban_percentage,n_buildings,area,extension,population_facebook,population_worldpop,population_density,building_density,night_lights,schools,hospitals,distance_road,distance_grid,distance_official_substations,distance_substations,grid_buildings,lights_build,centroid,Existing_220.0:,Planned_220.0:,Existing_110.0:,Planned_400.0:,Planned_110.0:
1053,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,292.0,0.7429481025836936,1.4982547109719384,575.618374940866,600.809814453125,808.6834226559497,393.0287983568893,0.0,1,0,0.0422844614923233,70.03830455049541,0,0,0,0.0,POINT (391359.9441700687 8108681.143667987),,,,,
1057,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,328.0,0.6851069291620191,1.376129658556278,205.46147531301924,728.6730346679688,1063.5902275273104,478.75738229824873,0.0,0,0,2.708732716855668,35.85621879105679,0,0,0,0.0,POINT (108615.4492036203 8109448.152790145),,,,,
1064,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,199.0,0.3381259883818534,1.0268968244949377,243.32942837933072,423.80938720703125,1253.4067234382871,588.5380208493905,0.0,0,0,9.177233521882526,75.18497281814902,0,0,0,0.0,POINT (478682.1851244663 8113173.53934077),,,,,
1065,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,141.0,0.16022493367178062,0.7067046189053253,147.2783382295949,177.23947143554688,1106.1915731456652,880.0128467447973,0.0,0,0,8.390699359269268,76.08086779803254,0,0,0,0.0,POINT (477778.6053690179 8112924.904151576),,,,,
1067,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,113.0,0.19484890766844354,0.7884219924679062,108.85790216970062,253.08816528320312,1298.8944526897733,579.9365331433199,0.0,0,0,5.30185111309368,79.31257086723586,0,0,0,0.0,POINT (474262.219312148 8112463.306481571),,,,,
1071,100.00000096353871,1,['Mozambique'],0,0,0,No OSM location found,0.0,114.0,0.8373427565408647,1.7228610383003107,392.7875464369188,423.4280700683594,505.6806985679047,136.14496466291038,0.0,2,0,0.00845630458472774,34.6677860066444,0,0,0,0.0,POINT (152497.9733221862 8112841.671069849),,,,,
1077,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,226.0,0.6196674848278688,1.4361877971047434,661.4901810350467,448.1370849609375,723.1896072220426,364.71172932815455,0.0,0,0,1.06760103361015,93.36281757010676,0,0,0,0.0,POINT (414712.8080075034 8112960.216563411),,,,,
1078,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,111.0,0.2557642682715567,0.9223664614596091,128.06812019964778,394.81341552734375,1543.6613495523627,433.9933828526282,0.0,0,0,0.03077591564030601,85.11163832657296,0,0,0,0.0,POINT (467177.680778873 8113164.140460134),,,,,
1087,8.015966920598396,1,['Mozambique'],0,0,0,No OSM location found,0.0,211.0,0.4886809393381826,1.401125998192355,684.5725809329156,745.9509887695312,1526.4581216934057,431.7745649866269,0.0,0,0,0.02781461090215419,33.33010586779647,0,0,0,0.0,POINT (151622.6711575528 8110882.351727208),,,,,
1090,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,425.0,1.0757452056788872,1.8870737529637773,1433.2287255759347,965.5133056640625,897.529731545251,395.074965481058,0.0,1,0,0.03136434524812076,93.63995962083773,0,0,0,0.0,POINT (415004.9163754175 8111766.422497494),,,,,
1101,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,195.0,0.4891875067576692,1.075486250762638,589.82874475625,405.3663024902344,828.6521975530384,398.6201554746531,0.0,1,0,0.0405917986887825,82.02404304720973,0,0,0,0.0,POINT (403316.6798080961 8114678.503077813),,,,,
1104,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,466.0,1.078523082685689,1.9193196308259524,1632.8685325455094,1554.667236328125,1441.4779445023685,432.07234734335776,0.0,2,0,5.83511882032268,98.81343414276346,0,0,0,0.0,POINT (451106.0423434848 8114996.233474033),,,,,
1105,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,164.0,0.4560626911935655,1.050962110513975,550.6929168584855,488.35186767578125,1070.79986393474,359.59968479507546,0.0,0,0,2.8496547870814495,101.61195416610028,0,0,0,0.0,POINT (448117.9282400656 8114872.342831758),,,,,
1107,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,161.0,0.506229775546903,1.1811951206892322,557.096322868468,491.76251220703125,971.4215480030939,318.03739680476997,0.0,0,0,0.07979678334781617,104.19146025600939,0,0,0,0.0,POINT (445295.2182095773 8114919.204361289),,,,,
1117,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,112.0,0.34751356053502097,0.936269390715053,384.2043605989434,357.90423583984375,1029.9000571051836,322.2895815276052,0.0,0,0,0.10519351587574105,104.5641822152857,0,0,0,0.0,POINT (444653.4486108729 8115476.354137206),,,,,
1124,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,222.0,0.37515110183297523,1.0894752135446921,397.01117261890823,711.6353149414062,1896.9298276464626,591.7615566509487,0.0,0,0,14.30284151600093,68.71499586593902,0,0,0,0.0,POINT (484439.7684843807 8116182.895025215),,,,,
1129,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,348.0,0.8522015682615076,1.5176651993185717,1030.9483676071645,1032.5965576171875,1211.681128120529,408.35409480637367,0.0,0,0,3.4128469743885606,102.14080981185914,0,0,0,0.0,POINT (448221.212708835 8113279.602603201),,,,,
1133,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,175.0,0.5122149585179847,1.3088372670911355,557.096322868468,454.59552001953125,887.5092623902151,341.6534349296155,0.0,0,0,0.12668837747836342,106.87711886283412,0,0,0,0.0,POINT (442616.0205970607 8114356.986116126),,,,,
1134,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,192.0,0.17682149048560844,0.6751701677551196,185.69877428948922,271.33203125,1534.4969127046454,1085.8408639849517,0.0,0,0,11.59398100923775,100.02117776957247,0,0,0,0.0,POINT (453602.9388497335 8106933.084297841),,,,,
1135,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,132.0,0.3409171577518867,0.99624705752034,89.33107622305184,266.12286376953125,780.6085957199333,387.1908380043084,0.0,0,0,3.3176893772768468,33.78003291390667,0,0,0,0.0,POINT (108104.2713603263 8106957.28525753),,,,,
1137,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,1000.0,1.9840037611785404,2.4605607374229614,2750.696669470736,1841.500732421875,928.1740127992421,504.03130254449655,0.0,1,0,0.050566149266271704,88.13472783644197,0,0,0,0.0,POINT (409409.1028303752 8107160.093962493),,,,,
1138,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,467.0,0.9977484071428865,2.0890320672548914,1346.7001592122926,1649.3922119140625,1653.1143523818773,468.05386674310313,0.0,2,1,0.02670266933139827,29.696678051880955,0,0,0,0.0,POINT (151302.5209088151 8106447.917739389),,,,,
114,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,513.0,0.9376061740749889,2.030438090019302,1499.3764291409987,975.2879638671875,1040.1893575726228,547.1380353335544,0.0,0,0,14.865040975958093,1.862007207694876,0,0,0,0.0,POINT (131473.3911017964 8019136.907130052),,,,,
1144,99.99999226486534,1,['Mozambique'],0,0,0,No OSM location found,0.0,282.0,0.3300176068288692,1.3867097583418924,348.39119726990197,630.2896728515625,1909.8668065258696,854.4998635367696,0.0,1,0,3.5545985840897862,34.385205314332985,0,0,0,0.0,POINT (107830.6810014492 8108143.315952406),,,,,
1146,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,166.0,0.47958580386342253,1.2561377347547282,538.6800636849171,675.4606323242188,1408.4249927393137,346.13201363081595,0.0,0,0,0.0049111044249371795,30.924964933438513,0,0,0,0.0,POINT (152106.3249503116 8108392.594591805),,,,,
1147,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,145.0,0.1678517973513208,0.6042255023968591,76.4792446440767,254.60134887695312,1516.8222973749987,863.8572972591348,0.0,0,0,15.924677151778157,48.93087130601852,0,0,0,0.0,POINT (507327.2452958922 8119159.997021798),,,,,
1148,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,824.0,0.3981660386449988,1.053954499755413,481.8192412576832,1107.0762939453125,2780.438778035441,2069.488404395712,0.0,0,0,15.388352595603735,49.91257515869504,0,0,0,0.0,POINT (505754.0735918134 8119373.852928241),,,,,
1149,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,141.0,0.16164485776890633,0.7883494506710412,168.25433821696882,236.1884765625,1461.1567594693552,872.2826197266293,0.0,0,0,15.114474852780802,51.48413768880687,0,0,0,0.0,POINT (503557.4470649737 8119446.081163804),,,,,
1150,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,307.0,0.4579175927387032,1.9078060466671827,382.39622322038355,726.17822265625,1585.827306422406,670.4263056675795,0.0,0,0,15.124781736098049,52.77837894070583,0,0,0,0.0,POINT (501799.7892952192 8119496.900074144),,,,,
1153,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,170.0,0.5470272441406654,1.4678923325948137,481.8192412576832,604.7322998046875,1105.4884492173182,310.77062764406907,0.0,0,0,17.42759386683999,58.75988732627874,0,0,0,0.0,POINT (494117.3186081814 8119648.68411721),,,,,
1158,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,243.0,0.4929505517796973,1.1883647184440396,393.65146154259486,608.2429809570312,1233.8823412634272,492.9500517297285,0.0,1,1,6.633661752354985,43.87601071298224,0,0,0,0.0,POINT (108844.2163147999 8120587.600321345),,,,,
1159,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,503.0,0.8368523737111894,1.501785233273318,1216.0199898408196,1199.212158203125,1433.0032343518112,601.0618070775683,0.0,1,0,15.450927962113981,56.21361639693182,0,0,0,0.0,POINT (496574.5318052152 8120591.856869878),,,,,
1163,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,632.0,1.444076466195438,2.1736208925359692,1556.0276604257206,1289.1439208984375,892.7116749536224,437.6499546904648,0.0,0,0,4.6529829091912465,90.31522651374115,0,0,0,0.0,POINT (457951.8464458195 8120615.236209462),,,,,
1165,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,348.0,0.9460842593981857,2.027346780902888,227.2496412709993,575.1859741210938,607.96484922704,367.83193097554175,0.0,1,0,0.12890766089514388,33.104768387184116,0,0,0,0.0,POINT (200002.9642276756 8120723.891572066),,,,,
1167,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,234.0,0.6474500738546738,1.6672015858648461,833.623766620436,994.6674194335938,1536.2843555051568,361.41782887883875,0.0,0,0,13.446751192254835,52.05354535170357,0,0,0,0.0,POINT (501302.4697844908 8121244.704920086),,,,,
1168,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,212.0,0.587531652713728,1.31531793742504,521.0092873357873,532.797119140625,906.8398556566414,360.83162331901804,0.0,0,0,6.488731313889731,44.47444415076721,0,0,0,0.0,POINT (108966.5383201673 8121629.213925553),,,,,
1169,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,121.0,0.3457669175067073,1.0540543050531674,359.1200424566114,373.2798156738281,1079.5706494002195,349.9467238581401,0.0,0,0,0.05421003521284825,42.046062342731446,0,0,0,0.0,POINT (153369.249875003 8121210.340159715),,,,,
1175,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,258.0,0.7517812467936856,1.8216580587470756,227.2496412709993,443.5288391113281,589.9706078103961,343.1849372411972,66.66666666666667,0,0,0.0998317484265471,33.9094281548306,0,0,0,58.668028347869225,POINT (195848.6067229688 8120836.483306637),,,,,
1181,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,162.0,0.49389940977126373,1.2465813391089589,179.29536827950685,366.9326477050781,742.9299173996039,328.0020117356001,0.0,0,0,6.1126104470960865,70.22597678287684,0,0,0,0.0,POINT (478078.9608678166 8124666.650424112),,,,,
1183,100.00000897804411,1,['Mozambique'],0,0,0,No OSM location found,0.0,104.0,0.0283642543021666,0.2970341741172185,57.88992081508748,110.47010040283203,3894.6943299120608,3666.586785327756,0.0,0,0,5.753632014253268,46.68508133115464,0,0,0,0.0,POINT (109632.5257773094 8125075.863433715),,,,,
1184,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,335.0,0.670052856479429,1.435910034779706,800.4257512477988,582.9722290039062,870.0391668605681,499.96055797768946,0.0,0,0,0.028622789293553375,80.78158652963522,0,0,0,0.0,POINT (466665.9480966284 8124485.414227458),,,,,
1185,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,127.0,0.365023430662874,1.222105135560506,549.9025650116862,381.4955749511719,1045.1262656163874,347.9228710589098,0.0,0,0,0.024660839708008402,45.06592101648567,0,0,0,0.0,POINT (153651.9821221396 8124501.506039501),,,,,
119,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,138.0,0.39029663304363665,1.178110744306033,609.5539678100745,466.0299377441406,1194.0403741377822,353.57722387672015,100.0,0,0,1.6536367634630362,18.21338276769324,0,0,0,100.0,POINT (284798.1827143407 8020675.092897616),,,,,
1197,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,148.0,0.41523977114498567,1.0120257990874826,358.5907365590138,294.8163146972656,709.9905528902895,356.42057983006674,0.0,1,0,2.4776334363386,88.95517950875103,0,0,0,0.0,POINT (456528.6435810083 8127441.204553034),,,,,
120,68.25832666300745,5,['Mozambique'],0,0,0,No OSM location found,0.0,4155.0,1.8374707390244656,3.117078986401169,10196.959714982146,11960.78125,6509.372364944498,2261.260498877896,100.0,1,1,0.7096286195464875,15.909998151799243,0,0,0,100.0,POINT (279070.6435628677 8021285.001507538),,,,,
121,99.99999693392604,1,['Mozambique'],0,0,0,No OSM location found,0.0,253.0,0.34403210756727115,1.1385060097502149,718.4051735903148,686.3321533203125,1994.9654064951158,735.3964773492226,100.0,1,1,4.7244140196589814,17.480025238795097,0,0,0,100.0,POINT (270308.3683757534 8020792.404372276),,,,,
1215,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,958.0,1.8284569933007013,3.25781918361643,3108.6328675150426,3078.269287109375,1683.5338749491355,523.939039042222,0.0,2,0,0.002624005321139877,46.9009402445124,0,0,0,0.0,POINT (153353.0005950768 8126333.58573743),,,,,
122,99.99999705878106,1,['Mozambique'],0,0,0,No OSM location found,0.0,219.0,0.3545949720982584,1.1013305864084597,986.4318612769725,825.94921875,2329.275042628436,617.606049809739,0.0,0,1,5.480272404969005,12.35853961499793,0,0,0,0.0,POINT (150373.9664003092 8021970.602297607),,,,,
1221,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,496.0,1.013123890522838,1.644085137577386,792.3028033502405,687.9769287109375,679.0649545890153,489.57487296448187,100.0,0,0,0.0934693566347249,35.60891308247327,0,0,0,100.0,POINT (193952.5002369949 8122239.066626384),,,,,
1222,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,1169.0,2.0897077407902427,2.8450340127486555,1732.0107794168048,1659.056640625,793.9180241527995,559.4083694966511,100.0,2,1,0.44555084971299297,35.156865442182784,0,0,0,100.0,POINT (192627.3366990069 8121556.171491043),,,,,
1223,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,910.0,1.817243583943633,2.7222062157620344,2433.294283793308,2170.9638671875,1194.6465990410886,500.7584057747463,0.0,1,0,0.07871072219996664,77.39610029527954,0,0,0,0.0,POINT (471239.9566519232 8122396.609872006),,,,,
1225,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,203.0,0.4046945449044309,1.1387548676457457,396.25527963689575,395.1017150878906,976.2961227490584,501.61288941499987,0.0,1,0,0.08004153164250487,6.614567169296068,0,0,0,0.0,POINT (297366.5963736442 8122650.774390464),,,,,
1226,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,163.0,0.537235098670858,1.4399951978217642,442.8735478294717,337.2854309082031,627.817191659036,303.40534414685266,0.0,0,0,0.17250625971242353,2.199706469111296,0,0,0,0.0,POINT (282651.5497657342 8122778.922902547),,,,,
1227,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,318.0,0.7385150721378277,1.6676085103891876,307.3634884791547,639.5704956054688,866.0222651300295,430.59378474086475,0.0,1,0,0.02116668096834377,82.78079716651885,0,0,0,0.0,POINT (464805.3591444608 8123752.039349993),,,,,
1229,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,170.0,0.5069071476941897,1.1815289936786286,614.7269769583094,409.9311828613281,808.6908711506948,335.3671392745062,0.0,1,0,1.261005051590148,87.45211906773797,0,0,0,0.0,POINT (459729.8874153757 8123751.543069443),,,,,
123,67.17045817693531,2,['Mozambique'],0,0,0,No OSM location found,0.0,1439.0,0.9901986127499652,2.2143891008892247,5480.703887468167,5030.51904296875,5080.313159597412,1453.2438053045037,100.0,2,0,1.9867842543616232,14.614105998642906,0,0,0,100.0,POINT (273127.6443124696 8022879.676686066),,,,,
1231,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,647.0,1.3468757430165648,2.429016741495014,1863.197343248715,1266.615234375,940.4098640444683,480.370964697107,0.0,1,1,0.18107350424998725,78.75385611754555,0,0,0,0.0,POINT (399126.2903129109 8123668.05114725),,,,,
124,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,558.0,1.2947664655339848,2.337044245573424,1124.5323218557487,1259.7286376953125,972.9388822066672,430.9657493097574,0.0,1,0,9.406610077945555,2.603314264007629,0,0,0,0.0,POINT (126795.3392729157 8023411.434650172),,,,,
1240,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,104.0,0.3052314038684257,0.8632891743454949,179.29536827950685,180.64170837402344,591.8188826071502,340.725098013934,0.0,0,0,3.6078421040725783,74.24036535940246,0,0,0,0.0,POINT (471240.2019271092 8130445.982369361),,,,,
1241,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,384.0,0.8334524936375715,1.798636639524941,891.5743791830153,881.0890502929688,1057.155695158448,460.7341185387144,100.0,1,0,1.8425297466910462,0.93263143932717,0,0,0,100.0,POINT (282499.511945612 8130428.525048496),,,,,
1246,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,157.0,0.4424728312164511,1.1494500057178574,497.11509018649866,381.6908874511719,862.6312408873176,354.8240455089048,0.0,0,1,4.269926909445803,40.70362737501364,0,0,0,0.0,POINT (507302.8123979663 8132437.828453189),,,,,
125,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,110.0,0.3653779677041227,1.051875693969488,531.2266179342666,685.9351196289062,1877.3302723725415,301.0581089253752,100.0,2,0,3.2915174614106784,14.989473687652202,0,0,0,100.0,POINT (282323.9508925106 8023102.190432631),,,,,
1256,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,180.0,0.4646383962375468,1.1247284163078457,558.29848590176,401.6943054199219,864.5310173947727,387.3980313671168,0.0,1,0,5.968000452024671,49.63464859058419,0,0,0,0.0,POINT (497510.2029501424 8131733.998763306),,,,,
1264,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,176.0,0.47348411077338187,1.075149645900751,505.8690747886089,589.4658203125,1244.9537521959826,371.7125791455266,0.0,1,1,0.0979945267836293,87.78520767795263,0,0,0,0.0,POINT (424725.2302918524 8132205.533227162),,,,,
1271,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,338.0,0.9329760512533447,1.7020139064867035,971.2864069797739,771.3644409179688,826.7783935951308,362.28153932347607,0.0,1,0,7.443294297755068,52.242553329927006,0,0,0,0.0,POINT (494220.9197483505 8132623.351215304),,,,,
1274,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,186.0,0.4348351033561994,1.1700765704144667,371.3975485789786,329.001220703125,756.6114560756159,427.7483546392442,0.0,0,0,1.4783242549412425,73.66802725568313,0,0,0,0.0,POINT (472713.6696395971 8128442.209148913),,,,,
1277,99.99999526701939,1,['Mozambique'],0,0,0,No OSM location found,0.0,265.0,1.5920086505842754,3.4326425136041028,718.6002169920787,492.20709228515625,309.17362924159596,166.4563819441205,0.0,0,0,0.022523690190913385,38.77801618495513,0,0,0,0.0,POINT (207969.6859903345 8127827.047248036),,,,,
128,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,130.0,0.4482546424109513,1.3205724929826368,384.7084258980196,370.268310546875,826.0222550186554,290.0137281362911,100.0,0,0,1.6342783059334145,2.946531956855446,0,0,0,100.0,POINT (120353.4275190869 8028023.261709741),,,,,
1281,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,189.0,0.5936302723425414,1.3763439665846517,518.6282336424075,394.9349670410156,665.2877817072089,318.3799897100626,0.0,0,0,0.023144907121838067,2.7739873347121295,0,0,0,0.0,POINT (295341.1878935426 8129353.266253632),,,,,
1287,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,861.0,1.8383646792059527,2.6501434903302026,1001.8781048374051,1986.10693359375,1080.3661297776955,468.35103488383646,0.0,1,0,14.244918896402869,60.30203076960151,0,0,0,0.0,POINT (486765.1316467143 8129557.707055663),,,,,
1288,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,2149.0,3.9588189103243927,4.049449883039995,5378.800317202872,6086.03271484375,1537.3354661340268,542.8386720078356,69.23076923076923,0,0,0.08101781871637227,58.86287104066254,0,0,0,93.91181023291993,POINT (376790.1730267127 8131019.553140649),,,,,
129,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,2104.0,2.3411183815710186,3.9456966653508476,9910.895995134171,5043.802734375,2154.441558393272,898.7157661750111,100.0,4,4,0.49980933365574715,26.04934525805726,0,0,0,100.0,POINT (301140.9825357384 8027798.811276115),,,,,
1291,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,2181.0,3.281760897439216,3.0979386847798978,6064.0254914533225,5535.80078125,1686.838546211465,664.5822374511963,0.0,1,0,0.26496548374826084,79.86196738821262,0,0,0,0.0,POINT (470330.3130038909 8118506.997004078),,,,,
1292,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,354.0,0.885410778967375,1.8245707911696134,448.7008313535437,685.7525634765625,774.5021630257685,399.81442332660373,0.0,0,0,0.30845427083408583,1.7901699031454026,0,0,0,0.0,POINT (283985.0344823964 8117913.755566612),,,,,
