ID,cluster_ID,residential_area,n_residential_area,admin_0,admin_1,admin_2,admin_3,OSM,urban_percentage,n_buildings,area,extension,population_facebook,population_worldpop,population_density,building_density,night_lights,schools,hospitals,distance_road,distance_grid,distance_official_substations,distance_substations,grid_buildings,lights_build,centroid,polygons,Existing_220.0:,Planned_220.0:,Existing_110.0:,Planned_400.0:,Planned_110.0:,type
1573,418,99.99998798,1,['Mozambique'],0,0,0,No OSM location found,0.0,122,0.818359867,2.111302867,172.5348287,391.6505127,478.5798137,149.0786693,0.0,2,0,0.09626767,33.69960586,0,0,0,0.0,POINT (220517.1048882395 8151840.757610211),"0    POLYGON ((219731.884 8151942.950, 219954.974 8...
Name: geometry, dtype: geometry",,,,,,Rural
1582,419,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,143,0.475162561,1.230888038,219.9816991,334.033905,702.9886876,300.9496366,0.0,1,0,5.523892626,56.57731754,0,0,0,0.0,POINT (113373.9917308344 8142550.645486444),"0    POLYGON ((112822.128 8142561.550, 112821.398 8...
Name: geometry, dtype: geometry",,,,,,Rural
1583,420,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,118,0.350695433,1.002809551,150.5137941,384.4474182,1096.243015,336.4742995,0.0,0,0,3.407818939,59.77654417,0,0,0,0.0,POINT (116780.6664138929 8142581.981667097),"0    POLYGON ((116378.827 8142718.778, 116378.113 8...
Name: geometry, dtype: geometry",,,,,,Rural
1589,421,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,259,0.727906948,1.723750554,717.8350181,656.5597534,901.9830837,355.8147106,0.0,2,0,0.214062278,64.92793147,0,0,0,0.0,POINT (122006.6509684243 8143319.318321298),"0    POLYGON ((121553.570 8143242.629, 121550.609 8...
Name: geometry, dtype: geometry",,,,,,Rural
1593,422,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,155,0.417173469,1.083121529,162.0917783,452.1835022,1083.922004,371.548077,0.0,2,0,1.852824504,61.34719426,0,0,0,0.0,POINT (118117.9654812155 8143488.358059223),"0    POLYGON ((117699.848 8143481.653, 117699.141 8...
Name: geometry, dtype: geometry",,,,,,Rural
1594,423,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,164,0.419861119,1.156213997,510.7030929,452.1811829,1076.977986,390.6053513,0.0,0,0,0.224937535,13.76309983,0,0,0,0.0,POINT (240124.3132033521 8143569.083963096),"0    POLYGON ((239717.997 8143582.442, 239717.823 8...
Name: geometry, dtype: geometry",,,,,,Rural
1595,424,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,2952,4.684689299,4.319733017,4446.217329,7215.27832,1540.182894,630.1378409,100.0,3,1,0.135793948,1.012227654,0,0,0,100.0,POINT (287974.2125634844 8142177.864463639),"0    POLYGON ((286485.246 8141616.441, 286484.555 8...
Name: geometry, dtype: geometry",1.005237132,,,,,Suburban
1597,425,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,781,1.281211203,1.96259222,717.8350181,1663.194702,1298.142491,609.5794342,0.0,0,1,0.042029485,63.87247912,0,0,0,0.0,POINT (120728.029713443 8143721.504955948),"0    POLYGON ((119999.537 8144262.028, 119998.841 8...
Name: geometry, dtype: geometry",,,,,,Suburban
16,6,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,316,0.758970568,1.62296586,1810.5841,1042.987305,1374.21311,416.3534311,0.0,2,1,0.134453006,47.99004847,0,0,0,0.0,POINT (243415.7700858581 7967535.828438158),"0    POLYGON ((242866.779 7967374.045, 242866.505 7...
Name: geometry, dtype: geometry",,,,,,Rural
160,55,0.0,0,['Mozambique'],0,0,0,No OSM location found,100.0,178,0.523725156,1.252686598,1104.85483,626.0446167,1195.36862,339.872924,100.0,1,0,0.454370945,10.97972431,0,0,0,100.0,POINT (284193.909120573 8028929.075377081),"0    POLYGON ((283682.801 8028767.302, 283682.757 8...
Name: geometry, dtype: geometry",,,,,,Suburban
1602,426,100.0000091,1,['Mozambique'],0,0,0,No OSM location found,0.0,3141,4.092367154,4.630307081,9101.030113,7730.957031,1889.116186,767.5264417,0.0,1,0,0.155025706,53.55349857,0,0,0,0.0,POINT (487959.1937982335 8143995.850668591),"0    POLYGON ((486146.791 8142881.187, 486245.164 8...
Name: geometry, dtype: geometry",,,,,,Suburban
1605,427,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,192,0.607986701,1.380342909,277.8716199,476.7039795,784.0697479,315.7963811,0.0,0,0,6.224312403,51.4912574,0,0,0,0.0,POINT (99788.57447601949 8156366.231391694),"0    POLYGON ((99312.244 8156497.876, 99257.205 815...
Name: geometry, dtype: geometry",,,,,,Rural
1621,428,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,352,0.832755801,1.449416301,749.4965975,779.9793701,936.6243612,422.6929426,0.0,1,0,13.94007759,38.00618288,0,0,0,0.0,POINT (499586.4257902436 8156386.441749301),"0    POLYGON ((499011.447 8156347.449, 499011.443 8...
Name: geometry, dtype: geometry",,,,,,Rural
163,56,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,115,0.322111051,0.98752508,254.3917924,312.0607605,968.7986781,357.0197285,100.0,0,0,1.545296639,7.397733212,0,0,0,100.0,POINT (279868.6708328915 8030306.530021812),"0    POLYGON ((279513.705 8030197.446, 279513.642 8...
Name: geometry, dtype: geometry",,,,,,Suburban
1635,429,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,245,0.684353324,1.601613449,367.118862,430.7080688,629.3650567,358.0022062,0.0,0,0,2.913911038,2.900336092,0,0,0,0.0,POINT (293478.7191414116 8156604.666806339),"0    POLYGON ((292823.900 8156714.635, 292823.244 8...
Name: geometry, dtype: geometry",,,,,,Rural
1636,430,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,132,0.361286576,1.065517058,292.6325273,272.2212219,753.4772669,365.3609315,0.0,0,0,0.030692442,0.177118013,0,0,0,0.0,POINT (297058.8639386705 8156789.10974726),"0    POLYGON ((296737.333 8156567.959, 296736.694 8...
Name: geometry, dtype: geometry",0.500702628,,,,,Rural
1637,431,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,112,0.332241576,0.871686355,150.5137941,293.8522034,884.4534365,337.1041079,0.0,1,0,3.015039045,54.64091831,0,0,0,0.0,POINT (102831.9712954197 8157470.87922668),"0    POLYGON ((102573.147 8157614.233, 102572.388 8...
Name: geometry, dtype: geometry",,,,,,Rural
1638,432,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,149,0.533001573,1.471183473,219.9816991,421.3892822,790.5966956,279.5488937,0.0,0,0,0.105421555,58.2639144,0,0,0,0.0,POINT (107187.1773322887 8157442.69576521),"0    POLYGON ((106769.521 8157045.413, 106768.779 8...
Name: geometry, dtype: geometry",,,,,,Rural
164,57,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,147,0.448824313,1.138901458,482.3577594,325.3720703,724.9430594,327.5223642,100.0,1,0,1.466599452,6.00140861,0,0,0,100.0,POINT (276303.1969363142 8031047.240151325),"0    POLYGON ((276054.005 8031358.030, 276053.927 8...
Name: geometry, dtype: geometry",,,,,,Suburban
1640,433,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,115,0.322619351,0.926249083,62.11253833,365.1041565,1131.687097,356.4572295,0.0,0,0,0.052641468,41.62689133,0,0,0,0.0,POINT (212822.6306980678 8157559.533179896),"0    POLYGON ((212501.848 8157718.777, 212501.565 8...
Name: geometry, dtype: geometry",,,,,,Rural
1641,434,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,718,1.349740505,2.393175229,662.5337422,2002.448364,1483.580257,531.9541034,0.0,1,1,0.03375117,40.23067925,0,0,0,0.0,POINT (214223.712264048 8157646.415533373),"0    POLYGON ((213479.059 8157824.230, 213478.781 8...
Name: geometry, dtype: geometry",,,,,,Rural
165,58,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,196,0.566643387,1.305339373,1670.629393,663.2592163,1170.505528,345.8965633,0.0,1,0,0.184226306,13.24532351,0,0,0,0.0,POINT (288360.969685987 8030597.963567901),"0    POLYGON ((287906.043 8030473.492, 287906.019 8...
Name: geometry, dtype: geometry",,,,,,Suburban
166,59,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,1146,2.132322899,3.178942956,4876.431742,3506.024902,1644.227947,537.4420546,100.0,3,0,0.064892402,19.34421075,0,0,0,100.0,POINT (283888.0484543588 8019037.805126483),"0    POLYGON ((283248.629 8019998.364, 283248.578 8...
Name: geometry, dtype: geometry",,,,,,Suburban
1664,435,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,212,0.501032113,1.462957322,532.5872715,598.5667725,1194.66748,423.1265707,100.0,1,0,0.065043466,46.26313041,0,0,0,100.0,POINT (89734.80220036655 8162136.213067482),"0    POLYGON ((89383.418 8162630.703, 89382.607 816...
Name: geometry, dtype: geometry",,,,,,Rural
1668,436,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,239,0.597456496,1.456966885,567.321224,726.7072144,1216.334946,400.0291263,0.0,2,0,8.811900953,70.42522535,0,0,0,0.0,POINT (119013.3202696479 8161593.695538504),"0    POLYGON ((118446.211 8161414.098, 118445.524 8...
Name: geometry, dtype: geometry",,,,,,Rural
1670,437,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,105,0.270719751,0.799649689,335.7615407,214.3055115,791.6138772,387.8549671,0.0,0,0,0.003806079,79.11859468,0,0,0,0.0,POINT (168288.6812770575 8162022.156806331),"0    POLYGON ((168034.312 8161872.903, 168033.840 8...
Name: geometry, dtype: geometry",,,,,,Rural
1684,438,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,187,0.399480729,1.060206738,497.853319,557.7195435,1396.111258,468.1076867,0.0,0,0,0.134701692,47.6212846,0,0,0,0.0,POINT (89210.67096820261 8165404.151915575),"0    POLYGON ((88799.376 8165206.507, 88798.564 816...
Name: geometry, dtype: geometry",,,,,,Rural
1692,439,100.0000013,1,['Mozambique'],0,0,0,No OSM location found,0.0,171,0.13160288,1.108918211,393.6514615,505.74823,3842.987565,1299.363665,0.0,0,0,1.571526078,48.42743603,0,0,0,0.0,POINT (90855.25049959551 8164371.046971882),"0    POLYGON ((90597.525 8164787.907, 90606.021 816...
Name: geometry, dtype: geometry",,,,,,Rural
1694,440,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,153,0.407216266,0.996052024,48.24211649,73.5611496,180.6439371,375.7217299,0.0,1,0,0.021652363,14.99083295,0,0,0,0.0,POINT (284045.1360887681 8164625.226713193),"0    POLYGON ((283761.478 8164833.928, 283760.787 8...
Name: geometry, dtype: geometry",,,,,,Rural
170,60,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,222,0.662213736,1.625875344,277.0991384,432.893158,653.7060984,335.2391951,0.0,1,1,10.77671377,21.31840282,0,0,0,0.0,POINT (263585.4912255909 8020286.532068932),"0    POLYGON ((263021.129 8019950.196, 263020.983 8...
Name: geometry, dtype: geometry",,,,,,Rural
1708,441,99.99999288,1,['Mozambique'],0,0,0,No OSM location found,0.0,145,0.401391278,1.447705088,420.984982,486.8233643,1212.839916,361.2435244,0.0,0,0,0.087934871,44.98507226,0,0,0,4.500188885,POINT (209716.0253906325 8163630.102949177),"0    POLYGON ((209191.599 8163612.928, 209509.465 8...
Name: geometry, dtype: geometry",,,,,,Rural
171,61,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,133,0.30627128,0.937929746,355.1154701,363.7911377,1187.806894,434.25554,100.0,0,0,0.095661332,1.877812149,0,0,0,100.0,POINT (116602.6491858699 8032773.546796319),"0    POLYGON ((116301.477 8032976.760, 116300.658 8...
Name: geometry, dtype: geometry",,,,,,Rural
1729,442,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,245,0.68119129,1.418879414,688.3132018,584.8348389,858.5471474,359.6640233,0.0,0,0,0.033073017,56.63832115,0,0,0,0.0,POINT (474588.4954898907 8167570.075742763),"0    POLYGON ((474207.655 8167576.357, 474207.544 8...
Name: geometry, dtype: geometry",,,,,,Rural
1732,443,69.19921259,1,['Mozambique'],0,0,0,No OSM location found,0.0,321,0.461231599,1.246069315,1042.018575,773.1895142,1676.358506,695.9627239,0.0,0,0,1.680221079,53.17496786,0,0,0,0.0,POINT (93444.6839757728 8169073.144115283),"0    POLYGON ((93695.530 8168970.521, 93696.079 816...
Name: geometry, dtype: geometry",,,,,,Rural
1742,444,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,106,0.333563715,0.991715408,289.4496041,217.4374237,651.8617394,317.7803673,0.0,0,0,0.032535901,84.27753248,0,0,0,0.0,POINT (164580.5987200177 8166626.596458117),"0    POLYGON ((164218.196 8166798.746, 164217.712 8...
Name: geometry, dtype: geometry",,,,,,Rural
1744,445,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,221,0.46101234,1.145178996,454.009454,567.2589722,1230.463748,479.3797923,0.0,1,0,0.035789136,61.84275686,0,0,0,0.0,POINT (192980.0133405843 8166885.300335937),"0    POLYGON ((192615.661 8167040.449, 192615.299 8...
Name: geometry, dtype: geometry",,,,,,Rural
1750,446,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,103,0.289051094,0.860871068,134.8814238,240.4948273,832.0149347,356.3383847,0.0,1,0,0.005808054,18.04887755,0,0,0,0.0,POINT (323688.9643179055 8164907.269487723),"0    POLYGON ((323339.472 8164829.263, 323338.952 8...
Name: geometry, dtype: geometry",,,,,,Rural
1752,447,99.99999964,1,['Mozambique'],0,0,0,No OSM location found,0.0,169,0.141691047,1.061155355,312.6055724,591.6187134,4175.413533,1192.735914,0.0,0,0,0.977176279,48.98347996,0,0,0,0.0,POINT (90868.33051095677 8165362.904665984),"0    POLYGON ((90569.403 8165088.947, 90712.329 816...
Name: geometry, dtype: geometry",,,,,,Rural
1754,448,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,183,0.485745503,1.362513235,358.4419057,310.9801331,640.212068,376.7404924,0.0,0,0,0.042378304,60.0169205,0,0,0,0.0,POINT (194743.9145214682 8165369.856407899),"0    POLYGON ((194155.028 8165216.487, 194154.671 8...
Name: geometry, dtype: geometry",,,,,,Rural
1760,449,99.99998154,1,['Mozambique'],0,0,0,No OSM location found,0.0,526,0.984033412,2.720255065,1173.236835,1735.359009,1763.516347,534.5346951,0.0,2,0,0.194448862,46.37634628,0,0,0,1.4461722,POINT (208382.4167329146 8165034.603417614),"0    POLYGON ((206973.063 8165167.610, 207032.087 8...
Name: geometry, dtype: geometry",,,,,,Rural
1761,450,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,187,0.459777007,1.156644659,321.3274341,588.7077637,1280.420192,406.7189032,0.0,0,0,0.075519336,51.67321487,0,0,0,0.0,POINT (203077.3380824317 8164949.784119339),"0    POLYGON ((202525.310 8164965.319, 202524.989 8...
Name: geometry, dtype: geometry",,,,,,Rural
1762,451,100.0001418,1,['Mozambique'],0,0,0,No OSM location found,0.0,396,1.129038173,3.128316543,1014.504793,1172.748901,1038.715014,350.7410197,0.0,0,0,0.085069173,49.24120627,0,0,0,0.0,POINT (205516.1921010577 8165062.088561107),"0    POLYGON ((204069.477 8165140.205, 204466.859 8...
Name: geometry, dtype: geometry",,,,,,Rural
1763,452,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,146,0.439047077,1.322301013,289.2305904,350.8805542,799.186631,332.5383716,0.0,0,0,0.045199641,53.00042047,0,0,0,0.0,POINT (201761.0776762954 8165238.643482113),"0    POLYGON ((201359.470 8165595.137, 201359.144 8...
Name: geometry, dtype: geometry",,,,,,Rural
1764,453,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,582,1.261075607,2.405601878,1181.818863,1023.225708,811.3912461,461.5107904,0.0,0,0,0.259407356,55.88950405,0,0,0,0.0,POINT (198879.3433872425 8165474.467548113),"0    POLYGON ((197983.002 8165178.564, 197982.662 8...
Name: geometry, dtype: geometry",,,,,,Rural
1766,454,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,212,0.709518694,1.893570779,602.0551765,409.3483582,576.9380869,298.7941004,0.0,1,0,4.271677028,84.60896618,0,0,0,0.0,POINT (158595.1289380171 8165949.132619624),"0    POLYGON ((157901.952 8166421.819, 157901.440 8...
Name: geometry, dtype: geometry",,,,,,Rural
1769,455,99.99998852,1,['Mozambique'],0,0,0,No OSM location found,0.0,191,0.343907901,1.586610996,555.7432398,374.4258118,1088.738613,555.3812494,50.0,2,0,0.047093275,82.89459946,0,0,0,19.74239018,POINT (166926.2310194969 8165621.197493495),"0    POLYGON ((166252.954 8166110.208, 166279.910 8...
Name: geometry, dtype: geometry",,,,,,Rural
177,62,79.02749954,2,['Mozambique'],0,0,0,No OSM location found,0.0,402,0.253634111,1.123319275,2122.150851,861.4240112,3396.325555,1584.960316,100.0,0,0,5.667376164,31.02365178,0,0,0,100.0,POINT (307760.4569646436 8035356.439384456),"0    POLYGON ((307787.349 8035447.098, 307790.724 8...
Name: geometry, dtype: geometry",,,,,,Rural
1776,456,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,149,0.310029771,1.059250734,275.4278041,323.0516968,1042.002179,480.599007,0.0,0,0,0.017666635,54.0530059,0,0,0,0.0,POINT (200729.514612022 8165762.093794028),"0    POLYGON ((200291.582 8165580.208, 200291.252 8...
Name: geometry, dtype: geometry",,,,,,Rural
178,63,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,159,0.364794977,0.992998783,483.351612,358.2348938,982.0170675,435.8612643,0.0,1,0,0.000283011,1.019653707,0,0,0,0.0,POINT (130634.7764227156 8034291.431833625),"0    POLYGON ((130260.400 8034349.601, 130259.646 8...
Name: geometry, dtype: geometry",,,,,,Rural
1780,457,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,239,0.61521936,1.437023176,522.2273464,678.6340942,1103.076624,388.4793224,0.0,0,0,0.070219966,57.4350317,0,0,0,0.0,POINT (197354.9053201198 8166009.850370938),"0    POLYGON ((196724.064 8166083.736, 196723.718 8...
Name: geometry, dtype: geometry",,,,,,Rural
1782,458,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,254,0.647010204,1.402415115,545.2100587,735.4405518,1136.675353,392.5749526,0.0,2,0,0.052713282,58.69263945,0,0,0,0.0,POINT (196097.4765144516 8166040.471053218),"0    POLYGON ((195479.433 8165973.768, 195479.083 8...
Name: geometry, dtype: geometry",,,,,,Rural
1784,459,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,298,0.793231126,2.035038173,521.0092873,885.24646,1116.00066,375.6786519,0.0,0,0,0.533143919,50.44563041,0,0,0,0.0,POINT (91942.62431446582 8166390.303057317),"0    POLYGON ((91551.917 8165721.139, 91551.118 816...
Name: geometry, dtype: geometry",,,,,,Rural
1788,460,21.38786925,1,['Mozambique'],0,0,0,No OSM location found,0.0,158,0.223094357,1.047086011,150.5137941,432.4436035,1938.388805,708.2205142,100.0,0,0,3.133152796,46.08702832,0,0,0,100.0,POINT (91585.24556389204 8159002.931317525),"0    POLYGON ((91413.449 8158973.930, 91412.643 815...
Name: geometry, dtype: geometry",,,,,,Rural
179,64,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,418,0.863816616,1.879964959,1163.989596,1034.942383,1198.104278,483.8990041,16.66666667,0,0,0.17370095,1.679314529,0,0,0,22.5930571,POINT (115819.5606698763 8034617.149875307),"0    POLYGON ((115375.625 8035083.627, 115374.804 8...
Name: geometry, dtype: geometry",,,,,,Rural
1799,461,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,176,0.458129639,1.062881322,458.8754679,498.2768555,1087.632873,384.1707348,0.0,0,0,12.5456317,38.02882195,0,0,0,0.0,POINT (498630.7737815969 8158577.198901477),"0    POLYGON ((498300.444 8158651.957, 498300.437 8...
Name: geometry, dtype: geometry",,,,,,Rural
1802,462,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,493,1.178766315,2.502228252,648.3671131,1209.4729,1026.049765,418.2338718,0.0,0,0,4.51940834,53.30946762,0,0,0,0.0,POINT (100653.4870150832 8158359.772870093),"0    POLYGON ((99792.321 8158670.812, 99791.551 815...
Name: geometry, dtype: geometry",,,,,,Rural
1806,463,15.90785865,1,['Mozambique'],0,0,0,No OSM location found,0.0,188,0.455231458,1.484716453,266.2936357,479.8485718,1054.076037,412.976732,0.0,0,0,4.95437767,52.97146599,0,0,0,0.0,POINT (99072.12498900863 8160148.595202196),"0    POLYGON ((98718.870 8160470.746, 98721.745 816...
Name: geometry, dtype: geometry",,,,,,Rural
1816,464,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,126,0.340036223,0.92515845,314.7233221,277.6035461,816.3940405,370.5487575,0.0,0,0,0.065510155,0.642302223,0,0,0,0.0,POINT (299053.0616313683 8159560.384440479),"0    POLYGON ((298752.442 8159723.130, 298751.813 8...
Name: geometry, dtype: geometry",,,,,,Rural
1818,465,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,120,0.293207949,0.893085876,202.6821125,220.3164825,751.4001014,409.2658485,0.0,1,0,7.099493279,65.40991223,0,0,0,0.0,POINT (189138.5393541927 8160417.41764864),"0    POLYGON ((188881.084 8160617.543, 188880.701 8...
Name: geometry, dtype: geometry",,,,,,Rural
1820,466,99.99998987,1,['Mozambique'],0,0,0,No OSM location found,0.0,376,1.783321456,3.902009997,676.2819112,933.9735107,523.7269522,210.8425258,0.0,1,0,0.210031191,41.86554443,0,0,0,0.0,POINT (347529.9797170613 8161773.220168837),"0    POLYGON ((346455.743 8163494.121, 346679.833 8...
Name: geometry, dtype: geometry",,,,,,Rural
1827,467,99.99998398,1,['Mozambique'],0,0,0,No OSM location found,0.0,385,1.23960158,4.706767149,621.1253833,1213.619995,979.0403746,310.5836635,0.0,1,0,0.054501576,41.62826757,0,0,0,0.0,POINT (212959.7642379841 8160863.087040047),"0    POLYGON ((211916.614 8162903.845, 212050.582 8...
Name: geometry, dtype: geometry",,,,,,Rural
1828,468,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,163,0.408489724,1.057920175,335.7615407,339.4252319,830.927223,399.0308457,0.0,0,0,7.203511339,68.73054803,0,0,0,0.0,POINT (117222.8316978152 8161231.894013057),"0    POLYGON ((116848.535 8161108.404, 116847.841 8...
Name: geometry, dtype: geometry",,,,,,Rural
1829,469,100.0000287,1,['Mozambique'],0,0,0,No OSM location found,0.0,452,1.156733961,1.911612331,590.4771923,1164.037598,1006.314016,390.755364,0.0,1,0,4.3597041,52.71520021,0,0,0,0.0,POINT (97808.21817256474 8161603.575145579),"0    POLYGON ((97192.155 8161548.284, 97247.863 816...
Name: geometry, dtype: geometry",,,,,,Rural
1830,470,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,179,0.503538409,1.220710364,752.5689706,514.1763916,1021.126458,355.4843026,0.0,0,0,4.849808869,57.87347499,0,0,0,0.0,POINT (97168.97417909351 8171960.943988887),"0    POLYGON ((96865.852 8172196.384, 96865.082 817...
Name: geometry, dtype: geometry",,,,,,Rural
1843,471,11.41191242,2,['Mozambique'],0,0,0,No OSM location found,0.0,212,0.486661084,1.410135095,569.2058826,599.1000977,1231.04172,435.6214356,0.0,2,0,0.004165488,65.8316963,0,0,0,0.0,POINT (189248.213241523 8172876.266962755),"0    POLYGON ((188743.522 8172293.545, 189105.287 8...
Name: geometry, dtype: geometry",,,,,,Rural
1852,472,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,266,0.476948777,1.123410395,613.6331606,534.2132568,1120.064214,557.7118822,0.0,2,0,0.061196749,67.44029477,0,0,0,0.0,POINT (110293.2937123814 8175112.305916417),"0    POLYGON ((110003.149 8175117.482, 110002.438 8...
Name: geometry, dtype: geometry",,,,,,Rural
1854,473,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,163,0.42603674,1.13776875,214.141885,337.7917786,792.8700672,382.5961114,0.0,1,0,0.111848501,34.61188015,0,0,0,0.0,POINT (494804.3563699388 8176316.699990375),"0    POLYGON ((494563.752 8176442.482, 494563.729 8...
Name: geometry, dtype: geometry",,,,,,Rural
1857,474,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,162,0.424720516,1.059848934,437.4946196,530.6328735,1249.369536,381.427301,0.0,0,0,2.075865919,94.85298652,0,0,0,0.0,POINT (155325.9454450889 8175785.380599589),"0    POLYGON ((154903.511 8175699.162, 154902.994 8...
Name: geometry, dtype: geometry",,,,,,Rural
186,65,100.0000085,1,['Mozambique'],0,0,0,No OSM location found,0.0,201,0.146509989,0.709350269,287.2465561,414.3816223,2828.350648,1371.920108,0.0,0,0,4.436354024,33.04878858,0,0,0,0.0,POINT (309830.4677023147 8036895.198280841),"0    POLYGON ((309648.095 8037049.063, 309674.281 8...
Name: geometry, dtype: geometry",,,,,,Rural
1860,475,86.90874054,1,['Mozambique'],0,0,0,No OSM location found,0.0,1410,1.515077652,3.356865131,1207.998315,2222.44043,1466.882193,930.6453684,100.0,0,0,0.081402429,48.03784251,0,0,0,100.0,POINT (381683.0420558018 8174244.121523827),"0    POLYGON ((382348.290 8174140.797, 382352.182 8...
Name: geometry, dtype: geometry",,,,,,Suburban
1867,476,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,146,0.411779484,1.194515992,404.6825231,466.4808655,1132.841444,354.5587033,0.0,0,0,0.003678454,93.9785024,0,0,0,0.0,POINT (157381.0983879612 8175246.478117093),"0    POLYGON ((157048.401 8175271.785, 157047.892 8...
Name: geometry, dtype: geometry",,,,,,Rural
1874,477,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,858,2.001428064,3.561395974,2132.78627,2453.458984,1225.854193,428.6938989,0.0,2,0,0.017340851,91.67923412,0,0,0,0.0,POINT (156509.6828057005 8172766.902635466),"0    POLYGON ((155759.695 8172296.651, 155759.179 8...
Name: geometry, dtype: geometry",,,,,,Rural
1889,478,6.295450203,1,['Mozambique'],0,0,0,No OSM location found,0.0,116,0.284814332,0.896199896,271.0504203,396.4432983,1391.935918,407.2828755,0.0,0,0,0.060854595,70.73632923,0,0,0,0.0,POINT (184695.7973834588 8177112.1669149),"0    POLYGON ((184358.010 8176825.673, 184366.728 8...
Name: geometry, dtype: geometry",,,,,,Rural
1899,479,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,300,0.668863174,1.601214571,874.9892391,891.0812378,1332.232469,448.5222264,0.0,0,0,0.022443846,76.83750601,0,0,0,0.0,POINT (126913.964705035 8179352.203966546),"0    POLYGON ((126419.769 8179195.132, 126419.133 8...
Name: geometry, dtype: geometry",,,,,,Rural
1901,480,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,114,0.349802344,1.033927623,211.4825275,210.7497864,602.4824884,325.8983312,0.0,0,0,0.072115484,47.89700709,0,0,0,0.0,POINT (208216.6977437592 8179427.184509651),"0    POLYGON ((207757.892 8179434.569, 207757.604 8...
Name: geometry, dtype: geometry",,,,,,Rural
1903,481,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,513,1.1830965,2.120096082,1355.252101,2089.735107,1766.326844,433.6079094,0.0,1,1,0.227268156,71.44258623,0,0,0,0.0,POINT (184284.6296911648 8179406.185650195),"0    POLYGON ((183793.784 8179742.741, 183793.394 8...
Name: geometry, dtype: geometry",,,,,,Rural
1907,482,0.0,0,['Mozambique'],0,0,0,No OSM location found,0.0,337,0.881343373,1.834194704,634.4475826,643.7747192,730.4471095,382.3708334,0.0,0,0,0.00570702,46.67264539,0,0,0,0.0,POINT (209742.3906297304 8180544.323014746),"0    POLYGON ((208994.552 8180189.589, 208994.270 8...
Name: geometry, dtype: geometry",,,,,,Rural
