,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.5474930468317804,0.58947480815777,0.5787840767019462,0.5757599429227191,0.6222264365220319,0.6545950128148262,0.5815559129912152,0.5943714338122648,0.5530744799590183,0.5357917729085718,0.5870326547230258,0.6077026621077171,0.5329619250115712,0.5399659036501401,0.8788951577817034,1.0,0.8806911415946006,0.8307750592051043,0.8738747228547531,0.9238121529310265,0.9961409669639429
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,4.686533697217374e-05,,,
