,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,1.0,0.8862629946942614,0.9456133627662323,0.8816720309461655,0.9437463803168419,0.9586037679727897,0.9279242852378852,0.9204066125552057,0.8813588538021075,0.9379125550534457,0.9242562042828624,0.8750067888886577,0.867753464109747,0.8527842057203303,0.9721499737834692,0.9130950175394428,0.8781180540786374,0.8551672959818408,0.8410159527462895,0.8991520868409258,0.8759545431242897
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
