,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.9547984464044896,1.0,0.8188424778067156,0.8346774921746802,0.8189696648174642,0.84311042317619,0.8032083540874031,0.825558770046039,0.8357341939654394,0.7940863133656415,0.8506662422983557,0.7652371659585201,0.8966191871175611,0.7799314332355403,0.7585060558150318,0.7755928743785935,0.763430693652334,0.8023026096953239,0.8191169949166871,0.7952117794929159,0.825361197990507
nights_per_years,7.0,,7.0,56.0,54.0,18.0,,,,,,,,,,,,,,,,,7.0,,,28.0,28.0,,
specific_nights_per_years,1.967789604815753e-05,,1.967789604815753e-05,0.00015742316838526023,0.00015180091237150094,5.060030412383365e-05,,,,,,,,,,,,,,,,,1.967789604815753e-05,,,7.871158419263012e-05,7.871158419263012e-05,,
