Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
75.0,0.0,61,22.0122658874735,0.9122133794973991,9122.133794973992,0.45145881532623156,50,1500
75.0,1.0,31,12.47651402666106,0.530298572619884,5302.98572619884,0.3497056274847714,50,1500
