Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
55.0,0.0,78,26.961980684472586,1.146806854780669,11468.068547806688,0.4508452859777554,50,1500
55.0,1.0,31,12.64553370620413,0.2952485775889134,2952.4857758891335,0.16816653826391967,50,1500
