Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
47.0,0.0,73,25.426737521390187,0.4395084461961865,4395.084461961866,0.22950844619618652,50,1500
