,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.7019298846682429,0.6755182943545542,0.612143543114251,0.6796705998204661,0.6879092861364164,0.6844840421133411,0.7265459372176747,0.7475267820617777,0.7888598245638999,0.7003002281638516,0.7925781719168699,0.7356703020899745,0.7544897151131162,0.7638835002080233,0.8361775783266532,0.8531087113334714,0.9268663656789186,0.993804877267272,1.0,0.9138759823140923,0.9466839520180247
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
