X,Y,ID,Population,Elevation,Weight,geometry,Land_cover,Cluster,MV_Power,Substation,Type
-154871.20041559645,3183795.6725483807,8151.0,0.0,2467.763916015625,1.5,POINT (-154871.2004155965 3183795.672548381),,,,,Standard
-154571.20041559645,3183795.6725483807,8152.0,0.0,2373.690185546875,1.5,POINT (-154571.2004155965 3183795.672548381),,,,,Standard
-154271.20041559645,3183795.6725483807,8153.0,0.0,2335.951416015625,1.5,POINT (-154271.2004155965 3183795.672548381),,,,,Standard
-153971.20041559645,3183795.6725483807,8154.0,0.0,2271.562744140625,1.5,POINT (-153971.2004155965 3183795.672548381),,,,,Standard
-153671.20041559645,3183795.6725483807,8155.0,0.0,2225.047119140625,1.5,POINT (-153671.2004155965 3183795.672548381),,,,,Standard
-153371.20041559645,3183795.6725483807,8156.0,0.0,2181.014892578125,3.139808519884973,POINT (-153371.2004155965 3183795.672548381),,,,,Standard
-153071.20041559645,3183795.6725483807,8157.0,0.0,2141.8759765625,3.4929739199727816,POINT (-153071.2004155965 3183795.672548381),,,,,Standard
-152771.20041559645,3183795.6725483807,8158.0,0.0,2118.14111328125,1.5,POINT (-152771.2004155965 3183795.672548381),,,,,Standard
-152471.20041559645,3183795.6725483807,8159.0,69.0,2141.700927734375,1.5,POINT (-152471.2004155965 3183795.672548381),,,,,Standard
-152171.20041559645,3183795.6725483807,8160.0,24.0,2172.927978515625,1.5,POINT (-152171.2004155965 3183795.672548381),,,,,Standard
-151871.20041559645,3183795.6725483807,8161.0,0.0,2228.99462890625,3.89266997338116,POINT (-151871.2004155965 3183795.672548381),,,,,Standard
-151571.20041559645,3183795.6725483807,8162.0,0.0,2161.968505859375,1.5,POINT (-151571.2004155965 3183795.672548381),,,,,Standard
-151271.20041559645,3183795.6725483807,8163.0,0.0,2067.7578125,1.5,POINT (-151271.2004155965 3183795.672548381),,,,,Standard
-150971.20041559645,3183795.6725483807,8164.0,0.0,2116.212890625,4.371118200851757,POINT (-150971.2004155965 3183795.672548381),,,,,Standard
-150671.20041559645,3183795.6725483807,8165.0,0.0,2244.17626953125,5.7660076984632775,POINT (-150671.2004155965 3183795.672548381),,,,,Standard
-150371.20041559645,3183795.6725483807,8166.0,0.0,2265.03076171875,6.057890760740957,POINT (-150371.2004155965 3183795.672548381),,,,,Standard
-150071.20041559645,3183795.6725483807,8167.0,0.0,2203.246826171875,5.5433110440242945,POINT (-150071.2004155965 3183795.672548381),,,,,Standard
-149771.20041559645,3183795.6725483807,8168.0,0.0,2116.260009765625,5.457474958458551,POINT (-149771.2004155965 3183795.672548381),,,,,Standard
-149471.20041559645,3183795.6725483807,8169.0,0.0,2048.999267578125,5.3976196678505906,POINT (-149471.2004155965 3183795.672548381),,,,,Standard
-149171.20041559645,3183795.6725483807,8170.0,0.0,2129.01806640625,5.984724366985534,POINT (-149171.2004155965 3183795.672548381),,,,,Standard
-148871.20041559645,3183795.6725483807,8171.0,0.0,2140.691162109375,6.023265345683563,POINT (-148871.2004155965 3183795.672548381),,,,,Standard
-148571.20041559645,3183795.6725483807,8172.0,0.0,2075.461181640625,5.58672074414819,POINT (-148571.2004155965 3183795.672548381),,,,,Standard
-148271.20041559645,3183795.6725483807,8173.0,0.0,2079.81396484375,4.256191479435022,POINT (-148271.2004155965 3183795.672548381),,,,,Standard
-147971.20041559645,3183795.6725483807,8174.0,0.0,2069.587890625,1.5,POINT (-147971.2004155965 3183795.672548381),,,,,Standard
-147671.20041559645,3183795.6725483807,8175.0,12.0,1974.893310546875,1.5,POINT (-147671.2004155965 3183795.672548381),,,,,Standard
-147371.20041559645,3183795.6725483807,8176.0,34.0,1901.634521484375,1.5,POINT (-147371.2004155965 3183795.672548381),,,,,Standard
-147071.20041559645,3183795.6725483807,8177.0,39.0,1851.11083984375,1.5,POINT (-147071.2004155965 3183795.672548381),,,,,Standard
-146771.20041559645,3183795.6725483807,8178.0,73.0,1876.3973388671875,1.5,POINT (-146771.2004155965 3183795.672548381),,,,,Standard
-146471.20041559645,3183795.6725483807,8179.0,55.0,1897.64111328125,1.5,POINT (-146471.2004155965 3183795.672548381),,,,,Standard
-146171.20041559645,3183795.6725483807,8180.0,43.0,1921.9261474609373,1.5,POINT (-146171.2004155965 3183795.672548381),,,,,Standard
-145871.20041559645,3183795.6725483807,8181.0,39.0,1944.8353271484373,1.5,POINT (-145871.2004155965 3183795.672548381),,,,,Standard
-145571.20041559645,3183795.6725483807,8182.0,21.0,1977.230712890625,1.5,POINT (-145571.2004155965 3183795.672548381),,,,,Standard
-145271.20041559645,3183795.6725483807,8183.0,12.0,2030.7398681640625,3.320740376780063,POINT (-145271.2004155965 3183795.672548381),,,,,Standard
-144971.20041559645,3183795.6725483807,8184.0,0.0,2079.669677734375,3.82391127085278,POINT (-144971.2004155965 3183795.672548381),,,,,Standard
-144671.20041559645,3183795.6725483807,8185.0,0.0,2065.42578125,3.612513542596704,POINT (-144671.2004155965 3183795.672548381),,,,,Standard
-144371.20041559645,3183795.6725483807,8186.0,0.0,2043.069580078125,1.5,POINT (-144371.2004155965 3183795.672548381),,,,,Standard
-144071.20041559645,3183795.6725483807,8187.0,16.0,2060.7392578125,3.375011059969246,POINT (-144071.2004155965 3183795.672548381),,,,,Standard
-143771.20041559645,3183795.6725483807,8188.0,4.0,2035.0303955078125,1.5,POINT (-143771.2004155965 3183795.672548381),,,,,Standard
-143471.20041559645,3183795.6725483807,8189.0,67.0,1948.78515625,1.5,POINT (-143471.2004155965 3183795.672548381),,,,,Standard
-143171.20041559645,3183795.6725483807,8190.0,26.0,1878.3953857421875,1.5,POINT (-143171.2004155965 3183795.672548381),,,,,Standard
-142871.20041559645,3183795.6725483807,8191.0,0.0,1817.5556640625,1.5,POINT (-142871.2004155965 3183795.672548381),,,,,Standard
-142571.20041559645,3183795.6725483807,8192.0,0.0,1798.20703125,3.539794546140066,POINT (-142571.2004155965 3183795.672548381),,,,,Standard
-142271.20041559645,3183795.6725483807,8193.0,0.0,1785.910888671875,1.5,POINT (-142271.2004155965 3183795.672548381),,,,,Standard
-141971.20041559645,3183795.6725483807,8194.0,0.0,1791.0281982421875,1.5,POINT (-141971.2004155965 3183795.672548381),,,,,Standard
-141671.20041559645,3183795.6725483807,8195.0,4.0,1829.4796142578125,1.5,POINT (-141671.2004155965 3183795.672548381),,,,,Standard
-141371.20041559645,3183795.6725483807,8196.0,0.0,1851.6795654296875,1.5,POINT (-141371.2004155965 3183795.672548381),,,,,Standard
-141071.20041559645,3183795.6725483807,8197.0,0.0,1845.509033203125,2.867899669189608,POINT (-141071.2004155965 3183795.672548381),,,,,Standard
-140771.20041559645,3183795.6725483807,8198.0,0.0,1861.7763671875,1.5,POINT (-140771.2004155965 3183795.672548381),,,,,Standard
-140471.20041559645,3183795.6725483807,8199.0,30.0,1862.3599853515625,1.5,POINT (-140471.2004155965 3183795.672548381),,,,,Standard
-140171.20041559645,3183795.6725483807,8200.0,8.0,1818.25830078125,3.667778068738457,POINT (-140171.2004155965 3183795.672548381),,,,,Standard
-139871.20041559645,3183795.6725483807,8201.0,0.0,1785.2642822265625,3.265851179253373,POINT (-139871.2004155965 3183795.672548381),,,,,Standard
-139571.20041559645,3183795.6725483807,8202.0,0.0,1717.754638671875,1.5,POINT (-139571.2004155965 3183795.672548381),,,,,Standard
-139271.20041559645,3183795.6725483807,8203.0,0.0,1721.591796875,1.5,POINT (-139271.2004155965 3183795.672548381),,,,,Standard
-138971.20041559645,3183795.6725483807,8204.0,4.0,1756.908447265625,1.5,POINT (-138971.2004155965 3183795.672548381),,,,,Standard
-138671.20041559645,3183795.6725483807,8205.0,100.0,1787.2032470703125,1.5,POINT (-138671.2004155965 3183795.672548381),,,,,Standard
-138371.20041559645,3183795.6725483807,8206.0,3.0,1795.747802734375,1.5,POINT (-138371.2004155965 3183795.672548381),,,,,Standard
-138071.20041559645,3183795.6725483807,8207.0,0.0,1836.4234619140625,1.5,POINT (-138071.2004155965 3183795.672548381),,,,,Standard
-137771.20041559645,3183795.6725483807,8208.0,0.0,1839.8946533203125,3.9158059820028126,POINT (-137771.2004155965 3183795.672548381),,,,,Standard
-137471.20041559645,3183795.6725483807,8209.0,15.0,1817.052734375,1.5,POINT (-137471.2004155965 3183795.672548381),,,,,Standard
-137171.20041559645,3183795.6725483807,8210.0,74.0,1841.350341796875,1.5,POINT (-137171.2004155965 3183795.672548381),,,,,Standard
-136871.20041559645,3183795.6725483807,8211.0,0.0,1818.5633544921875,3.5677513915571195,POINT (-136871.2004155965 3183795.672548381),,,,,Standard
-136571.20041559645,3183795.6725483807,8212.0,0.0,1787.9346923828125,2.9562235319531127,POINT (-136571.2004155965 3183795.672548381),,,,,Standard
-136271.20041559645,3183795.6725483807,8213.0,33.0,1821.54052734375,1.5,POINT (-136271.2004155965 3183795.672548381),,,,,Standard
-135971.20041559645,3183795.6725483807,8214.0,34.0,1856.3489990234373,1.5,POINT (-135971.2004155965 3183795.672548381),,,,,Standard
-135671.20041559645,3183795.6725483807,8215.0,0.0,1866.614990234375,1.5,POINT (-135671.2004155965 3183795.672548381),,,,,Standard
-135371.20041559645,3183795.6725483807,8216.0,0.0,1876.1943359375,3.521012355184653,POINT (-135371.2004155965 3183795.672548381),,,,,Standard
-135071.20041559645,3183795.6725483807,8217.0,0.0,1884.5693359375,1.5,POINT (-135071.2004155965 3183795.672548381),,,,,Standard
-134771.20041559645,3183795.6725483807,8218.0,54.0,1906.4549560546875,1.5,POINT (-134771.2004155965 3183795.672548381),,,,,Standard
-134471.20041559645,3183795.6725483807,8219.0,29.0,1899.2568359375,1.5,POINT (-134471.2004155965 3183795.672548381),,,,,Standard
-134171.20041559645,3183795.6725483807,8220.0,0.0,1817.1666259765625,4.136848708202871,POINT (-134171.2004155965 3183795.672548381),,,,,Standard
-133871.20041559645,3183795.6725483807,8221.0,0.0,1762.7127685546875,3.1724931417117808,POINT (-133871.2004155965 3183795.672548381),,,,,Standard
-133571.20041559645,3183795.6725483807,8222.0,0.0,1768.582275390625,3.46084864530002,POINT (-133571.2004155965 3183795.672548381),,,,,Standard
-133271.20041559645,3183795.6725483807,8223.0,0.0,1759.623779296875,4.850558132959389,POINT (-133271.2004155965 3183795.672548381),,,,,Standard
-132971.20041559645,3183795.6725483807,8224.0,0.0,1669.7099609375,3.6842801807144223,POINT (-132971.2004155965 3183795.672548381),,,,,Standard
-132671.20041559645,3183795.6725483807,8225.0,0.0,1653.9921875,1.5,POINT (-132671.2004155965 3183795.672548381),,,,,Standard
-132371.20041559645,3183795.6725483807,8226.0,27.0,1667.74365234375,1.5,POINT (-132371.2004155965 3183795.672548381),,,,,Standard
-132071.20041559645,3183795.6725483807,8227.0,37.0,1687.5362548828125,1.5,POINT (-132071.2004155965 3183795.672548381),,,,,Standard
-131771.20041559645,3183795.6725483807,8228.0,30.0,1705.797119140625,1.5,POINT (-131771.2004155965 3183795.672548381),,,,,Standard
-131471.20041559645,3183795.6725483807,8229.0,0.0,1693.8497314453125,3.3831178868191403,POINT (-131471.2004155965 3183795.672548381),,,,,Standard
-131171.20041559645,3183795.6725483807,8230.0,3.0,1679.1302490234375,3.031403881251389,POINT (-131171.2004155965 3183795.672548381),,,,,Standard
-130871.20041559644,3183795.6725483807,8231.0,15.0,1688.7874755859375,1.5,POINT (-130871.2004155964 3183795.672548381),,,,,Standard
-130571.20041559644,3183795.6725483807,8232.0,30.0,1721.6512451171875,1.5,POINT (-130571.2004155964 3183795.672548381),,,,,Standard
-130271.20041559644,3183795.6725483807,8233.0,122.0,1701.8521728515625,1.5,POINT (-130271.2004155964 3183795.672548381),,,,,Standard
-129971.20041559644,3183795.6725483807,8234.0,27.0,1680.8773193359375,1.5,POINT (-129971.2004155964 3183795.672548381),,,,,Standard
-129671.20041559644,3183795.6725483807,8235.0,3.0,1683.260009765625,1.5,POINT (-129671.2004155964 3183795.672548381),,,,,Standard
-129371.20041559644,3183795.6725483807,8236.0,83.0,1694.3507080078125,1.5,POINT (-129371.2004155964 3183795.672548381),,,,,Standard
-129071.20041559644,3183795.6725483807,8237.0,107.0,1723.7352294921875,1.5,POINT (-129071.2004155964 3183795.672548381),,,,,Standard
-128771.20041559644,3183795.6725483807,8238.0,80.0,1749.7711181640625,1.5,POINT (-128771.2004155964 3183795.672548381),,,,,Standard
-128471.20041559644,3183795.6725483807,8239.0,15.0,1752.5577392578125,1.5,POINT (-128471.2004155964 3183795.672548381),,,,,Standard
-128171.20041559644,3183795.6725483807,8240.0,0.0,1759.4622802734375,1.5,POINT (-128171.2004155964 3183795.672548381),,,,,Standard
-127871.20041559644,3183795.6725483807,8241.0,0.0,1748.57275390625,3.4825721499631537,POINT (-127871.2004155964 3183795.672548381),,,,,Standard
-127571.20041559644,3183795.6725483807,8242.0,0.0,1748.83349609375,1.5,POINT (-127571.2004155964 3183795.672548381),,,,,Standard
-127271.20041559644,3183795.6725483807,8243.0,0.0,1742.641845703125,1.5,POINT (-127271.2004155964 3183795.672548381),,,,,Standard
-126971.20041559644,3183795.6725483807,8244.0,0.0,1732.1031494140625,1.5,POINT (-126971.2004155964 3183795.672548381),,,,,Standard
-126671.20041559644,3183795.6725483807,8245.0,70.0,1741.9244384765625,1.5,POINT (-126671.2004155964 3183795.672548381),,,,,Standard
-126371.20041559644,3183795.6725483807,8246.0,7.0,1848.5009765625,3.3869150871992546,POINT (-126371.2004155964 3183795.672548381),,,,,Standard
-126071.20041559644,3183795.6725483807,8247.0,0.0,1935.9212646484373,7.940145369685192,POINT (-126071.2004155964 3183795.672548381),,,,,Standard
-125771.20041559644,3183795.6725483807,8248.0,0.0,1925.309814453125,3.7031310529435335,POINT (-125771.2004155964 3183795.672548381),,,,,Standard
-125471.20041559644,3183795.6725483807,8249.0,0.0,1924.9610595703125,1.5,POINT (-125471.2004155964 3183795.672548381),,,,,Standard
-125171.20041559644,3183795.6725483807,8250.0,0.0,1895.384765625,1.5,POINT (-125171.2004155964 3183795.672548381),,,,,Standard
-124871.20041559644,3183795.6725483807,8251.0,0.0,1854.4437255859373,1.5,POINT (-124871.2004155964 3183795.672548381),,,,,Standard
-124571.20041559644,3183795.6725483807,8252.0,0.0,1780.5242919921875,1.5,POINT (-124571.2004155964 3183795.672548381),,,,,Standard
-124271.20041559644,3183795.6725483807,8253.0,0.0,1786.7750244140625,3.202160568702005,POINT (-124271.2004155964 3183795.672548381),,,,,Standard
-123971.20041559644,3183795.6725483807,8254.0,0.0,1747.240966796875,1.5,POINT (-123971.2004155964 3183795.672548381),,,,,Standard
-123671.20041559644,3183795.6725483807,8255.0,15.0,1712.486328125,1.5,POINT (-123671.2004155964 3183795.672548381),,,,,Standard
-123371.20041559644,3183795.6725483807,8256.0,146.0,1750.7254638671875,1.5,POINT (-123371.2004155964 3183795.672548381),,,,,Standard
-123071.20041559644,3183795.6725483807,8257.0,233.0,1755.3175048828125,1.5,POINT (-123071.2004155964 3183795.672548381),,,,,Standard
-122771.20041559644,3183795.6725483807,8258.0,251.0,1725.7640380859375,1.5,POINT (-122771.2004155964 3183795.672548381),,,,,Standard
-122471.20041559644,3183795.6725483807,8259.0,200.0,1702.74755859375,1.5,POINT (-122471.2004155964 3183795.672548381),,,,,Standard
-122171.20041559644,3183795.6725483807,8260.0,235.0,1708.845703125,1.5,POINT (-122171.2004155964 3183795.672548381),,,,,Standard
-121871.20041559644,3183795.6725483807,8261.0,195.0,1706.9090576171875,1.5,POINT (-121871.2004155964 3183795.672548381),,,,,Standard
-121571.20041559644,3183795.6725483807,8262.0,149.0,1686.185546875,1.5,POINT (-121571.2004155964 3183795.672548381),,,,,Standard
-121271.20041559644,3183795.6725483807,8263.0,84.0,1674.2630615234375,1.5,POINT (-121271.2004155964 3183795.672548381),,,,,Standard
-176471.20041559645,3184095.6725483807,8264.0,0.0,3239.641357421875,7.203142386582434,POINT (-176471.2004155965 3184095.672548381),,,,,Standard
-176171.20041559645,3184095.6725483807,8265.0,0.0,3194.933349609375,7.161883274355776,POINT (-176171.2004155965 3184095.672548381),,,,,Standard
-175871.20041559645,3184095.6725483807,8266.0,0.0,3167.6142578125,7.120036835980862,POINT (-175871.2004155965 3184095.672548381),,,,,Standard
-175571.20041559645,3184095.6725483807,8267.0,0.0,3143.260986328125,7.1281055315736745,POINT (-175571.2004155965 3184095.672548381),,,,,Standard
-175271.20041559645,3184095.6725483807,8268.0,0.0,3117.339111328125,7.136955602988062,POINT (-175271.2004155965 3184095.672548381),,,,,Standard
-174971.20041559645,3184095.6725483807,8269.0,0.0,3097.073974609375,7.115825741531397,POINT (-174971.2004155965 3184095.672548381),,,,,Standard
-174671.20041559645,3184095.6725483807,8270.0,0.0,3100.685302734375,7.138423349862608,POINT (-174671.2004155965 3184095.672548381),,,,,Standard
-174371.20041559645,3184095.6725483807,8271.0,0.0,3117.800537109375,7.227388441573987,POINT (-174371.2004155965 3184095.672548381),,,,,Standard
-174071.20041559645,3184095.6725483807,8272.0,0.0,3096.15869140625,7.232143980236048,POINT (-174071.2004155965 3184095.672548381),,,,,Standard
-173771.20041559645,3184095.6725483807,8273.0,0.0,3055.46240234375,7.175059120787081,POINT (-173771.2004155965 3184095.672548381),,,,,Standard
-173471.20041559645,3184095.6725483807,8274.0,0.0,3034.199462890625,7.10068213637765,POINT (-173471.2004155965 3184095.672548381),,,,,Standard
-173171.20041559645,3184095.6725483807,8275.0,0.0,3036.302978515625,7.144867691837808,POINT (-173171.2004155965 3184095.672548381),,,,,Standard
-172871.20041559645,3184095.6725483807,8276.0,0.0,3050.09521484375,7.207367336129464,POINT (-172871.2004155965 3184095.672548381),,,,,Standard
-172571.20041559645,3184095.6725483807,8277.0,0.0,3056.42578125,7.2366350091130265,POINT (-172571.2004155965 3184095.672548381),,,,,Standard
-172271.20041559645,3184095.6725483807,8278.0,0.0,3052.7275390625,7.1843476529561565,POINT (-172271.2004155965 3184095.672548381),,,,,Standard
-171971.20041559645,3184095.6725483807,8279.0,0.0,3083.21240234375,7.1983595710967165,POINT (-171971.2004155965 3184095.672548381),,,,,Standard
-171671.20041559645,3184095.6725483807,8280.0,0.0,3137.223388671875,7.257577055454599,POINT (-171671.2004155965 3184095.672548381),,,,,Standard
-171371.20041559645,3184095.6725483807,8281.0,4.0,3158.9833984375,7.2078146022697664,POINT (-171371.2004155965 3184095.672548381),,,,,Standard
-171071.20041559645,3184095.6725483807,8282.0,0.0,3128.8876953125,7.232683455133129,POINT (-171071.2004155965 3184095.672548381),,,,,Standard
-170771.20041559645,3184095.6725483807,8283.0,0.0,3087.190673828125,7.316923393893466,POINT (-170771.2004155965 3184095.672548381),,,,,Standard
-170471.20041559645,3184095.6725483807,8284.0,0.0,3053.35888671875,7.361560327436456,POINT (-170471.2004155965 3184095.672548381),,,,,Standard
-170171.20041559645,3184095.6725483807,8285.0,0.0,2980.236572265625,7.405423376857701,POINT (-170171.2004155965 3184095.672548381),,,,,Standard
-169871.20041559645,3184095.6725483807,8286.0,0.0,2933.0439453125,7.289550743148037,POINT (-169871.2004155965 3184095.672548381),,,,,Standard
-169571.20041559645,3184095.6725483807,8287.0,0.0,2906.572998046875,7.237038757726554,POINT (-169571.2004155965 3184095.672548381),,,,,Standard
-169271.20041559645,3184095.6725483807,8288.0,0.0,2902.80419921875,7.3930309207826115,POINT (-169271.2004155965 3184095.672548381),,,,,Standard
-168971.20041559645,3184095.6725483807,8289.0,0.0,2948.531005859375,7.426018070448213,POINT (-168971.2004155965 3184095.672548381),,,,,Standard
-168671.20041559645,3184095.6725483807,8290.0,0.0,2975.791015625,7.349396744662392,POINT (-168671.2004155965 3184095.672548381),,,,,Standard
-168371.20041559645,3184095.6725483807,8291.0,0.0,2986.78955078125,7.394811958729345,POINT (-168371.2004155965 3184095.672548381),,,,,Standard
-168071.20041559645,3184095.6725483807,8292.0,0.0,2923.9150390625,7.351458795665318,POINT (-168071.2004155965 3184095.672548381),,,,,Standard
-167771.20041559645,3184095.6725483807,8293.0,0.0,2972.023681640625,7.41699081816005,POINT (-167771.2004155965 3184095.672548381),,,,,Standard
-167471.20041559645,3184095.6725483807,8294.0,0.0,3076.20263671875,6.826477357465269,POINT (-167471.2004155965 3184095.672548381),,,,,Standard
-167171.20041559645,3184095.6725483807,8295.0,0.0,3076.438232421875,5.39230402477599,POINT (-167171.2004155965 3184095.672548381),,,,,Standard
-166871.20041559645,3184095.6725483807,8296.0,0.0,2983.379638671875,4.029910954489374,POINT (-166871.2004155965 3184095.672548381),,,,,Standard
-166571.20041559645,3184095.6725483807,8297.0,0.0,2938.29052734375,1.5,POINT (-166571.2004155965 3184095.672548381),,,,,Standard
-166271.20041559645,3184095.6725483807,8298.0,0.0,2999.98681640625,3.527040936232252,POINT (-166271.2004155965 3184095.672548381),,,,,Standard
-165971.20041559645,3184095.6725483807,8299.0,0.0,2998.574462890625,4.958070378830255,POINT (-165971.2004155965 3184095.672548381),,,,,Standard
-165671.20041559645,3184095.6725483807,8300.0,0.0,2942.894775390625,6.292253511080036,POINT (-165671.2004155965 3184095.672548381),,,,,Standard
-165371.20041559645,3184095.6725483807,8301.0,0.0,2914.53955078125,7.417651989474366,POINT (-165371.2004155965 3184095.672548381),,,,,Standard
-165071.20041559645,3184095.6725483807,8302.0,0.0,2875.323974609375,7.343009795664378,POINT (-165071.2004155965 3184095.672548381),,,,,Standard
-164771.20041559645,3184095.6725483807,8303.0,0.0,2955.515869140625,7.513451712056653,POINT (-164771.2004155965 3184095.672548381),,,,,Standard
-164471.20041559645,3184095.6725483807,8304.0,0.0,3052.72119140625,7.471047861780883,POINT (-164471.2004155965 3184095.672548381),,,,,Standard
-164171.20041559645,3184095.6725483807,8305.0,0.0,2993.6123046875,7.496569193579052,POINT (-164171.2004155965 3184095.672548381),,,,,Standard
-163871.20041559645,3184095.6725483807,8306.0,0.0,2964.032470703125,7.460558300651603,POINT (-163871.2004155965 3184095.672548381),,,,,Standard
-163571.20041559645,3184095.6725483807,8307.0,0.0,2912.179931640625,7.420934842835117,POINT (-163571.2004155965 3184095.672548381),,,,,Standard
-163271.20041559645,3184095.6725483807,8308.0,0.0,2828.262451171875,6.287386814632543,POINT (-163271.2004155965 3184095.672548381),,,,,Standard
-162971.20041559645,3184095.6725483807,8309.0,0.0,2748.77978515625,5.086054533656338,POINT (-162971.2004155965 3184095.672548381),,,,,Standard
-162671.20041559645,3184095.6725483807,8310.0,0.0,2692.955810546875,4.295594449156315,POINT (-162671.2004155965 3184095.672548381),,,,,Standard
-162371.20041559645,3184095.6725483807,8311.0,0.0,2645.84619140625,3.456517790698053,POINT (-162371.2004155965 3184095.672548381),,,,,Standard
-162071.20041559645,3184095.6725483807,8312.0,0.0,2609.691162109375,1.5,POINT (-162071.2004155965 3184095.672548381),,,,,Standard
-161771.20041559645,3184095.6725483807,8313.0,0.0,2595.131591796875,1.5,POINT (-161771.2004155965 3184095.672548381),,,,,Standard
-161471.20041559645,3184095.6725483807,8314.0,0.0,2600.8154296875,1.5,POINT (-161471.2004155965 3184095.672548381),,,,,Standard
-161171.20041559645,3184095.6725483807,8315.0,0.0,2580.925537109375,3.0116965334704333,POINT (-161171.2004155965 3184095.672548381),,,,,Standard
-160871.20041559645,3184095.6725483807,8316.0,0.0,2549.887939453125,1.5,POINT (-160871.2004155965 3184095.672548381),,,,,Standard
-160571.20041559645,3184095.6725483807,8317.0,0.0,2588.67431640625,1.5,POINT (-160571.2004155965 3184095.672548381),,,,,Standard
-160271.20041559645,3184095.6725483807,8318.0,0.0,2663.243408203125,3.633046402852149,POINT (-160271.2004155965 3184095.672548381),,,,,Standard
-159971.20041559645,3184095.6725483807,8319.0,0.0,2663.243408203125,4.253824963972401,POINT (-159971.2004155965 3184095.672548381),,,,,Standard
-159671.20041559645,3184095.6725483807,8320.0,0.0,2644.722900390625,3.761841609810882,POINT (-159671.2004155965 3184095.672548381),,,,,Standard
-159371.20041559645,3184095.6725483807,8321.0,0.0,2559.046142578125,1.5,POINT (-159371.2004155965 3184095.672548381),,,,,Standard
-159071.20041559645,3184095.6725483807,8322.0,0.0,2535.91650390625,3.74938577366515,POINT (-159071.2004155965 3184095.672548381),,,,,Standard
-158771.20041559645,3184095.6725483807,8323.0,0.0,2528.50244140625,5.197474204907175,POINT (-158771.2004155965 3184095.672548381),,,,,Standard
-158471.20041559645,3184095.6725483807,8324.0,0.0,2580.0830078125,6.382897876785656,POINT (-158471.2004155965 3184095.672548381),,,,,Standard
-158171.20041559645,3184095.6725483807,8325.0,0.0,2614.764892578125,5.669491591434274,POINT (-158171.2004155965 3184095.672548381),,,,,Standard
-157871.20041559645,3184095.6725483807,8326.0,0.0,2556.326171875,4.499051525003113,POINT (-157871.2004155965 3184095.672548381),,,,,Standard
-157571.20041559645,3184095.6725483807,8327.0,0.0,2529.426025390625,3.7425937880973614,POINT (-157571.2004155965 3184095.672548381),,,,,Standard
-157271.20041559645,3184095.6725483807,8328.0,0.0,2591.182861328125,3.4938869789554063,POINT (-157271.2004155965 3184095.672548381),,,,,Standard
-156971.20041559645,3184095.6725483807,8329.0,0.0,2682.300537109375,1.5,POINT (-156971.2004155965 3184095.672548381),,,,,Standard
-156671.20041559645,3184095.6725483807,8330.0,0.0,2755.294677734375,3.946940073173802,POINT (-156671.2004155965 3184095.672548381),,,,,Standard
-156371.20041559645,3184095.6725483807,8331.0,0.0,2822.705810546875,5.596044753311754,POINT (-156371.2004155965 3184095.672548381),,,,,Standard
-156071.20041559645,3184095.6725483807,8332.0,0.0,2894.0869140625,5.497166509206674,POINT (-156071.2004155965 3184095.672548381),,,,,Standard
-155771.20041559645,3184095.6725483807,8333.0,0.0,2823.69970703125,4.738055732752251,POINT (-155771.2004155965 3184095.672548381),,,,,Standard
-155471.20041559645,3184095.6725483807,8334.0,0.0,2699.299560546875,5.048532588241821,POINT (-155471.2004155965 3184095.672548381),,,,,Standard
-155171.20041559645,3184095.6725483807,8335.0,0.0,2603.163330078125,4.8561373559289995,POINT (-155171.2004155965 3184095.672548381),,,,,Standard
-154871.20041559645,3184095.6725483807,8336.0,0.0,2487.835693359375,3.6427774564244335,POINT (-154871.2004155965 3184095.672548381),,,,,Standard
-154571.20041559645,3184095.6725483807,8337.0,0.0,2467.00244140625,3.5496162829054385,POINT (-154571.2004155965 3184095.672548381),,,,,Standard
-154271.20041559645,3184095.6725483807,8338.0,0.0,2457.891357421875,3.4034951253634222,POINT (-154271.2004155965 3184095.672548381),,,,,Standard
-153971.20041559645,3184095.6725483807,8339.0,0.0,2381.45458984375,1.5,POINT (-153971.2004155965 3184095.672548381),,,,,Standard
-153671.20041559645,3184095.6725483807,8340.0,0.0,2316.983154296875,1.5,POINT (-153671.2004155965 3184095.672548381),,,,,Standard
-153371.20041559645,3184095.6725483807,8341.0,0.0,2221.4189453125,1.5,POINT (-153371.2004155965 3184095.672548381),,,,,Standard
-153071.20041559645,3184095.6725483807,8342.0,0.0,2193.329345703125,1.5,POINT (-153071.2004155965 3184095.672548381),,,,,Standard
-152771.20041559645,3184095.6725483807,8343.0,0.0,2211.1962890625,1.5,POINT (-152771.2004155965 3184095.672548381),,,,,Standard
-152471.20041559645,3184095.6725483807,8344.0,0.0,2238.470947265625,3.8621517002233214,POINT (-152471.2004155965 3184095.672548381),,,,,Standard
-152171.20041559645,3184095.6725483807,8345.0,0.0,2297.30859375,4.212570966142253,POINT (-152171.2004155965 3184095.672548381),,,,,Standard
-151871.20041559645,3184095.6725483807,8346.0,0.0,2311.705322265625,4.893720702354352,POINT (-151871.2004155965 3184095.672548381),,,,,Standard
-151571.20041559645,3184095.6725483807,8347.0,0.0,2206.602294921875,4.206058993789626,POINT (-151571.2004155965 3184095.672548381),,,,,Standard
