X,Y,geometry,ID,Elevation,Slope,Population,Land_cover,Protected_area,Road_dist,River_flow
-132971.20041559645,3179595.6725483807,POINT (-132971.2004155965 3179595.672548381),5682,1754.1641845703125,7.547739028930664,76.0,4,False,110.57244765405972,
-132671.20041559645,3179595.6725483807,POINT (-132671.2004155965 3179595.672548381),5683,1717.0322265625,8.933813095092773,0.0,4,False,278.124606993068,
-132371.20041559645,3179595.6725483807,POINT (-132371.2004155965 3179595.672548381),5684,1706.5303955078125,7.662130355834961,0.0,4,False,83.79652101176661,
-132071.20041559645,3179595.6725483807,POINT (-132071.2004155965 3179595.672548381),5685,1717.8438720703125,6.442305088043213,18.0,4,False,80.69990429988609,
-131771.20041559645,3179595.6725483807,POINT (-131771.2004155965 3179595.672548381),5686,1734.5274658203125,8.691187858581543,69.0,4,False,2.7577038280673754,
-131471.20041559645,3179595.6725483807,POINT (-131471.2004155965 3179595.672548381),5687,1737.0445556640625,7.223316669464111,70.0,4,False,20.88198652591501,
-131171.20041559645,3179595.6725483807,POINT (-131171.2004155965 3179595.672548381),5688,1746.7581787109375,7.303960800170898,87.0,4,False,15.971403786544334,
-130871.20041559645,3179595.6725483807,POINT (-130871.2004155965 3179595.672548381),5689,1732.998291015625,11.677876472473145,53.0,4,False,33.78949919617269,
-130571.20041559645,3179595.6725483807,POINT (-130571.2004155965 3179595.672548381),5690,1677.0784912109375,17.46173095703125,0.0,3,False,253.32308176489673,
-130271.20041559645,3179595.6725483807,POINT (-130271.2004155965 3179595.672548381),5691,1636.5472412109375,9.58406925201416,0.0,3,False,95.44740128177327,
-129971.20041559645,3179595.6725483807,POINT (-129971.2004155965 3179595.672548381),5692,1631.383056640625,4.190130233764648,4.0,4,False,191.0188558606046,
-129671.20041559645,3179595.6725483807,POINT (-129671.2004155965 3179595.672548381),5693,1663.1171875,8.756494522094727,140.0,4,False,6.859118530537244,
-129371.20041559645,3179595.6725483807,POINT (-129371.2004155965 3179595.672548381),5694,1698.5809326171875,9.207207679748535,120.0,4,False,118.13789623416662,
-129071.20041559645,3179595.6725483807,POINT (-129071.2004155965 3179595.672548381),5695,1753.839599609375,14.92869758605957,7.0,4,False,40.949200829253925,
-128771.20041559645,3179595.6725483807,POINT (-128771.2004155965 3179595.672548381),5696,1806.9632568359375,14.029610633850098,0.0,4,False,108.05914502546936,
-128471.20041559645,3179595.6725483807,POINT (-128471.2004155965 3179595.672548381),5697,1778.564208984375,16.79525375366211,33.0,4,False,107.82324834259798,
-128171.20041559645,3179595.6725483807,POINT (-128171.2004155965 3179595.672548381),5698,1712.0823974609375,13.495905876159668,29.0,4,False,2.1550876366767913,
-127871.20041559645,3179595.6725483807,POINT (-127871.2004155965 3179595.672548381),5699,1678.0263671875,6.6483917236328125,23.0,4,False,86.33872578916463,
-127571.20041559645,3179595.6725483807,POINT (-127571.2004155965 3179595.672548381),5700,1659.2132568359375,3.7122766971588135,69.0,4,False,8.557295522759253,
-127271.20041559645,3179595.6725483807,POINT (-127271.2004155965 3179595.672548381),5701,1664.0870361328125,5.527049541473389,93.0,4,False,82.98470900150917,
-126971.20041559645,3179595.6725483807,POINT (-126971.2004155965 3179595.672548381),5702,1682.5557861328125,5.144149303436279,138.0,4,False,12.04936222792334,
-126671.20041559645,3179595.6725483807,POINT (-126671.2004155965 3179595.672548381),5703,1645.7017822265625,10.355931282043457,27.0,4,False,46.40160843911221,
-126371.20041559645,3179595.6725483807,POINT (-126371.2004155965 3179595.672548381),5704,1643.8919677734375,11.01242446899414,0.0,4,False,307.38979241965933,
-126071.20041559645,3179595.6725483807,POINT (-126071.2004155965 3179595.672548381),5705,1692.70263671875,10.216609954833984,0.0,4,False,241.36266556541415,
-125771.20041559645,3179595.6725483807,POINT (-125771.2004155965 3179595.672548381),5706,1715.9095458984375,6.646066665649414,36.0,4,False,140.9519436940776,
-125471.20041559645,3179595.6725483807,POINT (-125471.2004155965 3179595.672548381),5707,1726.1309814453125,6.3906450271606445,86.0,4,False,64.17150133250988,
-125171.20041559645,3179595.6725483807,POINT (-125171.2004155965 3179595.672548381),5708,1722.4752197265625,4.366541862487793,107.0,4,False,23.015585032152707,
-124871.20041559645,3179595.6725483807,POINT (-124871.2004155965 3179595.672548381),5709,1692.005615234375,8.924209594726562,53.0,4,False,69.45842061810693,
-124571.20041559645,3179595.6725483807,POINT (-124571.2004155965 3179595.672548381),5710,1674.25439453125,8.541505813598633,10.0,4,False,230.74588924887155,
-124271.20041559645,3179595.6725483807,POINT (-124271.2004155965 3179595.672548381),5711,1704.8319091796875,6.445536136627197,50.0,4,False,66.61895601965442,
-123971.20041559645,3179595.6725483807,POINT (-123971.2004155965 3179595.672548381),5712,1688.5006103515625,6.688798904418945,81.0,4,False,99.46897714370067,
-123671.20041559645,3179595.6725483807,POINT (-123671.2004155965 3179595.672548381),5713,1668.872314453125,3.207404375076294,0.0,4,False,142.22212555071286,
-123371.20041559645,3179595.6725483807,POINT (-123371.2004155965 3179595.672548381),5714,1672.4852294921875,2.8575198650360107,0.0,4,False,190.81190680348547,
-123071.20041559645,3179595.6725483807,POINT (-123071.2004155965 3179595.672548381),5715,1682.865234375,4.93017578125,22.0,4,False,90.12914349183482,
-122771.20041559645,3179595.6725483807,POINT (-122771.2004155965 3179595.672548381),5716,1700.8372802734375,8.727775573730469,63.0,4,False,39.1817189594931,
-122471.20041559645,3179595.6725483807,POINT (-122471.2004155965 3179595.672548381),5717,1703.025634765625,10.831217765808105,69.0,4,False,4.877353722471024,
-122171.20041559645,3179595.6725483807,POINT (-122171.2004155965 3179595.672548381),5718,1669.428466796875,8.494647979736328,114.0,4,False,34.75310068354402,
-121871.20041559645,3179595.6725483807,POINT (-121871.2004155965 3179595.672548381),5719,1639.3671875,4.710667133331299,83.0,4,False,56.1822578622629,
-121571.20041559645,3179595.6725483807,POINT (-121571.2004155965 3179595.672548381),5720,1628.45556640625,2.2532360553741455,0.0,4,False,250.8436831556598,
-176471.20041559645,3179895.6725483807,POINT (-176471.2004155965 3179895.672548381),5721,2986.23193359375,9.5332612991333,0.0,2,False,7178.7043962914195,
-176171.20041559645,3179895.6725483807,POINT (-176171.2004155965 3179895.672548381),5722,2986.77783203125,9.082359313964844,0.0,2,False,7183.430176736873,
-175871.20041559645,3179895.6725483807,POINT (-175871.2004155965 3179895.672548381),5723,2953.25341796875,9.200371742248535,0.0,2,False,7200.66256665136,
-175571.20041559645,3179895.6725483807,POINT (-175571.2004155965 3179895.672548381),5724,2975.258056640625,12.063028335571289,0.0,2,False,7230.312143572665,
-175271.20041559645,3179895.6725483807,POINT (-175271.2004155965 3179895.672548381),5725,3024.3505859375,13.172796249389648,0.0,3,False,7272.227030849253,
-174971.20041559645,3179895.6725483807,POINT (-174971.2004155965 3179895.672548381),5726,3008.17919921875,14.126519203186035,0.0,2,False,7326.196713365998,
-174671.20041559645,3179895.6725483807,POINT (-174671.2004155965 3179895.672548381),5727,3023.451171875,14.167905807495117,0.0,2,False,7391.957154749677,
-174371.20041559645,3179895.6725483807,POINT (-174371.2004155965 3179895.672548381),5728,3048.435546875,14.057589530944824,0.0,3,False,7469.196936242553,
-174071.20041559645,3179895.6725483807,POINT (-174071.2004155965 3179895.672548381),5729,2995.66259765625,12.998117446899414,0.0,2,False,7557.564102744703,
-173771.20041559645,3179895.6725483807,POINT (-173771.2004155965 3179895.672548381),5730,2942.12939453125,8.914582252502441,0.0,2,False,7656.673393962651,
-173471.20041559645,3179895.6725483807,POINT (-173471.2004155965 3179895.672548381),5731,2939.7880859375,8.357362747192383,0.0,2,False,7766.113555475205,
-173171.20041559645,3179895.6725483807,POINT (-173171.2004155965 3179895.672548381),5732,3006.657958984375,15.253228187561035,0.0,2,False,7703.476430686807,
-172871.20041559645,3179895.6725483807,POINT (-172871.2004155965 3179895.672548381),5733,3018.8876953125,12.995702743530273,0.0,2,False,7429.810375397975,
-172571.20041559645,3179895.6725483807,POINT (-172571.2004155965 3179895.672548381),5734,3006.66064453125,10.163893699645996,0.0,2,False,7158.255046489728,
-172271.20041559645,3179895.6725483807,POINT (-172271.2004155965 3179895.672548381),5735,3052.21337890625,12.35867977142334,0.0,2,False,6889.060052490462,
-171971.20041559645,3179895.6725483807,POINT (-171971.2004155965 3179895.672548381),5736,3053.37353515625,14.055827140808105,0.0,2,False,6622.513231624693,
