,X,Y,ID,Elevation,Type,Population,Weight,Elevation
4542,-137171.20041559645,3177795.6725483807,4542.0,1778.1043701171875,Standard,62.0,1.5,1778.1043701171875
4543,-136871.20041559645,3177795.6725483807,4543.0,1795.255859375,Standard,4.0,1.5,1795.255859375
4544,-136571.20041559645,3177795.6725483807,4544.0,1783.6990966796875,Standard,40.0,1.5,1783.6990966796875
4545,-136271.20041559645,3177795.6725483807,4545.0,1742.760009765625,Standard,0.0,1.5,1742.760009765625
4546,-135971.20041559645,3177795.6725483807,4546.0,1680.827392578125,Standard,0.0,1.5,1680.827392578125
4547,-135671.20041559645,3177795.6725483807,4547.0,1636.60400390625,Standard,0.0,3.050199961591048,1636.60400390625
4548,-135371.20041559645,3177795.6725483807,4548.0,1632.92578125,Standard,0.0,1.5,1632.92578125
4549,-135071.20041559645,3177795.6725483807,4549.0,1630.09912109375,Standard,0.0,2.8714568850575986,1630.09912109375
4550,-134771.20041559645,3177795.6725483807,4550.0,1628.0633544921875,Standard,0.0,1.5,1628.0633544921875
4551,-134471.20041559645,3177795.6725483807,4551.0,1633.63623046875,Standard,0.0,1.5,1633.63623046875
4552,-134171.20041559645,3177795.6725483807,4552.0,1649.515869140625,Standard,0.0,1.5,1649.515869140625
4553,-133871.20041559645,3177795.6725483807,4553.0,1657.48486328125,Standard,0.0,1.5,1657.48486328125
4554,-133571.20041559645,3177795.6725483807,4554.0,1676.6910400390625,Standard,0.0,3.5069020272866807,1676.6910400390625
4555,-133271.20041559645,3177795.6725483807,4555.0,1700.4464111328125,Standard,0.0,3.049742410272404,1700.4464111328125
4556,-132971.20041559645,3177795.6725483807,4556.0,1710.169189453125,Standard,0.0,1.5,1710.169189453125
4557,-132671.20041559645,3177795.6725483807,4557.0,1684.1890869140625,Standard,26.0,1.5,1684.1890869140625
4558,-132371.20041559645,3177795.6725483807,4558.0,1653.061767578125,Standard,0.0,3.5510034877357435,1653.061767578125
4559,-132071.20041559645,3177795.6725483807,4559.0,1649.905517578125,Standard,0.0,1.5,1649.905517578125
4560,-131771.20041559645,3177795.6725483807,4560.0,1678.14208984375,Standard,0.0,1.5,1678.14208984375
4561,-131471.20041559645,3177795.6725483807,4561.0,1700.722412109375,Standard,0.0,1.5,1700.722412109375
4562,-131171.20041559645,3177795.6725483807,4562.0,1694.047119140625,Standard,44.0,1.5,1694.047119140625
4563,-130871.20041559644,3177795.6725483807,4563.0,1662.4569091796875,Standard,0.0,1.5,1662.4569091796875
4564,-130571.20041559644,3177795.6725483807,4564.0,1656.0462646484375,Standard,15.0,1.5,1656.0462646484375
4565,-130271.20041559644,3177795.6725483807,4565.0,1643.7679443359375,Standard,33.0,1.5,1643.7679443359375
4566,-129971.20041559644,3177795.6725483807,4566.0,1625.2548828125,Standard,11.0,3.1883515511153453,1625.2548828125
4567,-129671.20041559644,3177795.6725483807,4567.0,1631.937255859375,Standard,13.0,2.8468151714276924,1631.937255859375
4568,-129371.20041559644,3177795.6725483807,4568.0,1652.4898681640625,Standard,18.0,1.5,1652.4898681640625
4569,-129071.20041559644,3177795.6725483807,4569.0,1679.6922607421875,Standard,57.0,1.5,1679.6922607421875
4570,-128771.20041559644,3177795.6725483807,4570.0,1700.906982421875,Standard,91.0,1.5,1700.906982421875
4571,-128471.20041559644,3177795.6725483807,4571.0,1701.57421875,Standard,17.0,1.5,1701.57421875
4572,-128171.20041559644,3177795.6725483807,4572.0,1683.3292236328125,Standard,15.0,1.5,1683.3292236328125
4573,-127871.20041559644,3177795.6725483807,4573.0,1660.17578125,Standard,23.0,1.5,1660.17578125
4574,-127571.20041559644,3177795.6725483807,4574.0,1637.553466796875,Standard,7.0,1.5,1637.553466796875
4575,-127271.20041559644,3177795.6725483807,4575.0,1649.956298828125,Standard,107.0,1.5,1649.956298828125
4576,-126971.20041559644,3177795.6725483807,4576.0,1665.868408203125,Standard,124.0,1.5,1665.868408203125
4577,-126671.20041559644,3177795.6725483807,4577.0,1631.9219970703125,Standard,10.0,1.5,1631.9219970703125
4578,-126371.20041559644,3177795.6725483807,4578.0,1612.708251953125,Standard,0.0,1.5,1612.708251953125
4579,-126071.20041559644,3177795.6725483807,4579.0,1609.8690185546875,Standard,0.0,3.0160985508236893,1609.8690185546875
4580,-125771.20041559644,3177795.6725483807,4580.0,1608.112060546875,Standard,0.0,4.151189963665919,1608.112060546875
4581,-124871.20041559644,3177795.6725483807,4581.0,1609.2208251953125,Standard,0.0,3.525146309196077,1609.2208251953125
4582,-124571.20041559644,3177795.6725483807,4582.0,1608.7801513671875,Standard,0.0,2.9606196873930903,1608.7801513671875
4583,-124271.20041559644,3177795.6725483807,4583.0,1610.75439453125,Standard,0.0,1.5,1610.75439453125
4584,-123971.20041559644,3177795.6725483807,4584.0,1631.14404296875,Standard,13.0,3.300890146688998,1631.14404296875
4585,-123671.20041559644,3177795.6725483807,4585.0,1666.24169921875,Standard,50.0,1.5,1666.24169921875
4586,-123371.20041559644,3177795.6725483807,4586.0,1656.3277587890625,Standard,51.0,1.5,1656.3277587890625
4587,-123071.20041559644,3177795.6725483807,4587.0,1633.8436279296875,Standard,69.0,1.5,1633.8436279296875
4588,-122771.20041559644,3177795.6725483807,4588.0,1632.8779296875,Standard,0.0,1.5,1632.8779296875
4589,-122471.20041559644,3177795.6725483807,4589.0,1629.6510009765625,Standard,0.0,1.5,1629.6510009765625
4590,-122171.20041559644,3177795.6725483807,4590.0,1632.6793212890625,Standard,3.0,1.5,1632.6793212890625
4591,-121871.20041559644,3177795.6725483807,4591.0,1659.7581787109375,Standard,55.0,1.5,1659.7581787109375
4592,-121571.20041559644,3177795.6725483807,4592.0,1686.7901611328125,Standard,61.0,1.5,1686.7901611328125
4593,-121271.20041559644,3177795.6725483807,4593.0,1678.59228515625,Standard,83.0,1.5,1678.59228515625
4594,-120971.20041559644,3177795.6725483807,4594.0,1681.26611328125,Standard,56.0,1.5,1681.26611328125
4595,-120671.20041559644,3177795.6725483807,4595.0,1718.618408203125,Standard,25.0,1.5,1718.618408203125
4596,-120371.20041559644,3177795.6725483807,4596.0,1710.4063720703125,Standard,0.0,3.5918781117091436,1710.4063720703125
4597,-120071.20041559644,3177795.6725483807,4597.0,1646.8607177734375,Standard,0.0,5.150136897382806,1646.8607177734375
4598,-176471.20041559645,3178095.6725483807,4598.0,2955.135498046875,Standard,0.0,7.126812795064338,2955.135498046875
4599,-176171.20041559645,3178095.6725483807,4599.0,2955.25,Standard,0.0,7.105953000342122,2955.25
4600,-175871.20041559645,3178095.6725483807,4600.0,2959.510986328125,Standard,0.0,7.147499350922208,2959.510986328125
4601,-175571.20041559645,3178095.6725483807,4601.0,2948.498291015625,Standard,0.0,7.1858327607072505,2948.498291015625
4602,-175271.20041559645,3178095.6725483807,4602.0,2928.59765625,Standard,0.0,7.099505822890551,2928.59765625
4603,-174971.20041559645,3178095.6725483807,4603.0,2919.914306640625,Standard,0.0,7.055193013601679,2919.914306640625
4604,-174671.20041559645,3178095.6725483807,4604.0,2913.323974609375,Standard,0.0,7.0465125153423775,2913.323974609375
4605,-174371.20041559645,3178095.6725483807,4605.0,2919.569580078125,Standard,0.0,7.070533208821237,2919.569580078125
4606,-174071.20041559645,3178095.6725483807,4606.0,2914.4443359375,Standard,0.0,7.113944609799571,2914.4443359375
4607,-173771.20041559645,3178095.6725483807,4607.0,2911.789794921875,Standard,0.0,7.114952900951523,2911.789794921875
4608,-173471.20041559645,3178095.6725483807,4608.0,2903.591552734375,Standard,0.0,7.069582109644108,2903.591552734375
4609,-173171.20041559645,3178095.6725483807,4609.0,2902.40283203125,Standard,0.0,7.036745584964726,2902.40283203125
4610,-172871.20041559645,3178095.6725483807,4610.0,2905.156005859375,Standard,0.0,7.0555925509345565,2905.156005859375
4611,-172571.20041559645,3178095.6725483807,4611.0,2905.6201171875,Standard,0.0,7.089758623240162,2905.6201171875
4612,-172271.20041559645,3178095.6725483807,4612.0,2929.4482421875,Standard,0.0,7.187490234564711,2929.4482421875
4613,-171971.20041559645,3178095.6725483807,4613.0,2918.239013671875,Standard,0.0,7.1639426387446745,2918.239013671875
4614,-171671.20041559645,3178095.6725483807,4614.0,2891.88720703125,Standard,0.0,7.08313431326264,2891.88720703125
4615,-171371.20041559645,3178095.6725483807,4615.0,2877.266845703125,Standard,0.0,7.089536879774389,2877.266845703125
4616,-171071.20041559645,3178095.6725483807,4616.0,2878.668701171875,Standard,0.0,7.164897751263174,2878.668701171875
4617,-170771.20041559645,3178095.6725483807,4617.0,2901.19482421875,Standard,0.0,7.272221823549223,2901.19482421875
4618,-170471.20041559645,3178095.6725483807,4618.0,2893.555419921875,Standard,0.0,7.194990132869062,2893.555419921875
4619,-170171.20041559645,3178095.6725483807,4619.0,2883.498046875,Standard,0.0,7.1643359692402955,2883.498046875
4620,-169871.20041559645,3178095.6725483807,4620.0,2868.75634765625,Standard,0.0,7.291574168223847,2868.75634765625
4621,-169571.20041559645,3178095.6725483807,4621.0,2800.93408203125,Standard,0.0,7.218013210973472,2800.93408203125
4622,-169271.20041559645,3178095.6725483807,4622.0,2803.077880859375,Standard,0.0,7.150829286395898,2803.077880859375
4623,-168971.20041559645,3178095.6725483807,4623.0,2831.0595703125,Standard,0.0,7.239390261036757,2831.0595703125
4624,-168671.20041559645,3178095.6725483807,4624.0,2858.970703125,Standard,0.0,7.273382386635616,2858.970703125
4625,-168371.20041559645,3178095.6725483807,4625.0,2827.461181640625,Standard,0.0,7.291544563815192,2827.461181640625
4626,-168071.20041559645,3178095.6725483807,4626.0,2777.2919921875,Standard,0.0,7.245854979140629,2777.2919921875
4627,-167771.20041559645,3178095.6725483807,4627.0,2776.758056640625,Standard,0.0,7.262536813096157,2776.758056640625
4628,-167471.20041559645,3178095.6725483807,4628.0,2760.295166015625,Standard,0.0,7.192736963547549,2760.295166015625
4629,-167171.20041559645,3178095.6725483807,4629.0,2751.2607421875,Standard,0.0,7.20260111333025,2751.2607421875
4630,-166871.20041559645,3178095.6725483807,4630.0,2745.4892578125,Standard,0.0,7.187744299138773,2745.4892578125
4631,-166571.20041559645,3178095.6725483807,4631.0,2742.77099609375,Standard,0.0,7.165962105394039,2742.77099609375
4632,-166271.20041559645,3178095.6725483807,4632.0,2738.572265625,Standard,0.0,7.202468242534094,2738.572265625
4633,-165971.20041559645,3178095.6725483807,4633.0,2737.732177734375,Standard,0.0,7.132875391148766,2737.732177734375
4634,-165671.20041559645,3178095.6725483807,4634.0,2773.84765625,Standard,0.0,7.3053732928118436,2773.84765625
4635,-165371.20041559645,3178095.6725483807,4635.0,2867.917236328125,Standard,0.0,7.467698496531613,2867.917236328125
4636,-165071.20041559645,3178095.6725483807,4636.0,2882.91650390625,Standard,0.0,7.452258307048122,2882.91650390625
4637,-164771.20041559645,3178095.6725483807,4637.0,2909.576416015625,Standard,0.0,7.50493828185971,2909.576416015625
4638,-164471.20041559645,3178095.6725483807,4638.0,2963.65087890625,Standard,0.0,7.5662570825054765,2963.65087890625
4639,-164171.20041559645,3178095.6725483807,4639.0,3019.92041015625,Standard,0.0,7.552331886045637,3019.92041015625
4640,-163871.20041559645,3178095.6725483807,4640.0,2975.408935546875,Standard,0.0,7.445661076980211,2975.408935546875
4641,-163571.20041559645,3178095.6725483807,4641.0,2944.62353515625,Standard,0.0,7.348881846307298,2944.62353515625
4642,-163271.20041559645,3178095.6725483807,4642.0,2964.4423828125,Standard,0.0,7.349828140554331,2964.4423828125
4643,-162971.20041559645,3178095.6725483807,4643.0,3038.040283203125,Standard,0.0,7.483186215783012,3038.040283203125
4644,-162671.20041559645,3178095.6725483807,4644.0,3143.538330078125,Standard,0.0,7.321666338818673,3143.538330078125
4645,-162371.20041559645,3178095.6725483807,4645.0,3140.932861328125,Standard,0.0,7.174286928463808,3140.932861328125
4646,-162071.20041559645,3178095.6725483807,4646.0,3123.240966796875,Standard,0.0,7.225372659706362,3123.240966796875
4647,-161771.20041559645,3178095.6725483807,4647.0,3087.856201171875,Standard,0.0,7.4150983444230105,3087.856201171875
4648,-161471.20041559645,3178095.6725483807,4648.0,2995.38720703125,Standard,0.0,7.436866470291152,2995.38720703125
4649,-161171.20041559645,3178095.6725483807,4649.0,2929.188720703125,Standard,0.0,7.350778045276773,2929.188720703125
4650,-160871.20041559645,3178095.6725483807,4650.0,2860.431884765625,Standard,0.0,7.3026453288503035,2860.431884765625
4651,-160571.20041559645,3178095.6725483807,4651.0,2815.075439453125,Standard,0.0,7.300794942787074,2815.075439453125
4652,-160271.20041559645,3178095.6725483807,4652.0,2822.862548828125,Standard,0.0,7.445378475561831,2822.862548828125
4653,-159971.20041559645,3178095.6725483807,4653.0,2822.862548828125,Standard,0.0,7.504653392557731,2822.862548828125
4654,-159671.20041559645,3178095.6725483807,4654.0,2800.66650390625,Standard,0.0,7.390167187343316,2800.66650390625
4655,-159371.20041559645,3178095.6725483807,4655.0,2747.463134765625,Standard,0.0,7.2842501751122155,2747.463134765625
4656,-159071.20041559645,3178095.6725483807,4656.0,2719.740966796875,Standard,0.0,7.2456358296252,2719.740966796875
4657,-158771.20041559645,3178095.6725483807,4657.0,2698.0302734375,Standard,0.0,7.177796508943187,2698.0302734375
4658,-158471.20041559645,3178095.6725483807,4658.0,2675.267822265625,Standard,0.0,7.279607074945193,2675.267822265625
4659,-158171.20041559645,3178095.6725483807,4659.0,2721.976806640625,Standard,0.0,7.543081178071097,2721.976806640625
4660,-157871.20041559645,3178095.6725483807,4660.0,2840.257568359375,Standard,0.0,7.470458160738906,2840.257568359375
4661,-157571.20041559645,3178095.6725483807,4661.0,2921.42626953125,Standard,0.0,7.43739566573864,2921.42626953125
4662,-157271.20041559645,3178095.6725483807,4662.0,2988.208740234375,Standard,0.0,7.32142160285624,2988.208740234375
4663,-156971.20041559645,3178095.6725483807,4663.0,3036.552490234375,Standard,0.0,7.2984616439930745,3036.552490234375
4664,-156671.20041559645,3178095.6725483807,4664.0,3050.258544921875,Standard,0.0,7.562514410453964,3050.258544921875
4665,-156371.20041559645,3178095.6725483807,4665.0,2981.108642578125,Standard,0.0,7.657673337866906,2981.108642578125
4666,-156071.20041559645,3178095.6725483807,4666.0,2837.652587890625,Standard,0.0,7.471713777464019,2837.652587890625
4667,-155771.20041559645,3178095.6725483807,4667.0,2713.5029296875,Standard,0.0,7.333437330844588,2713.5029296875
4668,-155471.20041559645,3178095.6725483807,4668.0,2641.64453125,Standard,0.0,7.537948205807482,2641.64453125
4669,-155171.20041559645,3178095.6725483807,4669.0,2647.394775390625,Standard,0.0,7.4534915131948045,2647.394775390625
4670,-154871.20041559645,3178095.6725483807,4670.0,2676.16259765625,Standard,0.0,7.317656021929622,2676.16259765625
4671,-154571.20041559645,3178095.6725483807,4671.0,2691.658203125,Standard,0.0,7.4727492124923325,2691.658203125
4672,-154271.20041559645,3178095.6725483807,4672.0,2787.878173828125,Standard,0.0,7.724670525845365,2787.878173828125
4673,-153971.20041559645,3178095.6725483807,4673.0,2771.223388671875,Standard,0.0,7.591579605981941,2771.223388671875
4674,-153671.20041559645,3178095.6725483807,4674.0,2636.75537109375,Standard,0.0,7.518250846200098,2636.75537109375
4675,-153371.20041559645,3178095.6725483807,4675.0,2547.7607421875,Standard,0.0,7.627171756036769,2547.7607421875
4676,-153071.20041559645,3178095.6725483807,4676.0,2571.806640625,Standard,0.0,7.417662613592551,2571.806640625
4677,-152771.20041559645,3178095.6725483807,4677.0,2578.460693359375,Standard,0.0,5.997719436482336,2578.460693359375
4678,-152471.20041559645,3178095.6725483807,4678.0,2434.431640625,Standard,0.0,4.538274432177872,2434.431640625
4679,-152171.20041559645,3178095.6725483807,4679.0,2299.882080078125,Standard,0.0,1.5,2299.882080078125
4680,-151871.20041559645,3178095.6725483807,4680.0,2274.828125,Standard,0.0,1.5,2274.828125
4681,-151571.20041559645,3178095.6725483807,4681.0,2211.489013671875,Standard,0.0,1.5,2211.489013671875
4682,-151271.20041559645,3178095.6725483807,4682.0,2135.79931640625,Standard,0.0,1.5,2135.79931640625
4683,-150971.20041559645,3178095.6725483807,4683.0,2082.03955078125,Standard,3.0,1.5,2082.03955078125
4684,-150671.20041559645,3178095.6725483807,4684.0,2026.5692138671875,Standard,0.0,1.5,2026.5692138671875
4685,-150371.20041559645,3178095.6725483807,4685.0,2016.85693359375,Standard,0.0,1.5,2016.85693359375
4686,-150071.20041559645,3178095.6725483807,4686.0,2050.581298828125,Standard,0.0,3.1225291332354352,2050.581298828125
4687,-149771.20041559645,3178095.6725483807,4687.0,2034.970458984375,Standard,23.0,1.5,2034.970458984375
4688,-149471.20041559645,3178095.6725483807,4688.0,2001.6890869140625,Standard,25.0,1.5,2001.6890869140625
4689,-149171.20041559645,3178095.6725483807,4689.0,2045.0933837890625,Standard,0.0,3.4750762256375163,2045.0933837890625
4690,-148871.20041559645,3178095.6725483807,4690.0,2064.927734375,Standard,0.0,3.946565065994596,2064.927734375
4691,-148571.20041559645,3178095.6725483807,4691.0,2033.9300537109373,Standard,14.0,4.4293551998155705,2033.9300537109373
4692,-148271.20041559645,3178095.6725483807,4692.0,2002.62451171875,Standard,22.0,4.714436456831222,2002.62451171875
4693,-147971.20041559645,3178095.6725483807,4693.0,2001.28564453125,Standard,14.0,4.360036653315314,2001.28564453125
4694,-147671.20041559645,3178095.6725483807,4694.0,1998.7994384765625,Standard,13.0,4.628448215147163,1998.7994384765625
4695,-147371.20041559645,3178095.6725483807,4695.0,1974.392578125,Standard,7.0,4.8234861849048105,1974.392578125
4696,-147071.20041559645,3178095.6725483807,4696.0,1958.5177001953125,Standard,10.0,4.3114874288827965,1958.5177001953125
4697,-146771.20041559645,3178095.6725483807,4697.0,1938.22119140625,Standard,0.0,1.5,1938.22119140625
4698,-146471.20041559645,3178095.6725483807,4698.0,1970.00634765625,Standard,17.0,1.5,1970.00634765625
4699,-146171.20041559645,3178095.6725483807,4699.0,1965.72265625,Standard,11.0,1.5,1965.72265625
4700,-145871.20041559645,3178095.6725483807,4700.0,1958.1610107421875,Standard,50.0,1.5,1958.1610107421875
4701,-145571.20041559645,3178095.6725483807,4701.0,1944.7159423828125,Standard,22.0,3.4556632787216355,1944.7159423828125
4702,-145271.20041559645,3178095.6725483807,4702.0,1940.5035400390625,Standard,20.0,3.92907876025051,1940.5035400390625
4703,-144971.20041559645,3178095.6725483807,4703.0,1920.3955078125,Standard,0.0,3.992113920058572,1920.3955078125
4704,-144671.20041559645,3178095.6725483807,4704.0,1941.5128173828125,Standard,0.0,2.9763756404038584,1941.5128173828125
4705,-144371.20041559645,3178095.6725483807,4705.0,1946.36669921875,Standard,0.0,1.5,1946.36669921875
4706,-144071.20041559645,3178095.6725483807,4706.0,1929.5692138671875,Standard,0.0,3.2708175055329893,1929.5692138671875
4707,-143771.20041559645,3178095.6725483807,4707.0,1944.329345703125,Standard,0.0,1.5,1944.329345703125
4708,-143471.20041559645,3178095.6725483807,4708.0,1988.6136474609373,Standard,7.0,1.5,1988.6136474609373
4709,-143171.20041559645,3178095.6725483807,4709.0,1994.43359375,Standard,76.0,1.5,1994.43359375
4710,-142871.20041559645,3178095.6725483807,4710.0,1983.418212890625,Standard,33.0,1.5,1983.418212890625
4711,-142571.20041559645,3178095.6725483807,4711.0,2014.3790283203125,Standard,0.0,1.5,2014.3790283203125
4712,-142271.20041559645,3178095.6725483807,4712.0,1993.90869140625,Standard,20.0,1.5,1993.90869140625
4713,-141971.20041559645,3178095.6725483807,4713.0,1950.1551513671875,Standard,4.0,3.8128889450151893,1950.1551513671875
4714,-141671.20041559645,3178095.6725483807,4714.0,1978.5279541015625,Standard,3.0,3.8903312986084826,1978.5279541015625
4715,-141371.20041559645,3178095.6725483807,4715.0,1947.7379150390625,Standard,11.0,1.5,1947.7379150390625
4716,-141071.20041559645,3178095.6725483807,4716.0,1885.0167236328125,Standard,55.0,1.5,1885.0167236328125
4717,-140771.20041559645,3178095.6725483807,4717.0,1848.0997314453125,Standard,121.0,1.5,1848.0997314453125
4718,-140471.20041559645,3178095.6725483807,4718.0,1828.3856201171875,Standard,208.0,1.5,1828.3856201171875
4719,-140171.20041559645,3178095.6725483807,4719.0,1810.9166259765625,Standard,104.0,1.5,1810.9166259765625
4720,-139871.20041559645,3178095.6725483807,4720.0,1792.05908203125,Standard,26.0,1.5,1792.05908203125
4721,-139571.20041559645,3178095.6725483807,4721.0,1781.5457763671875,Standard,0.0,1.5,1781.5457763671875
4722,-139271.20041559645,3178095.6725483807,4722.0,1796.1168212890625,Standard,0.0,3.0526448335367604,1796.1168212890625
4723,-138971.20041559645,3178095.6725483807,4723.0,1818.2645263671875,Standard,0.0,1.5,1818.2645263671875
4724,-138671.20041559645,3178095.6725483807,4724.0,1801.7965087890625,Standard,0.0,1.5,1801.7965087890625
4725,-138371.20041559645,3178095.6725483807,4725.0,1780.560791015625,Standard,0.0,2.9789445055220183,1780.560791015625
4726,-138071.20041559645,3178095.6725483807,4726.0,1787.203369140625,Standard,18.0,1.5,1787.203369140625
4727,-137771.20041559645,3178095.6725483807,4727.0,1778.4080810546875,Standard,17.0,1.5,1778.4080810546875
4728,-137471.20041559645,3178095.6725483807,4728.0,1740.3359375,Standard,4.0,3.1703559666667838,1740.3359375
4729,-137171.20041559645,3178095.6725483807,4729.0,1734.91796875,Standard,7.0,1.5,1734.91796875
4730,-136871.20041559645,3178095.6725483807,4730.0,1766.77734375,Standard,0.0,1.5,1766.77734375
4731,-136571.20041559645,3178095.6725483807,4731.0,1789.0443115234375,Standard,3.0,1.5,1789.0443115234375
4732,-136271.20041559645,3178095.6725483807,4732.0,1765.700439453125,Standard,40.0,1.5,1765.700439453125
4733,-135971.20041559645,3178095.6725483807,4733.0,1679.8956298828125,Standard,0.0,1.5,1679.8956298828125
4734,-135671.20041559645,3178095.6725483807,4734.0,1635.614501953125,Standard,0.0,1.5,1635.614501953125
4735,-135371.20041559645,3178095.6725483807,4735.0,1644.150390625,Standard,30.0,1.5,1644.150390625
4736,-135071.20041559645,3178095.6725483807,4736.0,1647.7244873046875,Standard,0.0,1.5,1647.7244873046875
4737,-134771.20041559645,3178095.6725483807,4737.0,1642.587890625,Standard,3.0,1.5,1642.587890625
4738,-134471.20041559645,3178095.6725483807,4738.0,1648.4564208984375,Standard,0.0,2.9493966071430213,1648.4564208984375
4739,-134171.20041559645,3178095.6725483807,4739.0,1675.064697265625,Standard,0.0,1.5,1675.064697265625
4740,-133871.20041559645,3178095.6725483807,4740.0,1671.447509765625,Standard,0.0,1.5,1671.447509765625
4741,-133571.20041559645,3178095.6725483807,4741.0,1679.666015625,Standard,4.0,3.2709303386140176,1679.666015625
4742,-133271.20041559645,3178095.6725483807,4742.0,1716.630615234375,Standard,3.0,1.5,1716.630615234375
4743,-132971.20041559645,3178095.6725483807,4743.0,1733.0147705078125,Standard,84.0,1.5,1733.0147705078125
4744,-132671.20041559645,3178095.6725483807,4744.0,1700.1832275390625,Standard,50.0,1.5,1700.1832275390625
4745,-132371.20041559645,3178095.6725483807,4745.0,1660.0733642578125,Standard,0.0,3.649485794661134,1660.0733642578125
4746,-132071.20041559645,3178095.6725483807,4746.0,1654.7330322265625,Standard,0.0,1.5,1654.7330322265625
4747,-131771.20041559645,3178095.6725483807,4747.0,1678.1832275390625,Standard,0.0,1.5,1678.1832275390625
4748,-131471.20041559645,3178095.6725483807,4748.0,1701.429443359375,Standard,0.0,1.5,1701.429443359375
4749,-131171.20041559645,3178095.6725483807,4749.0,1695.375244140625,Standard,20.0,1.5,1695.375244140625
4750,-130871.20041559644,3178095.6725483807,4750.0,1661.7022705078125,Standard,6.0,1.5,1661.7022705078125
4751,-130571.20041559644,3178095.6725483807,4751.0,1639.0230712890625,Standard,70.0,1.5,1639.0230712890625
4752,-130271.20041559644,3178095.6725483807,4752.0,1625.3184814453125,Standard,24.0,1.5,1625.3184814453125
4753,-129971.20041559644,3178095.6725483807,4753.0,1623.582763671875,Standard,0.0,2.8813104179012616,1623.582763671875
4754,-129671.20041559644,3178095.6725483807,4754.0,1639.42236328125,Standard,6.0,1.5,1639.42236328125
4755,-129371.20041559644,3178095.6725483807,4755.0,1655.6773681640625,Standard,3.0,1.5,1655.6773681640625
4756,-129071.20041559644,3178095.6725483807,4756.0,1675.53271484375,Standard,89.0,1.5,1675.53271484375
4757,-128771.20041559644,3178095.6725483807,4757.0,1692.415283203125,Standard,23.0,1.5,1692.415283203125
4758,-128471.20041559644,3178095.6725483807,4758.0,1693.23046875,Standard,12.0,1.5,1693.23046875
4759,-128171.20041559644,3178095.6725483807,4759.0,1675.55615234375,Standard,17.0,1.5,1675.55615234375
4760,-127871.20041559644,3178095.6725483807,4760.0,1655.5867919921875,Standard,0.0,1.5,1655.5867919921875
4761,-127571.20041559644,3178095.6725483807,4761.0,1636.189453125,Standard,3.0,1.5,1636.189453125
4762,-127271.20041559644,3178095.6725483807,4762.0,1661.765380859375,Standard,58.0,1.5,1661.765380859375
4763,-126971.20041559644,3178095.6725483807,4763.0,1671.41748046875,Standard,53.0,1.5,1671.41748046875
4764,-126671.20041559644,3178095.6725483807,4764.0,1630.8560791015625,Standard,0.0,3.1043125333024237,1630.8560791015625
4765,-126371.20041559644,3178095.6725483807,4765.0,1614.0806884765625,Standard,0.0,1.5,1614.0806884765625
4766,-126071.20041559644,3178095.6725483807,4766.0,1617.73876953125,Standard,0.0,1.5,1617.73876953125
4767,-125771.20041559644,3178095.6725483807,4767.0,1615.4893798828125,Standard,0.0,3.5090857380261724,1615.4893798828125
4768,-125471.20041559644,3178095.6725483807,4768.0,1616.471435546875,Standard,0.0,3.172778698018358,1616.471435546875
4769,-125171.20041559644,3178095.6725483807,4769.0,1617.9559326171875,Standard,0.0,1.5,1617.9559326171875
4770,-124871.20041559644,3178095.6725483807,4770.0,1620.9398193359375,Standard,0.0,1.5,1620.9398193359375
4771,-124571.20041559644,3178095.6725483807,4771.0,1617.6658935546875,Standard,0.0,1.5,1617.6658935546875
4772,-124271.20041559644,3178095.6725483807,4772.0,1620.268310546875,Standard,0.0,3.0762287407101043,1620.268310546875
4773,-123971.20041559644,3178095.6725483807,4773.0,1660.366455078125,Standard,77.0,1.5,1660.366455078125
4774,-123671.20041559644,3178095.6725483807,4774.0,1688.750244140625,Standard,20.0,3.13217217826842,1688.750244140625
4775,-123371.20041559644,3178095.6725483807,4775.0,1656.6424560546875,Standard,65.0,1.5,1656.6424560546875
4776,-123071.20041559644,3178095.6725483807,4776.0,1635.4853515625,Standard,5.0,1.5,1635.4853515625
4777,-122771.20041559644,3178095.6725483807,4777.0,1640.894287109375,Standard,0.0,1.5,1640.894287109375
4778,-122471.20041559644,3178095.6725483807,4778.0,1637.492431640625,Standard,0.0,1.5,1637.492431640625
4779,-122171.20041559644,3178095.6725483807,4779.0,1632.6719970703125,Standard,2.0,1.5,1632.6719970703125
4780,-121871.20041559644,3178095.6725483807,4780.0,1654.95849609375,Standard,84.0,1.5,1654.95849609375
4781,-121571.20041559644,3178095.6725483807,4781.0,1679.8306884765625,Standard,40.0,1.5,1679.8306884765625
4782,-121271.20041559644,3178095.6725483807,4782.0,1691.72607421875,Standard,74.0,1.5,1691.72607421875
4783,-120971.20041559644,3178095.6725483807,4783.0,1704.9251708984375,Standard,98.0,1.5,1704.9251708984375
4784,-120671.20041559644,3178095.6725483807,4784.0,1725.740234375,Standard,81.0,1.5,1725.740234375
4785,-120371.20041559644,3178095.6725483807,4785.0,1704.6466064453125,Standard,7.0,3.8532896185667953,1704.6466064453125
4786,-120071.20041559644,3178095.6725483807,4786.0,1634.9837646484375,Standard,3.0,5.311360133758504,1634.9837646484375
4787,-119771.20041559644,3178095.6725483807,4787.0,1605.185302734375,Standard,0.0,6.64648783098662,1605.185302734375
