,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.9750446161205373,1.0,0.9660179357743275,0.7495652515888734,0.6053414742622716,0.6915922093005676,0.6313370034112892,0.6389766093052711,0.5709831830747569,0.8170876406750406,0.5858567713096384,0.847710637939626,0.676165125247759,0.6377515372440977,0.4926859798812694,0.6157594779797793,0.6947379409995098,0.6578797538117004,0.6485185451977777,0.6966688276866682,0.710735516546526
nights_per_years,,16.0,,46.0,67.0,44.0,21.0,,,,,,,,,,,,,,,,28.0,28.0,35.0,35.0,35.0,,
specific_nights_per_years,,2.5790676798404323e-05,,7.414819579541243e-05,0.0001079984590933181,7.092436119561189e-05,3.385026329790567e-05,,,,,,,,,,,,,,,,4.513368439720756e-05,4.513368439720756e-05,5.6417105496509456e-05,5.6417105496509456e-05,5.6417105496509456e-05,,
