Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
57.0,0.0,104,34.519402083603886,1.4360545695727123,14360.545695727124,0.6457699177782965,50,1500
