polygons,night_lights
"POLYGON ((28.53118390210179 -28.67498749722635, 28.53118390210178 -28.67478039722629, 28.53138770210171 -28.67466739722626, 28.53148430210169 -28.67455449722622, 28.5314065021017 -28.67440389722616, 28.53159700210164 -28.67423919722613, 28.53199300210154 -28.67452319722623, 28.53232110210146 -28.67432859722619, 28.53249280210142 -28.67448859722622, 28.53276100210139 -28.67475209722634, 28.53310430210127 -28.67459209722628, 28.53326530210123 -28.67448859722627, 28.53356570210114 -28.67446979722628, 28.53382320210109 -28.67443209722628, 28.53398410210103 -28.67432859722627, 28.53386610210104 -28.67410259722618, 28.53366220210107 -28.67389559722611, 28.53372660210104 -28.67367909722605, 28.53417720210094 -28.67385789722612, 28.5343703021009 -28.67407439722618, 28.53455270210088 -28.67428149722624, 28.53466000210087 -28.67446979722632, 28.53455270210092 -28.67466739722637, 28.53438110210098 -28.67483689722641, 28.53426300210102 -28.67505339722647, 28.53409140210108 -28.67513809722649, 28.53387680210113 -28.67501569722646, 28.53361930210118 -28.67488389722642, 28.53337250210125 -28.67502509722643, 28.53313650210132 -28.67511929722646, 28.53296490210138 -28.67526989722649, 28.5329327021014 -28.67544869722654, 28.53310430210139 -28.67565579722665, 28.53321160210137 -28.67586289722667, 28.53372660210124 -28.67576879722669, 28.53374810210124 -28.67598519722674, 28.53381240210125 -28.67619229722683, 28.53409140210117 -28.67616409722683, 28.53448830210106 -28.6760322972268, 28.53464930210102 -28.67598519722678, 28.53488530210097 -28.67613589722684, 28.53466400210097 -28.67557809722665, 28.53469620210094 -28.67533809722658, 28.53489340210088 -28.67522519722656, 28.53510930210084 -28.67530049722658, 28.53530370210084 -28.67578759722673, 28.53551030210073 -28.67522989722659, 28.53544460210072 -28.67497569722651, 28.53521390210074 -28.67461099722638, 28.53558400210063 -28.67436619722633, 28.53605070210052 -28.67436619722636, 28.53588180210057 -28.67455209722641, 28.53559740210066 -28.67478269722645, 28.53580400210066 -28.67523459722661, 28.5363444021005 -28.67506279722657, 28.53675210210038 -28.67489329722654, 28.53720270210026 -28.67479919722652, 28.53730748311644 -28.6748040290423, 28.537303924605 -28.67456032527345, 28.53730574150592 -28.67451609402374, 28.53731246559303 -28.67447223281654, 28.53732403210363 -28.6744291640588, 28.53734032964029 -28.67438730252515, 28.53736120124377 -28.67434705136362, 28.53738644590485 -28.67430879821304, 28.53741582050038 -28.67427291146986, 28.53744904213472 -28.67423973674064, 28.53748579086437 -28.67420959351347, 28.53752571277913 -28.67418277208145, 28.53756842341054 -28.67415953074695, 28.53761351143438 -28.67414009333421, 28.53766054263196 -28.6741246470339, 28.53770906407163 -28.67411334060039, 28.53775860847061 -28.67410628291928, 28.53780869869509 -28.67410354195883, 28.53883141627529 -28.67409191968425, 28.53888156992653 -28.67409352146144, 28.53893130405438 -28.67409945092755, 28.53893496442284 -28.67410021545071, 28.53966474226719 -28.67409191689091, 28.53971489591595 -28.67409351835873, 28.53976463007569 -28.6740994475168, 28.53976831376398 -28.67410021688671, 28.540498068259 -28.67409191409772, 28.54054822190525 -28.67409351525626, 28.54059795609689 -28.67409944410624, 28.54064679187249 -28.67410964355012, 28.54069425892249 -28.67412401536268, 28.54073990011829 -28.67414242113697, 28.54078327591448 -28.67416468361717, 28.54082396858171 -28.67419058840568, 28.54086158622957 -28.67421988602766, 28.54089576658057 -28.6742522943337, 28.54092618045905 -28.67428750121676, 28.54095253496137 -28.67432516761792, 28.54097457627673 -28.67436493079169, 28.54099209213162 -28.67440640779926, 28.5410049138343 -28.67444919919626, 28.54101291789947 -28.67449289287975, 28.54101602723785 -28.67453706805663, 28.54102209208386 -28.67495141510982, 28.54104236478817 -28.67494669067258, 28.54109190929324 -28.67493963176547, 28.54114199976584 -28.67493688955966, 28.54216472383312 -28.67492524179904, 28.54221487787209 -28.67492684232352, 28.54226461252358 -28.67493277054159, 28.5422683670069 -28.67493355461688, 28.54299804982437 -28.67492523900637, 28.54304820386079 -28.67492683922148, 28.54309793854414 -28.6749327671315, 28.54314677490828 -28.6749429656479, 28.54319424263792 -28.6749573365544, 28.54323988459798 -28.67497574145273, 28.54328326123567 -28.67499800309557, 28.54332395481351 -28.67502390709334, 28.54336157343234 -28.67505320397889, 28.54339575480532 -28.67508561160976, 28.54342616974697 -28.67512081788554, 28.54345252534338 -28.67515848375312, 28.54347456777322 -28.67519824647216, 28.54349208475226 -28.67523972310817, 28.54350490757788 -28.67528251422043, 28.54351291275407 -28.6753262077087, 28.54351602318077 -28.6753703827818, 28.54352176629843 -28.67576210036634, 28.54383137940602 -28.67575856950079, 28.54388153383767 -28.67576016939118, 28.54393126894898 -28.67576609697733, 28.5439350709103 -28.67576689091075, 28.54466470539679 -28.67575856670843, 28.54471485982587 -28.67576016628944, 28.54476459496905 -28.67576609356754, 28.5448134318557 -28.67577629146024, 28.5448609001656 -28.67579066175726, 28.54490654275798 -28.67580906606623, 28.54494992007401 -28.67583132714552, 28.54499061436971 -28.67585723061094, 28.54502823373895 -28.67588652700049, 28.5450624158877 -28.67591893417649, 28.54509283162298 -28.67595414004288, 28.54511918802326 -28.67599180555051, 28.54514123125946 -28.67603156796253, 28.54515874903958 -28.67607304434739, 28.54517157265332 -28.67611583526677, 28.54517957859701 -28.67615952862229, 28.54518268976326 -28.67620370362409, 28.54519592845385 -28.67710565010505, 28.54519411488305 -28.67714988131921, 28.54518739398379 -28.67719374278213, 28.54518512199328 -28.67720220501319, 28.54519593677654 -28.67793898307064, 28.54519412320863 -28.67798321428007, 28.54518740227329 -28.67802707573985, 28.54518512995854 -28.67803553912348, 28.54519594509958 -28.67877231603624, 28.54519413153458 -28.67881654724095, 28.54518741056313 -28.67886040869759, 28.54517584690581 -28.67890347799577, 28.54515955192132 -28.67894534035365, 28.54513868253425 -28.67898559261243, 28.5451134397239 -28.6790238471189, 28.54508406658906 -28.67905973545908, 28.54505084600689 -28.67909291200614, 28.54501409790869 -28.67912305724915, 28.54497417619896 -28.67914988087027, 28.54493146534695 -28.67917312454069, 28.54488637668402 -28.67919256440865, 28.54483934444226 -28.67920801325534, 28.54479082157237 -28.67921932229798, 28.54474127538135 -28.67922638262275, 28.54469118303191 -28.67922912623383, 28.54366841838052 -28.67924079467315, 28.54361826228674 -28.67923919476796, 28.54356852553633 -28.67923326713185, 28.54356472183926 -28.67923247285673, 28.54283507771068 -28.6792407918803, 28.5427849216144 -28.67923919166571, 28.54273518489585 -28.67923326372152, 28.54268634655284 -28.67922306513747, 28.54263887693099 -28.67920869413253, 28.54259323319375 -28.67919028910883, 28.54254985491951 -28.67916802731861, 28.54250915986805 -28.67914212315738, 28.54247153995718 -28.67911282609882, 28.54243735748821 -28.67908041829224, 28.54240694165684 -28.67904521184521, 28.54238058538278 -28.67900754581776, 28.5423585424888 -28.67896778295683, 28.54234102525644 -28.67892630620277, 28.54232820238173 -28.67888351500131, 28.5423201973507 -28.67883982145664, 28.54231708725039 -28.67879564636261, 28.54231134788516 -28.67840392818593, 28.54200174063225 -28.67840745571404, 28.54195158493126 -28.67840585517471, 28.54190184864077 -28.67839992690662, 28.54189809242489 -28.67839914248997, 28.54116839996287 -28.67840745292089, 28.54111824425937 -28.67840585207218, 28.54106850800076 -28.67839992349597, 28.54101967018045 -28.67838972428817, 28.54097220113898 -28.67837535267378, 28.54092655803424 -28.67835694706066, 28.54088318043851 -28.6783346847069, 28.54084248610505 -28.6783087800133, 28.54080486694472 -28.67827948245873, 28.54077068525166 -28.67824707419726, 28.54074027021406 -28.67821186734091, 28.54071391474399 -28.67817420095356, 28.54069187265648 -28.67813443778567, 28.54067435622531 -28.67809296078045, 28.54066153413876 -28.67805016938619, 28.5406535298753 -28.67800647570888, 28.54065042051458 -28.67796230054357, 28.54063722029079 -28.67706035224173, 28.54063903578016 -28.67701612101488, 28.54064575857853 -28.67697225970464, 28.54064801214986 -28.67696386748633, 28.54063722861259 -28.67622701854783, 28.54063904410481 -28.67618278731629, 28.54064576686699 -28.67613892600288, 28.54064802011467 -28.67613053493525, 28.54064437252582 -28.67588128633459, 28.54062409962275 -28.67588601071918, 28.5405745546355 -28.67589306947227, 28.54052446368392 -28.6758958114856, 28.5401904478823 -28.67589961245983, 28.54019590115109 -28.67627235597229, 28.54019408547263 -28.67631658720451, 28.5401873625134 -28.67636044850198, 28.54018512800812 -28.67636876961495, 28.54019590947271 -28.67710568893889, 28.54019409379709 -28.6771499201664, 28.54018737080168 -28.67719378146072, 28.54017580522655 -28.67723685041309, 28.54015950844886 -28.67727871224499, 28.54013863741045 -28.67731896380265, 28.54011339310659 -28.67735721743966, 28.54008401865041 -28.67739310475038, 28.5400507969318 -28.6774262801179, 28.54001404789302 -28.67745642404265, 28.53997412544762 -28.67748324621948, 28.53993141407191 -28.67750648833352, 28.53988632510234 -28.67752592654796, 28.53983929277393 -28.67754137365996, 28.53979077003821 -28.67755268090337, 28.53974122420093 -28.67755973938181, 28.53969113242133 -28.67756248111713, 28.53866838154749 -28.67757411116741, 28.53861822623433 -28.67757250937523, 28.53856849046761 -28.67756657985895, 28.53856482837324 -28.67756581499527, 28.53852379691131 -28.67756628138532, 28.53852924479897 -28.67793903484969, 28.53852742842456 -28.67798326607687, 28.53852070469424 -28.6780271273117, 28.53850913835517 -28.67807019614605, 28.53849284079186 -28.67811205780251, 28.53847196895371 -28.67815230912896, 28.5384467238437 -28.67819056248124, 28.53841734858273 -28.67822644945644, 28.53838412606842 -28.67825962444093, 28.53834737625072 -28.6782897679388, 28.53830745305065 -28.67831658964899, 28.53826474095181 -28.67833983126114, 28.53821965129763 -28.67835926894329, 28.5381726183297 -28.67837471549768, 28.53812409500572 -28.6783860221636, 28.53807454863707 -28.67839308005012, 28.53802445638815 -28.67839582118494, 28.53700169661755 -28.67840743895228, 28.53695154090166 -28.67840583655666, 28.53690180480265 -28.67839990643992, 28.53685296731241 -28.67838970571285, 28.53680549876829 -28.67837533261495, 28.53675985632337 -28.67835692556852, 28.53671647954361 -28.67833466184536, 28.53667578617437 -28.6783087558595, 28.53663816811727 -28.67827945710223, 28.5366039876558 -28.67824704773923, 28.53657357396629 -28.67821183989311, 28.53654721994781 -28.67817417263727, 28.53652517940143 -28.67813440873055, 28.53650766458608 -28.67809293112334, 28.5364948441745 -28.67805013926957, 28.53648684162899 -28.67800644527978, 28.53648373401269 -28.67796226995202, 28.53647056948041 -28.6770603198813, 28.53647238672378 -28.67701608864355, 28.53647911126886 -28.67697222747407, 28.53649067834861 -28.67692915877944, 28.53650697656006 -28.6768872973337, 28.53652784893747 -28.67684704628398, 28.53655309446421 -28.67680879326806, 28.53658247000874 -28.67677290668115, 28.53661569266634 -28.67673973212825, 28.53665244248359 -28.67670958909574, 28.53669236553987 -28.67668276787487, 28.53673507735569 -28.67665952676597, 28.53678016659546 -28.67664008959114, 28.53682719902874 -28.67662464353869, 28.53687572171201 -28.67661333736066, 28.53692526735052 -28.67660627994015, 28.53697535879848 -28.67660353924295, 28.53730935123057 -28.67659974641207, 28.53730390796338 -28.67622699265997, 28.53730572485873 -28.67618276141967, 28.53731183586128 -28.67614289979833, 28.53727780210037 -28.67614529722694, 28.5370847021004 -28.67600409722689, 28.53685940210044 -28.6756839972268, 28.53670920210044 -28.67545809722672, 28.53626930210058 -28.67563699722674, 28.53608690210062 -28.67577819722679, 28.53594750210069 -28.67593819722682, 28.53590460210071 -28.67611699722687, 28.5356792021008 -28.67632409722691, 28.53573290210079 -28.676521797227, 28.53566850210083 -28.67676649722706, 28.53549690210089 -28.67694539722711, 28.53536810210093 -28.67696419722712, 28.53500330210102 -28.67700179722708, 28.53483170210108 -28.67713359722714, 28.53481020210111 -28.6773594972272, 28.53478880210114 -28.67759479722728, 28.53470290210117 -28.67779249722733, 28.53446690210126 -28.6779713972274, 28.53425230210129 -28.67790549722736, 28.53410210210131 -28.67767009722728, 28.5341021021013 -28.67741599722719, 28.53431670210122 -28.67721829722714, 28.53444540210116 -28.67706769722711, 28.53435960210118 -28.67689829722705, 28.53404850210126 -28.67691709722704, 28.53379100210134 -28.67703949722706, 28.53357640210138 -28.67699239722705, 28.53341550210141 -28.676832397227, 28.53329740210141 -28.67661589722692, 28.53321160210143 -28.67647469722686, 28.53297560210149 -28.67642769722685, 28.53266440210156 -28.67645589722684, 28.53234260210165 -28.67639939722682, 28.53218160210166 -28.67615469722673, 28.53221380210164 -28.67587229722665, 28.53203140210167 -28.67567459722658, 28.53187050210168 -28.67558049722652, 28.53151650210176 -28.6754863972265, 28.5312804021018 -28.6751850972264, 28.53118390210179 -28.67498749722635))",0.0
"POLYGON ((28.39019000213552 -28.65238839721346, 28.39044210213545 -28.65222949721343, 28.39065060213541 -28.65231799721344, 28.39102600213527 -28.65205639721339, 28.39116100213526 -28.65221299721345, 28.39144120213518 -28.65218689721347, 28.39159150213519 -28.65250019721357, 28.3915524021352 -28.65260929721359, 28.39140240213524 -28.6527296972136, 28.39115020213532 -28.65275559721363, 28.39099688089337 -28.65275454205906, 28.3910055483699 -28.65278362397582, 28.39101348853913 -28.65282732895427, 28.39101653404811 -28.65287150999186, 28.39102842066153 -28.65377200820195, 28.39116870213543 -28.65394049721397, 28.39135370213536 -28.65373359721393, 28.39152710213528 -28.65346839721385, 28.39169790213523 -28.6532918972138, 28.39192000213514 -28.65309919721374, 28.39208810213509 -28.65301909721373, 28.39286890213492 -28.65330109721385, 28.39297150213495 -28.65387359721402, 28.39369030213479 -28.65405479721411, 28.39355940213486 -28.6543187972142, 28.3933443021349 -28.65425959721417, 28.39338570213491 -28.65441909721423, 28.39302780213499 -28.65449029721421, 28.39249130213515 -28.65463859721423, 28.39253690213516 -28.65478449721428, 28.39202200213531 -28.65498459721432, 28.39054610213573 -28.65547379721441, 28.39056010213575 -28.65579189721449, 28.38915020213618 -28.65638819721461, 28.38903410213619 -28.65634979721461, 28.3887617021363 -28.65659879721466, 28.38884790213627 -28.6566527972147, 28.38873700213632 -28.65680959721472, 28.38873080213634 -28.65691779721477, 28.38864460213638 -28.65717729721484, 28.38887870213631 -28.65715029721485, 28.38910060213624 -28.65694479721479, 28.38936870213615 -28.65679089721475, 28.38949230213614 -28.65701029721481, 28.38989190213603 -28.65686789721482, 28.39011730213601 -28.65723739721493, 28.38969880213613 -28.65736919721496, 28.38964520213614 -28.65745389721497, 28.39003140213606 -28.65758569721504, 28.39051420213595 -28.65769869721508, 28.39103190213579 -28.65735609721499, 28.39125030213582 -28.65822379721526, 28.39138820213582 -28.65854439721538, 28.3915257021358 -28.65886399721549, 28.39162810213583 -28.65929529721562, 28.39119100213592 -28.65927009721561, 28.39096780213601 -28.65963069721566, 28.39104290213605 -28.66006139721583, 28.39082570213612 -28.66025199721589, 28.39086060213613 -28.66047559721593, 28.39115560213606 -28.660614497216, 28.39184760213583 -28.65997489721585, 28.39211160213582 -28.66058419721603, 28.39165810213595 -28.66065269721603, 28.39131100213605 -28.66073209721606, 28.39101290213612 -28.66086769721608, 28.39051970213627 -28.66114159721612, 28.39013500213641 -28.6614274972162, 28.3898778021365 -28.66168029721626, 28.38975950213654 -28.6617808972163, 28.3896000021366 -28.66200559721635, 28.38870500213683 -28.66212359721632, 28.3884963021369 -28.66215109721636, 28.38829250213693 -28.66197719721627, 28.38830580213674 -28.65999899721569, 28.38786180213686 -28.66004139721569, 28.3876937021369 -28.66001679721569, 28.38772050213688 -28.65989689721564, 28.38768784387979 -28.65988472517609, 28.38769516084155 -28.66044021181395, 28.38769328096351 -28.66048444338231, 28.38768649482666 -28.66052829944003, 28.38767486777918 -28.66057135762878, 28.38765851179027 -28.66061320327362, 28.38763758437205 -28.66065343337668, 28.38761228706276 -28.66069166049815, 28.38758286348606 -28.66072751648771, 28.38754959700495 -28.66076065603013, 28.38751280799281 -28.66079075997082, 28.38747285074817 -28.66081753838971, 28.38743011008255 -28.66084073339333, 28.38738499761453 -28.66086012159865, 28.38733794780541 -28.66087551628435, 28.38728941377516 -28.66088676918931, 28.38723986293822 -28.66089377194043, 28.38718977250208 -28.6608964570963, 28.38632932663124 -28.66090526892244, 28.38638500213732 -28.66094189721589, 28.3866589021373 -28.66150909721608, 28.38610790213746 -28.6616801972161, 28.38545420213766 -28.66194719721615, 28.38538740213768 -28.6621152972162, 28.38514669394195 -28.66230260926954, 28.38513758548113 -28.66232011781745, 28.38511228687015 -28.66235834450762, 28.38508286197773 -28.66239419999056, 28.38504959417951 -28.6624273389559, 28.38503498032649 -28.66243929659381, 28.38447030213802 -28.66328399721651, 28.3841328021381 -28.66311949721646, 28.38425340213804 -28.66280709721636, 28.38417602788773 -28.66256838615229, 28.38366708445045 -28.66257358776497, 28.3836169360175 -28.66257192818658, 28.38356837213612 -28.6625660806417, 28.38283374380592 -28.6625735849368, 28.38278359537247 -28.66257192504925, 28.38273507081217 -28.66256608193471, 28.3820004031615 -28.66257358210843, 28.38195025472758 -28.66257192191171, 28.3819005322718 -28.66256593423984, 28.38185171465462 -28.66255567675787, 28.38180427202204 -28.662541248252, 28.38175866127751 -28.66252278767808, 28.38171532168167 -28.66250047282343, 28.38167467062177 -28.66247451859458, 28.38163709959191 -28.66244517494738, 28.38160297042259 -28.66241272447984, 28.38157261179621 -28.66237747971042, 28.38154631608145 -28.6623397800681, 28.38152433651788 -28.66229998862363, 28.3815068847771 -28.66225848859255, 28.38149412892433 -28.66221567964476, 28.3814861918002 -28.66217197405536, 28.38148314983773 -28.6621277927341, 28.38147921295116 -28.66182759204423, 28.38141310213867 -28.66185989721596, 28.38101705303847 -28.66206762386388, 28.381028493431 -28.66294026241884, 28.38102661075069 -28.66298449397649, 28.38101982170778 -28.66302834978517, 28.38100819167848 -28.66307140748899, 28.38099183266069 -28.66311325241768, 28.38097090219569 -28.66315348158026, 28.38094560185106 -28.66319170754597, 28.3809161752797 -28.66322756217561, 28.38088290587345 -28.66326070016704, 28.38087918505389 -28.6632637444549, 28.38133275461549 -28.66325911814991, 28.38138290337749 -28.66326077856431, 28.38143262614203 -28.66326676641545, 28.38148144405773 -28.66327702403761, 28.38152888698699 -28.66329145264526, 28.3815744980335 -28.66330991328452, 28.38161783794218 -28.66333222817125, 28.38165848932922 -28.66335818240308, 28.38169606070174 -28.66338752602914, 28.38173019022784 -28.66341997645683, 28.38176054922134 -28.66345522117355, 28.38178684530708 -28.66349292075597, 28.3818088252368 -28.66353271213909, 28.38182627732818 -28.66357421211233, 28.38183903350348 -28.66361702101019, 28.3818469709085 -28.66366072656106, 28.38185001309588 -28.66370490785767, 28.38186184655488 -28.66460692196393, 28.38185996422618 -28.66465115351157, 28.38185819465614 -28.66466258503409, 28.3821546021387 -28.66423609721671, 28.3827199021386 -28.66455419721684, 28.38284400213856 -28.6644404972168, 28.38288260213854 -28.66444849721682, 28.3827260021386 -28.6647669972169, 28.38263930213868 -28.665123297217, 28.38256180213875 -28.66574509721718, 28.38245570213886 -28.66660509721745, 28.38255380213885 -28.66676179721749, 28.38267710213884 -28.66687479721753, 28.38265880213886 -28.66714739721763, 28.38237260213894 -28.6671297972176, 28.38231910213896 -28.66723909721763, 28.38223960213898 -28.66732979721764, 28.38215160213901 -28.66741029721767, 28.38204920213904 -28.66747869721768, 28.38170350213909 -28.66697599721752, 28.38154990213914 -28.66720089721758, 28.38074200213931 -28.6666446972174, 28.38063380213934 -28.66670349721741, 28.37985690213948 -28.66607729721718, 28.37962362508208 -28.66590565117491, 28.37950036668193 -28.66590690705019, 28.37945021665688 -28.66590524598117, 28.37940184298101 -28.66589942006278, 28.37866702603694 -28.66590690422073, 28.37861687601145 -28.6659052428425, 28.37856715210902 -28.66589925399653, 28.37851833320402 -28.66588899535917, 28.37847088945483 -28.66587456572772, 28.37842527777568 -28.66585610406893, 28.37838193743625 -28.66583378818054, 28.3783412858309 -28.66580783297902, 28.37830371445897 -28.66577848842962, 28.3782695851543 -28.66574603713899, 28.37823922660055 -28.66571079163358, 28.37821293116574 -28.66567309134944, 28.37819095208671 -28.66563329936344, 28.37817350103039 -28.6655917988964, 28.37816074605546 -28.66554898962244, 28.37815280999403 -28.66550528381974, 28.37814976926892 -28.6654611024001, 28.37814426941617 -28.66504076252996, 28.37749850213995 -28.66468249721666, 28.37730200214001 -28.6648875972167, 28.37680440214013 -28.6646728972166, 28.3753204021405 -28.66446949721648, 28.37442790214075 -28.66488609721658, 28.3742199021408 -28.66484119721656, 28.37407270214084 -28.66491139721658, 28.37379450214091 -28.66488019721653, 28.37417540214072 -28.66394279721629, 28.37465270214052 -28.66311869721605, 28.37529940214026 -28.6621864972158, 28.37662360213985 -28.66125429721558, 28.37796310213945 -28.66070029721548, 28.37884900213922 -28.66079919721552, 28.37937230213908 -28.66059319721548, 28.37980690213897 -28.66069139721552, 28.37997790213891 -28.66053169721549, 28.38027360412056 -28.66007071338138, 28.38023386433647 -28.66006592719346, 28.38018504802467 -28.6600556690615, 28.38013760673593 -28.66004123991992, 28.38009199736079 -28.66002277873071, 28.38004865914668 -28.66000046328712, 28.38000800946755 -28.65997450850131, 28.37997043980418 -28.65994516433453, 28.37993631197397 -28.6599127133898, 28.37990595464635 -28.65987746819015, 28.37987966017754 -28.65983976816873, 28.37985768179511 -28.65979997639991, 28.37984023115923 -28.65975847610236, 28.37982747632456 -28.65971566694858, 28.37981954012186 -28.65967196121561, 28.3798164989753 -28.65962777981462, 28.37980468546492 -28.65872576426512, 28.37980656866183 -28.6586815326825, 28.37981335801216 -28.65863767689957, 28.37982498812474 -28.65859461927102, 28.37984134698959 -28.65855277446434, 28.37986227705689 -28.65851254546639, 28.37988757675443 -28.65847431970252, 28.37991700242905 -28.65843846530549, 28.37995027069328 -28.65840532757029, 28.37998706115452 -28.65837522562873, 28.38002701950079 -28.65834844937633, 28.38006976091276 -28.65832525668037, 28.38011487376984 -28.65830587089669, 28.3801619236142 -28.65829047871874, 28.38021045733463 -28.65827922837971, 28.38026000753015 -28.65827222822501, 28.38031009701108 -28.65826954566889, 28.38133273279978 -28.65825911833121, 28.3813828791776 -28.6582607788285, 28.38143131946824 -28.65826661259979, 28.38216605881643 -28.65825911550302, 28.38221620519375 -28.65826077569119, 28.38226468480138 -28.65826661389354, 28.38299938483297 -28.65825911267501, 28.3830495312098 -28.65826077255406, 28.3830980501345 -28.65826661518698, 28.38383271084938 -28.65825910984717, 28.38388285722572 -28.6582607694171, 28.38393257771882 -28.65826675643055, 28.38398139349916 -28.65827701322982, 28.38402883444975 -28.6582914410373, 28.38407444369327 -28.65830990090688, 28.38411778199201 -28.65833221506176, 28.38415843197772 -28.6583581686067, 28.38419600217098 -28.65838751159733, 28.38423013075125 -28.65841996144725, 28.38426048904145 -28.65845520564941, 28.38428678467321 -28.65849290478545, 28.38430876440265 -28.65853269579464, 28.38432621654935 -28.65857419547001, 28.38433897303508 -28.65861700414889, 28.3843469110026 -28.6586607095619, 28.38434995399918 -28.65870489080294, 28.38435537710176 -28.65911761491513, 28.38437708449996 -28.65911258235813, 28.38442663474081 -28.6591055806753, 28.38447672444292 -28.65910289656798, 28.38480957802572 -28.65909949315534, 28.38480466620737 -28.65872580297049, 28.38480654730157 -28.65868157139043, 28.384813334559 -28.65863771542827, 28.38481441714553 -28.65863370667514, 28.3848113945365 -28.65840374436283, 28.38450044326759 -28.65840692380532, 28.38445029682195 -28.65840526446691, 28.3844005762421 -28.65839927764696, 28.38435176037043 -28.6583890210024, 28.38430431933608 -28.65837459331128, 28.38425871002718 -28.6583561335217, 28.38421537169049 -28.65833381941337, 28.38417472170118 -28.65830786588559, 28.38413715154298 -28.65827852288754, 28.38410302303805 -28.65824607301093, 28.38407266486237 -28.65821082876853, 28.38404636938029 -28.65817312958432, 28.38402438982911 -28.6581333385245, 28.38400693788034 -28.65809183880099, 28.38399418160122 -28.65804903008076, 28.38398624383645 -28.65800532463664, 28.38398320102523 -28.65796114337701, 28.38397135266588 -28.65705912919412, 28.38397323411167 -28.65701489760404, 28.38398002164119 -28.65697104166492, 28.3839916498808 -28.65692798373297, 28.38400800683857 -28.65688613847854, 28.38402893498306 -28.65684590889285, 28.38405423276054 -28.65680768240691, 28.3840836565364 -28.6567718271604, 28.38411692294138 -28.65673868845649, 28.38415371160086 -28.65670858543639, 28.38419366822013 -28.65668180800593, 28.38423640799654 -28.65665861404375, 28.38428151932528 -28.65663922691791, 28.38432856776319 -28.65662383333479, 28.38437710021261 -28.65661258154103, 28.38442664928479 -28.65660557989618, 28.38447673780089 -28.65660289582875, 28.38549935561385 -28.65659243758675, 28.38554950119455 -28.65659409656615, 28.38559813485708 -28.65659995222203, 28.38564293540801 -28.65659949384054, 28.38563802120625 -28.65622580843284, 28.38563990195179 -28.65618157683889, 28.38564668874536 -28.65613772083671, 28.38565831622046 -28.65609466278305, 28.3856746723925 -28.65605281734951, 28.38569559973761 -28.65601258752895, 28.38572089670976 -28.65597436075472, 28.38575031968207 -28.65593850516925, 28.38578358529305 -28.65590536607898, 28.38582037317573 -28.65587526262883, 28.38586032904286 -28.65584848472873, 28.38588477192186 -28.65583521959203, 28.38588206971854 -28.65583382828491, 28.38584142033267 -28.65580787522918, 28.3858038506531 -28.65577853266839, 28.38576972249736 -28.65574608319008, 28.385739364538 -28.65571083930318, 28.38571306913738 -28.65567314042817, 28.38569108953199 -28.65563334962838, 28.38567363739381 -28.65559185011315, 28.38566088079197 -28.65554904154748, 28.38565294257425 -28.65550533620272, 28.38564989918422 -28.65546115498628, 28.38563803778745 -28.65455914110693, 28.38563991853416 -28.65451490950341, 28.38564670525106 -28.65447105349445, 28.38565833257233 -28.65442799543681, 28.3856746885149 -28.65438615000218, 28.38569561555704 -28.65434592018341, 28.38572091215573 -28.65430769341379, 28.38575033468764 -28.65427183783578, 28.38578359979553 -28.65423869875569, 28.38582038711725 -28.65420859531833, 28.38586034237099 -28.65418181743361, 28.38590308076726 -28.65415862298454, 28.3859481907145 -28.65413923534384, 28.38599523778286 -28.65412384122281, 28.38604376888792 -28.65411258887341, 28.38609331665384 -28.65410558666037, 28.38614340391435 -28.6541029020178, 28.38647629278749 -28.65409949452554, 28.38647137620297 -28.65372581389428, 28.38647325659991 -28.65368158228648, 28.38648004292972 -28.65363772624428, 28.38649166983033 -28.65359466812484, 28.38650802532269 -28.65355282260039, 28.38652895188947 -28.65351259266466, 28.38655424799218 -28.65347436575208, 28.38658367001227 -28.65343851000647, 28.38661693459744 -28.65340537073579, 28.38665372139057 -28.65337526708666, 28.38669367611494 -28.65334848897099, 28.38673641398616 -28.65332529427405, 28.38678152341772 -28.65330590637096, 28.38682856998474 -28.65329051197557, 28.38687710060762 -28.65327925934241, 28.38692664791517 -28.65327225683899, 28.38697673474555 -28.65326957190221, 28.3879993191321 -28.65325909589641, 28.38804946312215 -28.65326075400405, 28.38809820828988 -28.65326662241132, 28.38883264514939 -28.65325909307024, 28.38888278913888 -28.6532607508688, 28.38893157361815 -28.65326662370294, 28.38897629995315 -28.65326616501355, 28.38897137487083 -28.65289249958215, 28.38897325421726 -28.65284826797105, 28.38898003946252 -28.65280441183604, 28.38899166525499 -28.65276135353519, 28.3890080196263 -28.65271950774245, 28.3890289450699 -28.65267927745417, 28.38905424005812 -28.65264105010815, 28.38908366098315 -28.65260519385238, 28.38911692450323 -28.65257205399974, 28.38915371027149 -28.65254194970245, 28.3891936640211 -28.65251517087873, 28.38923640097704 -28.65249197542058, 28.38928150956161 -28.65247258671047, 28.38932855535811 -28.65245719147003, 28.38937708529432 -28.65244593796192, 28.38942663200572 -28.6524389345621, 28.38947671833615 -28.65243624871608, 28.39023468855692 -28.65242847047466, 28.39019000213552 -28.65238839721346), (28.38769175449144 -28.65851618689926, 28.38769415653413 -28.65869855596575, 28.38774650213675 -28.65868799721527, 28.38774650213673 -28.6585126972152, 28.38769175449144 -28.65851618689926))",0.0
