;ID;residential_area;n_residential_area;admin_0;admin_1;admin_2;admin_3;OSM;urban_percentage;n_buildings;area;extension;population_facebook;population_worldpop;population_density;building_density;night_lights;schools;hospitals;distance_road;distance_grid;distance_official_substations;distance_substations;grid_buildings;lights_build;centroid;polygons;Existing_Voltage:;dist_from_city;HDI;Trees_cover_areas;Shrubs_cover_areas;Grassland;Cropland;Vegetation_aquatic_or_regularly_flooded;Lichen_Mosses_/_Sparse_vegetation;Bare_areas;Built_up_areas;Snow_and/or_Ice;Open_water;elevation_average;average_wealth_index;roads_extension;rivers_extension;close_to_roads_buildings_perc;proximity_to_water;GHI;DNI;TEMP;PVOUT;wind_50;geometry
10;107;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;186.0;0.22229343522879727;0.9200487157637104;221.81284680698883;195.7041778564453;880.3866729353264;836.7318621378001;66.66666666666667;0;0;3.3294698131274947;1.6158230781801017;3.704164409374081;0;0.0;100.0;POINT (-144799.6912300581 3186981.151915274);"0    POLYGON ((-144415.549 3186764.099, -144418.024...
Name: geometry, dtype: geometry";;217;0.523296968637228;12.86;11.21;16.74;59.19;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.252;1.4626981585257506;0.5961463701742139;0;1886;5.55649995803833;6.263199806213379;13.5;5.027999877929688;2.5424695014953613;POINT (-144799.6912300581 3186981.151915274)
11;108;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;30.0;0.08353472533393386;0.8532151062551718;56.742821276206456;68.41641998291016;819.0177163977305;359.132084053352;100.0;0;0;0.4967046002751699;0.1827617321902212;2.0932498985944794;0;99.48007911440297;100.0;POINT (-140680.9098557681 3183195.563782706);"0    POLYGON ((-140340.252 3183049.036, -140347.928...
Name: geometry, dtype: geometry";0.0;208;0.523296968637228;0.0;3.27;4.46;92.26;0.0;0.0;0.0;0.0;0.0;0.0;0;0.18166666666666667;0.3468277083323097;0.0;0;844;5.674428462982178;6.604428291320801;14.25;5.148750305175781;2.8846275806427;POINT (-140680.9098557681 3183195.563782706)
12;109;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;1424.0;1.6117106910252812;3.1356701625213854;1434.0458467986718;1542.65673828125;957.1548708285214;883.5332593681128;0.0;0;0;2.0395028770736703;3.1472937572747406;6.330255709712333;0;0.0;0.0;POINT (-147851.3210048578 3186243.683181695);"0    POLYGON ((-147423.500 3185584.397, -147423.500...
Name: geometry, dtype: geometry";;403;0.523296968637228;16.92;20.07;17.57;45.29;0.0;0.15;0.0;0.0;0.0;0.0;0;-0.12366666666666667;14.624360234443193;0.7864396744768625;0;2604;5.543489933013916;6.264796257019043;13.399999618530273;5.022375106811523;2.702772855758667;POINT (-147851.3210048578 3186243.683181695)
13;11;0;0;['Lesotho'];['Butha-Buthe'];['Likila'];0;No OSM location found;0.0;281.0;0.502117899132111;1.6441113045875728;509.8156401101501;483.56378173828125;963.0482852216586;559.6295222410838;80.0;0;0;1.4609299331537708;1.407977692805778;1.9226759389716093;0;0.0;76.99737147186832;POINT (-135419.3997432931 3181080.887634445);"0    POLYGON ((-135121.386 3181711.047, -135122.257...
Name: geometry, dtype: geometry";;119;0.523296968637228;0.0;4.04;0.54;94.54;0.0;0.0;0.0;0.88;0.0;0.0;0;0.4198333333333333;3.5000060401227717;0.0;0;150;5.6738829612731925;6.581000328063965;14.399998664855955;5.1576666831970215;3.089637279510498;POINT (-135419.3997432931 3181080.887634445)
14;110;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe', 'Likila'];0;No OSM location found;0.0;422.0;0.5853682633688394;1.9184065486152844;567.4282127620644;518.2821044921875;885.3949503675415;720.9136989616716;0.0;0;0;0.30361296996746834;0.707757815481435;9.03019658675875;0;0.0;0.0;POINT (-151077.3645093836 3182708.650484765);"0    POLYGON ((-151329.816 3182518.930, -151401.077...
Name: geometry, dtype: geometry";;689;0.523296968637228;33.78;2.69;33.11;30.19;0.0;0.0;0.22;0.0;0.0;0.0;0;0.1085;4.976522465315013;0.4373742761093831;0;6141;5.445909023284912;6.085227489471436;13.0600004196167;4.90339994430542;2.9291973114013667;POINT (-151077.3645093836 3182708.650484765)
15;111;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;1410.0;2.274134630727356;3.692470223205575;1464.9964765856935;1858.7952880859373;817.3637844349713;620.0160627908946;30.76923076923077;0;0;0.22377495983570087;0.7630901007257845;4.807640977049962;0;0.0;30.538525659056788;POINT (-146220.0579042325 3183621.174300684);"0    POLYGON ((-146508.110 3182548.790, -146496.100...
Name: geometry, dtype: geometry";0.0;354;0.523296968637228;4.18;14.85;19.53;61.31;0.0;0.0;0.14;0.0;0.0;0.0;0;0.02075;15.952894130846133;0.167925816095538;0;1745;5.61107349395752;6.446000576019287;13.863636016845705;5.093454360961914;3.0768654346466064;POINT (-146220.0579042325 3183621.174300684)
16;112;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;160.0;0.3937948524737505;1.1694638006562406;278.5556680831952;267.73751831054693;679.890853394011;406.3029239587768;100.0;0;0;1.8207446431107344;0.7077440311617441;2.500851874407398;0;0.0;100.0;POINT (-144664.4396693115 3181476.50450121);"0    POLYGON ((-144266.974 3181804.597, -144268.084...
Name: geometry, dtype: geometry";;349;0.523296968637228;1.12;5.33;5.85;87.7;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.06849999999999999;2.764182854774388;0.0;0;2978;5.62771463394165;6.46649980545044;14.333333015441895;5.0749993324279785;2.71855092048645;POINT (-144664.4396693115 3181476.50450121)
17;113;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;129.0;0.251524566575419;0.916604451660956;309.5062978702169;231.4877014160156;920.3383373949863;512.872367722855;100.0;0;0;1.1895948177398068;0.14086310588507092;1.7942124319679567;0;74.79256577618455;100.0;POINT (-143770.0727711318 3181839.484136826);"0    POLYGON ((-143781.901 3181513.595, -143796.420...
Name: geometry, dtype: geometry";0.0;292;0.523296968637228;4.62;6.6;15.3;72.96;0.0;0.53;0.0;0.0;0.0;0.0;0;-0.0495;2.042506972665445;0.0;0;2070;5.64525032043457;6.5198750495910645;14.300000190734865;5.123000144958496;2.95202898979187;POINT (-143770.0727711318 3181839.484136826)
18;114;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;429.0;0.46716071671669;1.4657005974713888;366.24911914642337;522.8055419921875;1119.112809113279;918.313515346727;0.0;0;0;0.10431407592506584;0.18399167440823;8.040575723521984;0;0.0;0.0;POINT (-149958.138772875 3183128.399853748);"0    POLYGON ((-149270.216 3182936.733, -149305.311...
Name: geometry, dtype: geometry";0.0;595;0.523296968637228;1.94;15.01;6.25;76.8;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0725;2.2761606837691337;0.3915430779026112;0;4948;5.5234375;6.285937786102295;13.360000610351562;4.988400459289551;2.7018492221832275;POINT (-149958.138772875 3183128.399853748)
19;115;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;152.0;0.42944736558998425;1.4098916321818986;216.65440850915184;274.39572143554693;638.950761890403;353.94325866029953;100.0;0;0;0.11534263393161928;1.1301793341827158;2.405730745583525;0;0.0;100.0;POINT (-143573.1699131498 3183637.828249867);"0    POLYGON ((-144110.746 3183658.901, -144110.746...
Name: geometry, dtype: geometry";;260;0.523296968637228;3.27;24.57;25.35;45.49;0.0;0.0;1.32;0.0;0.0;0.0;0;0.05983333333333332;2.5932275598070467;0.0;0;952;5.622000217437744;6.462937355041504;13.675000190734865;5.0954999923706055;3.2941582202911377;POINT (-143573.1699131498 3183637.828249867)
20;116;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;1.0;0.0004935126500424093;0.033526832141949195;0.0;0.0;0.0;2026.290511325427;100.0;0;0;1.3593380299401585;0.43267663552944857;1.4937814533276452;0;0.0;0.0;POINT (-143604.623310254 3181499.665694403);"0    POLYGON ((-143592.468 3181509.781, -143593.468...
Name: geometry, dtype: geometry";;292;0.523296968637228;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.0495;0.0;0.0;0;2228;5.6570000648498535;6.5970001220703125;14.300000190734865;5.123000144958496;2.4581053256988525;POINT (-143604.623310254 3181499.665694403)
21;117;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;223.0;0.3233960753428596;1.0988313634284408;304.34785957237995;288.7213439941406;892.7793687293288;689.5569148870431;0.0;0;0;0.09865999815412296;0.4126987094055008;5.957050089915791;0;0.0;0.0;POINT (-147618.9385099449 3183455.318889553);"0    POLYGON ((-147346.463 3183210.371, -147373.337...
Name: geometry, dtype: geometry";0.0;419;0.523296968637228;5.99;12.89;18.88;62.23;0.0;0.0;0.0;0.0;0.0;0.0;0;0.020166666666666663;2.099333393608332;0.0;0;2771;5.5591535568237305;6.326384544372559;13.90000057220459;5.053333282470703;3.5207536220550537;POINT (-147618.9385099449 3183455.318889553)
22;118;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;105.0;0.12915067757565402;0.7136616654108356;78.71043842598034;102.1948471069336;791.2838633546447;813.0038647183479;0.0;0;0;0.3312430699720535;3.039817345048501;3.7893971727520417;0;0.0;0.0;POINT (-146404.9955983979 3218283.207683913);"0    POLYGON ((-146522.403 3218132.236, -146525.347...
Name: geometry, dtype: geometry";;1178;0.5187153371040449;6.08;26.28;41.12;26.52;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.19333333333333336;0.9003594432138566;0.0;0;674;5.4143333435058585;6.135833263397218;11.850000381469727;4.9584999084472665;3.947232484817505;POINT (-146404.9955983979 3218283.207683913)
23;119;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;408.0;0.7178059793245117;2.2702837597528926;324.9816127637277;502.3106689453125;699.7861308121309;568.3987202000554;100.0;0;0;2.036980493149219;11.877069710623054;13.050568347318485;0;0.0;100.0;POINT (-155673.9627801951 3213965.225750353);"0    POLYGON ((-155542.449 3213552.592, -155556.971...
Name: geometry, dtype: geometry";;1647;0.523296968637228;1.98;23.24;44.33;30.45;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.19866666666666669;4.290270778534569;0.01526692479328065;0;1162;5.550535678863525;6.456821918487549;9.81666660308838;5.1583333015441895;4.772339820861816;POINT (-155673.9627801951 3213965.225750353)
24;12;0;0;['Lesotho'];['Butha-Buthe'];['Likila'];0;No OSM location found;0.0;227.0;0.2676596273801026;1.189270974893291;320.83225627621516;330.1376647949219;1233.4234640702625;848.0920422026815;100.0;0;0;1.8129929313501767;1.5367743904835756;1.8113536137190889;0;0.0;100.0;POINT (-136224.7246174256 3181783.096852323);"0    POLYGON ((-135841.988 3181904.103, -135858.861...
Name: geometry, dtype: geometry";;130;0.523296968637228;0.12;5.97;0.49;93.3;0.0;0.12;0.0;0.0;0.0;0.0;0;0.5224;3.153454747929532;0.0;0;1198;5.6864166259765625;6.628499507904053;14.466667175292967;5.158666610717773;2.95959734916687;POINT (-136224.7246174256 3181783.096852323)
25;120;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;375.0;0.4799345699805946;1.3613903010066837;294.03098297670607;455.6883239746094;949.4801009917547;781.3565086906793;0.0;0;0;0.3895861819339103;4.627685413198961;5.983963579309981;0;0.0;0.0;POINT (-138304.5273627685 3190032.902228243);"0    POLYGON ((-137776.985 3190088.280, -137831.417...
Name: geometry, dtype: geometry";;258;0.523296968637228;9.36;18.23;17.8;54.61;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.1384;3.206997438714096;0.0912914229746119;0;4602;5.545437812805176;6.234187602996826;13.850000381469727;5.007499694824219;2.43691086769104;POINT (-138304.5273627685 3190032.902228243)
26;121;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka', 'Likila'];0;No OSM location found;0.0;190.0;0.3503470994653524;1.2259181689549472;299.189421274543;204.8897857666016;584.8194150294776;542.3193178706197;0.0;0;0;1.8036763615198024;5.851813824198612;6.60597741868005;0;0.0;0.0;POINT (-139442.7408682492 3191292.294900626);"0    POLYGON ((-139703.350 3191309.408, -139703.350...
Name: geometry, dtype: geometry";;249;0.523296968637228;17.27;11.95;26.38;43.93;0.0;0.0;0.47;0.0;0.0;0.0;0;-0.13733333333333336;0.7408069606050747;0.5599436843246827;0;6175;5.405250072479248;5.887583255767822;13.649999618530273;4.9014997482299805;3.1868906021118164;POINT (-139442.7408682492 3191292.294900626)
27;122;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;918.0;1.3566814730545642;3.1790731426281087;1657.7773354872973;1466.356689453125;1080.8408005687786;676.6510918241743;100.0;0;0;0.07016094670742021;0.013848293174435566;2.3468120437517315;0;69.70653276682792;100.0;POINT (-139947.0018576921 3181495.012565395);"0    POLYGON ((-140159.443 3180900.198, -140184.799...
Name: geometry, dtype: geometry";0.0;163;0.523296968637228;1.82;7.3;4.99;85.55;0.0;0.0;0.07;0.27;0.0;0.0;0;0.18777777777777774;10.938422661227367;0.0;0;508;5.67039155960083;6.576782703399657;14.585714340209961;5.12328577041626;3.302555799484253;POINT (-139947.0018576921 3181495.012565395)
28;123;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;128.0;0.11529915874553236;0.8888481417798009;196.020655317804;206.6092834472656;1791.9409447145804;1110.1555413990372;100.0;0;0;0.07160041029890159;0.058521503018223474;0.8265363326962171;0;0.0;100.0;POINT (-141491.104454894 3181309.798455654);"0    POLYGON ((-141205.749 3181194.210, -141215.497...
Name: geometry, dtype: geometry";0.0;225;0.523296968637228;1.18;5.67;6.38;86.76;0.0;0.0;0.0;0.0;0.0;0.0;0;0.23;0.9417155393131582;0.0;0;1747;5.614874839782715;6.435250282287598;14.533332824707033;5.11133337020874;3.2167599201202397;POINT (-141491.104454894 3181309.798455654)
29;124;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;197.0;0.12140050953659877;0.8173232661734184;226.9712851048257;177.7039337158203;1463.782437109522;1622.7279502530434;50.0;0;0;1.947465778281056;10.625526466912033;11.758699265933595;0;0.0;43.52317639309796;POINT (-153810.3601831202 3213775.553180074);"0    POLYGON ((-153514.797 3213678.838, -153528.104...
Name: geometry, dtype: geometry";;1518;0.523296968637228;1.49;55.22;29.1;14.18;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.1905;0.0;0.0;0;1472;5.523857116699219;6.361571311950684;10.300000190734863;5.132499694824219;4.045168399810791;POINT (-153810.3601831202 3213775.553180074)
30;125;0;0;['Lesotho'];['Butha-Buthe'];['Nqoe'];0;No OSM location found;0.0;992.0;1.7482785305203437;2.88199800774796;1748.7105829667262;1443.34423828125;825.5802568551045;567.4153075052342;100.0;0;0;0.6665728347754795;0.10439760386639907;1.0172646058435109;0;55.7298667167145;100.0;POINT (-142725.6463185982 3181813.6029635);"0    POLYGON ((-143732.263 3181288.091, -143732.263...
Name: geometry, dtype: geometry";0.0;269;0.523296968637228;4.52;5.74;11.17;76.31;0.0;0.08;0.27;1.92;0.0;0.0;0;0.032444444444444435;12.320121616711694;0.0;0;1562;5.651305198669434;6.548949241638184;14.34444522857666;5.110333442687988;3.598170042037964;POINT (-142725.6463185982 3181813.6029635)
31;126;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;625.0;1.0474371874313244;3.3635214479440534;958.0861815945012;957.3936767578124;914.0344530879894;596.6944915644198;0.0;0;0;1.189060717861062;3.625109637298409;8.93338325647031;0;0.0;0.5732073840371628;POINT (-133611.4100013821 3188992.274383932);"0    POLYGON ((-132905.773 3187223.690, -132982.412...
Name: geometry, dtype: geometry";;303;0.523296968637228;4.04;10.77;18.92;64.41;0.0;1.36;0.49;0.0;0.0;0.0;0;-0.08383333333333333;6.96367205325059;0.0;0;2103;5.612951278686523;6.416975975036621;14.100000381469727;5.076125144958496;3.581806182861328;POINT (-133611.4100013821 3188992.274383932)
32;127;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;75.0;0.2483772501888427;1.037177212879134;80.1683040902113;142.3125;572.9691422696683;301.960022276505;50.0;0;0;2.131761580878308;2.1237470620512644;6.773295046512728;0;0.0;47.236992647062934;POINT (-128826.7157781235 3186069.277159428);"0    POLYGON ((-128625.311 3185904.915, -128631.533...
Name: geometry, dtype: geometry";;139;0.523296968637228;0.0;13.76;10.75;75.49;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.2605;1.9216546493261415;0.0;0;340;5.671600341796875;6.5973005294799805;14.299999237060547;5.13866662979126;2.9488072395324707;POINT (-128826.7157781235 3186069.277159428)
33;128;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka', 'Butha-Buthe (Butha-Buthe District)'];0;No OSM location found;0.0;583.0;0.9929727524328612;2.0521447811688605;730.4935872756088;810.7565307617188;816.4942379086451;587.1258789041332;100.0;0;0;3.6394152557750425;0.8364019387573527;4.7757235765647374;0;0.0;100.0;POINT (-125597.6495979169 3186711.99228706);"0    POLYGON ((-125946.636 3186235.237, -125948.873...
Name: geometry, dtype: geometry";;124;0.523296968637228;2.03;12.02;10.61;74.93;0.0;0.34;0.07;0.0;0.0;0.0;0;-0.04142857142857143;6.728762911951453;0.0;0;224;5.65493106842041;6.532551288604736;13.75;5.136750221252441;3.822024583816528;POINT (-125597.6495979169 3186711.99228706)
34;129;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;325.0;0.37132359431104106;1.1952718949591823;386.88287233777123;382.4124755859375;1029.8631205901982;875.2473717782719;0.0;0;0;0.5079012876931469;2.1759839658284026;6.084640815140411;0;0.0;0.0;POINT (-136244.9956499946 3187887.450048991);"0    POLYGON ((-136294.154 3187506.726, -136294.154...
Name: geometry, dtype: geometry";;183;0.523296968637228;6.94;11.51;10.78;70.78;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.1738333333333333;2.824347319493265;0.0;0;2394;5.65346097946167;6.57576847076416;14.450000762939453;5.129499912261963;2.9053072929382324;POINT (-136244.9956499946 3187887.450048991)
35;13;0;0;['Lesotho'];['Butha-Buthe'];['Likila'];0;No OSM location found;0.0;227.0;0.5134827817451467;1.5553124739128397;299.189421274543;332.77178955078125;648.0680587181665;442.07908827732666;0.0;0;0;1.6059878503592622;1.330626468931461;4.759152834775235;0;0.0;0.0;POINT (-146935.7703851609 3181601.02532572);"0    POLYGON ((-146666.610 3181268.811, -146685.115...
Name: geometry, dtype: geometry";;473;0.523296968637228;12.56;14.95;33.07;39.09;0.0;0.32;0.0;0.0;0.0;0.0;0;-0.006666666666666668;3.5411797335762323;0.0;0;3882;5.550299644470215;6.287300109863281;13.600000381469727;4.971250057220459;3.3336567878723145;POINT (-146935.7703851609 3181601.02532572)
36;130;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;569.0;0.7350870559969935;2.8705637999812126;689.1461014924937;727.141357421875;989.1908060272646;774.0579777020685;0.0;0;0;0.1104144433409657;3.244769955315736;5.827798745399866;0;0.0;0.0;POINT (-137113.3587247787 3188739.354845196);"0    POLYGON ((-136370.168 3188352.135, -136395.619...
Name: geometry, dtype: geometry";;214;0.523296968637228;6.76;18.62;14.54;59.9;0.0;0.18;0.0;0.0;0.0;0.0;0;-0.14828571428571427;6.620018660412001;0.0;0;3124;5.617666244506836;6.467629432678223;13.971428871154785;5.095856666564941;2.8525960445404053;POINT (-137113.3587247787 3188739.354845196)
37;131;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;269.0;0.4679280352208938;1.1906424326623557;264.55540349769717;384.0871276855469;820.8252098086658;574.8747237874169;0.0;0;0;2.4714150459711166;4.850279423340744;10.120843409614043;0;0.0;0.0;POINT (-132788.422905416 3189980.213010142);"0    POLYGON ((-132425.785 3189869.856, -132509.280...
Name: geometry, dtype: geometry";;360;0.523296968637228;7.5;51.13;17.77;23.6;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.07400000000000001;3.42521571841385;0.0;0;1460;5.557166576385498;6.2457218170166025;13.549999237060547;5.0522499084472665;3.581806182861328;POINT (-132788.422905416 3189980.213010142)
38;132;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;384.0;0.7185684503489764;1.876068557652204;665.4385404209663;630.886474609375;877.9768640036754;534.3958530513112;0.0;0;0;0.1888086691092457;2.1548240076879943;7.577011086792767;0;0.0;0.0;POINT (-134565.9076682806 3187793.205838022);"0    POLYGON ((-133768.587 3187656.511, -133783.218...
Name: geometry, dtype: geometry";;231;0.523296968637228;4.06;18.6;20.15;57.2;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.06657142857142857;4.7988020399955085;0.0;0;2462;5.662519931793213;6.630159378051758;14.199999809265135;5.134999752044678;3.5319061279296875;POINT (-134565.9076682806 3187793.205838022)
39;133;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;145.0;0.3819138158500851;1.4753985721156644;164.34502338493309;286.6733093261719;750.6230396197592;379.6668095843846;0.0;0;0;1.8692268745018783;3.2191760497040227;9.230207808175187;0;0.0;0.0;POINT (-132090.0131054619 3187946.351541395);"0    POLYGON ((-131983.219 3188108.107, -131987.425...
Name: geometry, dtype: geometry";;258;0.523296968637228;2.05;6.07;10.69;80.75;0.0;0.0;0.43;0.0;0.0;0.0;0;-0.15266666666666667;3.7507058966422098;0.0;0;434;5.644062042236327;6.534437656402588;14.239999771118164;5.120800018310547;3.3152954578399663;POINT (-132090.0131054619 3187946.351541395)
40;134;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;353.0;0.5044789925319796;1.7717285118894481;502.55580730841257;476.6173706054688;944.7714922941124;699.7318128715199;0.0;0;0;1.1368873830880175;1.9576079074795412;4.6675973034923635;0;0.0;0.0;POINT (-133275.8920572153 3182840.027883125);"0    POLYGON ((-132542.055 3182319.736, -132593.052...
Name: geometry, dtype: geometry";;147;0.523296968637228;1.69;8.21;21.25;67.6;0.0;0.78;0.46;0.0;0.0;0.0;0;0.17557142857142854;3.8471826902483173;0.0;0;702;5.6120872497558585;6.337695598602295;14.459999084472654;5.094599723815918;3.375618457794189;POINT (-133275.8920572153 3182840.027883125)
41;135;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;326.0;0.564845531348105;1.4308495273201287;420.88359647360915;435.4696044921875;770.953438284023;577.1489405642328;0.0;0;0;0.03990857732686448;0.9673782220295429;5.9573522811264255;0;0.0;0.0;POINT (-132122.0480868068 3183432.923287786);"0    POLYGON ((-131724.629 3183242.966, -131823.437...
Name: geometry, dtype: geometry";;134;0.523296968637228;0.3;6.83;10.06;81.44;0.0;0.0;0.0;1.38;0.0;0.0;0;0.05516666666666668;6.545258376304475;0.0;0;257;5.675950050354004;6.600350379943848;15.019999504089355;5.125600337982178;2.7253565788269043;POINT (-132122.0480868068 3183432.923287786)
42;136;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;135.0;0.15607004272345648;0.9621504801712698;204.42917543003867;203.44137573242188;1303.526110343313;864.9962391514757;0.0;0;0;1.4279109185218608;2.32916786238494;5.396623030016106;0;0.0;0.0;POINT (-132012.8892824852 3181909.078849454);"0    POLYGON ((-131826.365 3181930.514, -131832.359...
Name: geometry, dtype: geometry";;146;0.523296968637228;4.11;16.63;9.45;69.82;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.1515;1.7778514179292446;0.0;0;671;5.665249824523926;6.532875061035156;14.975000381469727;5.1105003356933585;2.8683855533599854;POINT (-132012.8892824852 3181909.078849454)
43;137;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;1807.0;3.2650842628940464;5.099043752305237;2657.5792805905035;2728.85986328125;835.7701191032946;553.4313526102828;0.0;0;0;0.02895156931887235;0.8510434868732619;7.874033199443227;0;0.0;0.0;POINT (-130755.6168252846 3184830.307951747);"0    POLYGON ((-131234.802 3182743.935, -131235.096...
Name: geometry, dtype: geometry";0.0;139;0.523296968637228;1.34;7.46;3.89;86.07;0.0;0.34;0.07;0.82;0.0;0.0;0;-0.1411818181818182;24.54574172372739;0.007205481693946086;0;285;5.6689043045043945;6.606820106506348;14.693750381469727;5.137624740600586;3.438126802444458;POINT (-130755.6168252846 3184830.307951747)
44;138;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;332.0;0.4759153594895603;1.2338680106207351;696.3891702079882;508.3972473144531;1068.2513963401623;697.6030367166217;0.0;0;0;0.17470128770565516;0.7351584583036148;6.724352511566436;0;0.0;0.0;POINT (-133348.6576668315 3185773.812028019);"0    POLYGON ((-132930.528 3186021.297, -132944.414...
Name: geometry, dtype: geometry";;205;0.523296968637228;0.64;2.22;2.36;94.77;0.0;0.0;0.0;0.0;0.0;0.0;0;0.172;2.9385851320004774;0.0;0;1366;5.6683125495910645;6.5756874084472665;14.700000762939453;5.131499767303467;3.5627846717834477;POINT (-133348.6576668315 3185773.812028019)
45;139;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;333.0;0.3287216384677477;1.113099944995101;598.3788425490861;417.8797302246094;1271.2267198850964;1013.0151503022279;0.0;0;0;0.569635707375089;0.6961794915638752;6.546027343928242;0;0.0;0.0;POINT (-134213.8288018754 3186075.422919352);"0    POLYGON ((-134357.410 3185728.842, -134429.170...
Name: geometry, dtype: geometry";;189;0.523296968637228;0.1;6.25;1.09;92.56;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.035333333333333335;3.9269869059995135;0.0;0;1899;5.6649088859558105;6.539363384246826;14.75;5.123000144958496;3.2107901573181152;POINT (-134213.8288018754 3186075.422919352)
46;14;0;0;['Lesotho'];['Butha-Buthe'];['Likila'];0;No OSM location found;0.0;410.0;0.5949974318096287;2.1047505330093057;690.0090991145997;627.6279296875;1054.8414096152123;689.0786045126675;0.0;0;0;2.648470388614916;2.7861444079551747;3.649112436399609;0;0.0;0.0;POINT (-133624.1908483319 3181203.35068984);"0    POLYGON ((-133385.262 3180724.200, -133387.369...
Name: geometry, dtype: geometry";;118;0.523296968637228;0.0;2.02;8.08;88.8;0.0;0.76;0.0;0.33;0.0;0.0;0;0.319;6.156098783092045;0.0;0;259;5.667435169219972;6.594955921173097;14.300000190734865;5.117199897766113;3.4214415550231934;POINT (-133624.1908483319 3181203.35068984)
47;140;0;0;['Lesotho'];['Butha-Buthe'];['Tsa-le-Moleka'];0;No OSM location found;0.0;1671.0;3.1725699255798663;4.3098035448366545;2557.3689004777398;2499.87158203125;787.9642184953059;526.7023388600594;84.61538461538461;0;0;1.2112968621212858;0.8096067551934674;5.678530092269013;0;0.0;92.79982255176172;POINT (-128280.6163413783 3184624.742424477);"0    POLYGON ((-129896.373 3183553.345, -129891.338...
Name: geometry, dtype: geometry";0.0;102;0.523296968637228;0.41;16.27;7.65;75.47;0.0;0.03;0.16;0.01;0.0;0.0;0;-0.1386;30.008494039558986;0.0;0;581;5.6700439453125;6.607670783996582;14.366666793823242;5.1406660079956055;3.589429378509521;POINT (-128280.6163413783 3184624.742424477)
