Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
70.0,0.0,127,41.10857427963124,1.7769050131785589,17769.05013178559,0.6227535475733817,50,1500
70.0,1.0,140,44.81965815330759,1.7702948323915673,17702.948323915673,0.5273981733567472,50,1500
70.0,2.0,140,44.81965815330759,2.0412185048106424,20412.185048106425,0.46129475574406187,50,1500
70.0,3.0,148,47.28037752024878,1.6420439540840617,16420.439540840616,0.3979369214246025,100,2100
70.0,4.0,53,19.35523934315555,0.5362058356657845,5362.058356657846,0.25377942879459164,50,1500
