Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
21.0,0.0,77,26.60070940325792,1.031554742280558,10315.54742280558,0.383000940526863,50,1500
21.0,1.0,37,14.304295885466793,0.7728798937243212,7728.798937243212,0.4388711590971496,50,1500
21.0,2.0,89,30.150889526112042,1.2527443768777329,12527.44376877733,0.4638261641887231,50,1500
21.0,3.0,41,15.582013462782196,0.8191652830538164,8191.652830538164,0.3363606488509197,50,1500
