,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.8051463953389552,0.8521238184571541,0.8309750049934219,0.8211127630426095,0.8247116936953752,0.8547856826191098,0.8198507826047443,0.8326317138157379,0.8101978401670715,0.8060811610450107,0.732445407770239,0.7473732587553128,0.9424547849061042,0.9354579546685008,0.9080326722939068,0.9310459842030995,0.9705861925017712,0.995162168656438,0.9556535242486176,0.9993377334883103,1.0
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,1.2312375714996487e-05,1.2312375714996487e-05,,
