,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.8134959656674721,1.0,0.7791362677628012,0.7341888957344509,0.5762691100874914,0.5168354742410491,0.500152824118176,0.5049278972287431,0.4873174664568943,0.5067348302445922,0.9077792120125842,0.600003021252214,0.5487575126959316,0.4740740262306612,0.4255712115018538,0.5034160967834126,0.5898897264293486,0.5978881980814088,0.5851722492752998,0.6013026934943899,0.6196018203097968
nights_per_years,,15.0,,48.0,62.0,27.0,15.0,,,,,,,,,,,,,,,,14.0,28.0,28.0,28.0,28.0,,
specific_nights_per_years,,3.4928611052003235e-05,,0.00011177155536641036,0.00014437159234828004,6.287149989360583e-05,3.4928611052003235e-05,,,,,,,,,,,,,,,,3.260003698186969e-05,6.520007396373937e-05,6.520007396373937e-05,6.520007396373937e-05,6.520007396373937e-05,,
