,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
population_per_years,,,,,,,,,0.9524037250634154,1.0,0.9649363072260523,0.9631106255697248,0.9453897388648068,0.9721376627910616,0.9187688629542357,0.9280765643364802,0.9262138432542739,0.9055468461847888,0.8563153223694405,0.8537294691576321,0.8703209040159761,0.8691202696336527,0.9567768280460528,0.9121784072734961,0.8961699117102624,0.9297782056899019,0.8776437934565761,0.903336734276708,0.90066081677671
nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specific_nights_per_years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
