Cluster,Sub_cluster,Population,Load [kW],Grid_Length [km],Grid Cost [euro],Max length [km],Transformer_rated_power [kVA],Cost[euro]
10.0,0.0,128,41.49969728091519,1.0483521890167047,10483.521890167047,0.35623686228231577,50,1500
10.0,1.0,44,16.80045857223973,0.7719989462134172,7719.989462134173,0.34254307983754423,50,1500
10.0,2.0,22,9.649663211549008,0.19242640687119286,1924.2640687119285,0.12,50,1500
